"logFC"	"AveExpr"
"miR-6803-5p"	0.457323482548366	9.04268321262403
"miR-199a-3p"	0.00315126206901093	3.78170427941621
"miR-6850-5p"	-0.337034953308399	5.86493431902436
"miR-6724-5p"	0.112370727910787	6.21174929869165
"miR-29c-3p"	0.380855042251996	8.28724745647347
"miR-3648"	-0.130010926578029	6.91700904653519
"miR-6786-5p"	-0.404674311305474	11.0269965236458
"miR-15a-5p"	0.250261893805171	8.424259947418
"miR-191-5p"	0.112733092648146	7.96250326486354
"miR-1181"	-0.352925844864258	7.49126271735644
"miR-4284"	-0.374699946262088	11.6822272570225
"miR-3173-3p"	-0.0657782764461018	4.70639622069768
"miR-6512-3p"	0.216105285404183	5.36806835705079
"miR-6858-3p"	-0.256450607395861	7.279294457576
"miR-937-5p"	0.300422161732464	6.78688353140275
"miR-762"	0.410751216708807	10.9065593401667
"miR-6727-5p"	0.244558158605354	8.03098208175625
"miR-6780b-5p"	0.265401984544394	11.1816068152773
"miR-6730-3p"	0.0446444491711106	5.22411073059774
"miR-7977"	0.26449513964803	8.36232873508341
"miR-4281"	-0.390785623935997	12.8838751055107
"miR-6793-3p"	0.214783826934221	7.60860452896632
"miR-126-3p"	-0.0195947549141182	6.23573531671877
"miR-6746-3p"	-0.00825697850069074	5.1685525882454
"miR-3135b"	0.311892710609884	10.0243356670691
"miR-4640-5p"	-0.230338505210084	6.44817378066139
"miR-29a-3p"	-0.21660811496892	10.1577961281423
"miR-1227-5p"	-0.189202741508415	9.62892174034535
"miR-100-5p"	-0.0701768646675519	7.62992706798549
"miR-30b-5p"	-0.171575825862309	9.21757907766396
"miR-638"	0.242968770121383	10.9263261463442
"miR-125b-5p"	0.163053994934123	9.72817023378734
"miR-4763-3p"	0.34656693986092	7.31798986657811
"miR-4448"	-0.239231318131115	7.44715617422044
"let-7b-5p"	-0.162558454778032	10.2642203373108
"miR-6781-5p"	-0.163534491788332	6.54633565462222
"miR-26a-5p"	-0.132682941486206	10.6003273900044
"miR-1268b"	0.101153969595232	8.53293419575976
"let-7a-5p"	-0.143779729211228	9.96457788128564
"miR-7-5p"	-0.128583501985223	9.23334707406048
"miR-4454"	-0.109866328635508	8.40635449107686
"miR-1286"	0.0739403349026956	5.86870495534429
"miR-335-5p"	0.10887884881418	7.82001358483884
"miR-4461"	-0.0902994710387876	8.84939130438995
"miR-6512-5p"	-0.0756445935153281	7.77641903462997
"miR-132-3p"	-0.0121483334441713	7.37426663022741
"miR-141-3p"	-0.0821823807294686	9.86015967535505
"miR-148a-3p"	-0.0823324422033738	9.52391944380786
"miR-205-5p"	-0.28215275698078	14.2488300026831
"let-7g-5p"	0.0530611841480358	8.70792679684218
"miR-4443"	0.031871464039277	6.49402595532586
"miR-125a-5p"	0.020068570667439	8.34131974839246
"miR-4651"	0.104515038088739	8.57061815408974
"miR-149-3p"	-0.143259104908408	11.0968616569404
"miR-663a"	0.36369711641848	12.5986726819555
"miR-1237-5p"	0.208130520529649	10.1942980451927
"miR-2861"	0.0472226619759694	10.4891169098687
"miR-4516"	-0.230398008775173	13.70450338582
"miR-4488"	0.0420923568918067	12.9918005388975
"miR-4497"	0.341299550566036	16.1901509299486
"miR-6087"	0.0951861170357646	14.2000951812152
"miR-6089"	-0.0383404391129173	11.7078046905227
"miR-5787"	0.184875117592326	13.6835387662731
"miR-4466"	0.0308952142769841	12.5891363561822
"miR-1246"	-0.352031457560057	17.9352404196928
"miR-3960"	0.00362772220408884	16.3667078589367
