"","Summed.126.0","Summed.127.0","Summed.128.0","Summed.129.0","Summed.130.0","Summed.131.0","Summed.126.1","Summed.127.1","Summed.128.1","Summed.129.1","Summed.130.1","Summed.131.1","Summed.126.2","Summed.127.2","Summed.128.2","Summed.129.2","Summed.130.2","Summed.131.2"
"['Gltscr1']_S1427: Phospho",12.6916344842892,12.3441571805691,12.3932563717484,11.8690154155521,12.0517187571781,11.855452509744,12.3483132091036,12.5091564325038,12.3237584797063,12.149905858025,11.9569206047211,11.9160660508993,12.4443678683963,12.6173526695877,12.3770749323772,12.0005282339868,11.8991680761343,11.8701720391102
"['Glyr1']_S130: Phospho",9.98939449984473,10.8085620299575,10.4351493383669,9.76238203871039,9.56890615450208,9.47876961947576,10.2544381482673,10.1273495410591,9.93147623388679,10.0175044011094,9.78708632455162,9.92407018558534,10.2378074737231,10.2401950539799,10.2556187498396,9.82575383288311,9.76735685412569,9.70649601806119
"['Gm12966', 'Srsf5']_",8.88722061546838,8.91438513215544,7.78463484555752,8.40726776424473,7.86727873970966,7.7515440590891,8.62388149001346,8.41574176829009,8.39446269461032,8.24079133216196,8.12153351734003,7.79766152585376,8.54882190845875,8.84077792359505,8.63843591399047,8.06339508128851,7.65463602852797,7.87958324961278
"['Gm15800']_S1268: Phospho",9.47674620393947,9.07815080773465,9.5783726913608,9.84784035563071,9.81137469350994,9.88034880815603,9.61010206299966,9.69261550169458,9.46658633771924,9.66977088852552,9.54399845013454,9.68562483972635,9.63026712502677,9.80493767205191,9.46045589630964,9.57459352733761,9.64835758200967,9.5708044377245
"['Gm16517']_S279: Phospho",8.17242750864548,8.12670447284319,8.33762190199251,8.05799172275918,8.39874369193819,8.73640193131829,8.30606168942834,8.21674585819531,8.08480838780436,8.52552080909507,8.3151495622563,8.39016895620018,8.38154295118458,8.05256805080415,8.03066713624694,8.41151098801207,8.45327063401062,8.49785183695112
"['Gm4408', 'Gm4492']_S142: Phospho; S143: Phospho",8.30606168942834,7.85486838326024,7.7515440590891,10.2076244682268,10.2520740427962,10.0230612497353,8.24555270625568,7.59618975614441,8.53332973230583,10.7866780338907,9.53624721568813,9.68211676495007,9.56890615450208,8.78299820892041,7.34429590791582,9.95782756083374,9.22279490286811,9.50084187955693
"['Gm4408', 'Gm4492']_S143: Phospho",12.0743087414403,10.9683067944308,11.5828476285503,12.9466321802139,13.033336960384,12.8582724584858,12.2913146162296,11.3877481007113,11.0603581826421,13.0009682812804,13.2054114527345,12.5061835902927,12.3036380695397,12.4485035194688,11.173364830849,12.3846488620524,12.3730010543664,12.8032229995185
"['Gm5196', 'Cbx3', 'LOC633016', 'Gm6901', 'Gm5792', 'LOC632383', 'C7']_",6.25738784269265,5.22881869049588,5.91886323727459,3.52356195605701,4.28540221886225,5.14974711950468,5.37503943134692,5.33985000288462,4.83289001416474,5.06608919045777,4.49185309632967,5.14974711950468,5.3037807481771,5.10852445677817,5.3037807481771,4.83289001416474,4.83289001416474,4.83289001416474
"['Gm5196', 'Cbx3', 'LOC633016', 'Gm6901', 'Gm5792', 'LOC632383', 'C7']_S176: Phospho",7.35314682549808,7.17492568250068,7.21431912080077,7.46352437327118,7.62570884306447,7.02790599656988,7.5352753766208,7.38801728534513,7.12412131182919,7.24317398347295,7.2240016741981,7.3264294871223,7.43045255166553,7.2336196767597,7.29001884693262,7.26209484537018,7.35314682549808,7.2807707701306
"['Gm5196', 'Cbx3', 'LOC633016', 'LOC632383', 'C7']_S93: Phospho",9.79034849675191,10.1465686757408,9.75405236752892,9.51865315567339,9.57270022648729,9.61010206299966,10.0464419480073,9.89557528238069,10.0505289055306,9.50680343779565,9.4377520723236,9.45840661323653,10.0491678723722,9.55746370159782,10.0396045179538,9.63026712502677,9.43983088398139,9.66444728454797
"['Gm5196', 'Cbx3', 'LOC633016', 'LOC632383', 'C7']_S95: Phospho",8.32867492732795,8.45738087907253,7.9915218460757,8.41996017784789,8.66355810421727,8.58683978796183,8.62388149001346,8.403012023575,8.71252700043982,8.23122118071119,8.3151495622563,8.16741814583174,8.57175264350355,8.34651373316563,8.34207466799914,8.4241662888181,8.37721053038855,8.39446269461032
"['Gm9923', 'LOC100045696']_S349: Phospho",11.9627152957434,11.2440664641948,11.3339938827614,12.3399891450018,11.8874110325532,11.9404971344582,12.0829806138254,11.9561946290908,11.5790801838348,11.9767431067343,11.6884688827327,11.4117757755765,11.9441629858548,12.1262204823301,11.7864738452213,11.8091652053719,11.5509872145215,11.513480875979
"['Gmps']_S332: Phospho",8.1873520732005,8.51372759595244,8.31061278165953,8.41574176829009,8.41574176829009,8.72280753116955,8.57931593758001,8.69522829149575,8.4655664048094,8.29691620687929,8.26912667914942,8.25974326369078,8.54496443278924,8.60547951806167,8.46147944728616,8.35535109642481,8.35974956032233,8.25502856981873
"['Gnl1']_S51: Phospho",6.11894107272351,6.05528243550119,5.74146698640115,6.01122725542325,6.33091687811462,6.15987133677839,5.84549005094437,6.01122725542325,5.96578428466209,6.25738784269265,6.11894107272351,6.25738784269265,6.05528243550119,5.2667865406949,5.71424551766612,6.40087943628218,6.43462822763672,6.54689445988764
"['Gnl3']_S505: Phospho",1.8073549220576,3.95419631038688,4.12928301694497,4.7279204545632,4.28540221886225,4.78135971352466,4.04439411935845,4.12928301694497,3.85798099512757,4.04439411935845,3.85798099512757,4.04439411935845,3.85798099512757,3.64385618977472,3.85798099512757,4.20945336562895,4.20945336562895,4.12928301694497
"['Gnl3']_S95: Phospho",4.88264304936184,4.7279204545632,4.35755200461808,5.4093909361377,4.4262647547021,5.53915881110803,4.61470984411521,4.7279204545632,4.61470984411521,5.10852445677817,5.3037807481771,4.97727992349992,4.7279204545632,4.20945336562895,4.55458885167764,5.22881869049588,5.44294349584873,5.18982455888002
"['Gon4l']_S444: Phospho",7.60362634498619,6.86418614465428,6.86418614465428,6.23840473932508,7.31741261376487,6.72109918870719,8.13185696060879,5.74146698640115,7.41362792902417,5.74146698640115,7.62570884306447,6.98299357469431,6.8008998999203,6.54689445988764,6.83920378809694,6.98299357469431,7.21431912080077,7.24317398347295
"['Gpatch4']_S130: Phospho",5.18982455888002,4.7279204545632,4.78135971352466,5.22881869049588,5.56985560833095,6.07681559705083,4.93073733756289,5.18982455888002,4.83289001416474,5.56985560833095,5.62935662007961,5.44294349584873,5.10852445677817,4.97727992349992,4.93073733756289,5.59991284218713,5.5077946401987,5.4093909361377
"['Gpbp1l1']_T353: Phospho",7.7515440590891,6.73470962022584,7.29001884693262,7.46352437327118,7.26209484537018,7.0389189892923,7.2240016741981,7.36194377373524,7.25266543245025,7.1548181090521,7.3264294871223,7.2045711442492,7.13442632022093,7.48784003382305,7.63299519714296,6.97154355395077,7.21431912080077,7.12412131182919
"['Gpn1']_S314: Phospho",6.27612440527424,6.54689445988764,5.5077946401987,6.31288295528436,6.19967234483636,5.4757334309664,5.74146698640115,6.11894107272351,6.33091687811462,6.11894107272351,6.17990909001493,5.8703647195834,5.65821148275179,6.17990909001493,6.21916852046216,6.09803208296053,6.19967234483636,5.96578428466209
"['Gps1', 'Gm9816', 'unresolved: gi|149268003|ref|XP_001480422.1|']_S454: Phospho",10.4903495057393,9.96506275674463,10.3134499409631,10.4701504352744,10.5929241556276,10.0244471240406,10.3179778224071,10.078817949962,10.3236177632916,9.97942519533147,10.5929241556276,10.5598550415136,10.2801907922169,10.0437108633472,10.5357613779867,10.3657756353263,10.1642784383012,10.4589192069676
"['Gpsm3']_S34: Phospho; S38: Phospho",12.6773893165014,12.2244539533306,12.7337568221455,12.9754001902817,12.7154258119159,12.8825475287844,12.3822187182309,11.8624436422123,12.232570825357,13.2740140845436,13.3782271094377,13.0717137396517,12.4994722125616,11.6163190969769,12.6455458581789,12.8658299111734,13.3666637209443,13.1874294025517
"['Gpsm3']_S38: Phospho",11.5667675960329,11.6858438114261,11.1088511170402,10.8293263358417,10.6252522217469,10.8372337003391,11.4138923283726,11.2966294742855,11.2769967392971,11.0080784108683,10.7553048882624,10.8997345423575,11.5030803517529,11.2387032794277,11.5452058274256,10.7586396370246,10.7544699952756,10.8474489039824
"['Gpsm3']_T85: Phospho",3.64385618977472,6.05528243550119,5.4093909361377,5.82017896241519,4.93073733756289,5.62935662007961,5.33985000288462,5.4757334309664,5.02236781302845,5.06608919045777,5.37503943134692,5.18982455888002,5.14974711950468,4.88264304936184,5.4757334309664,5.06608919045777,5.3037807481771,5.59991284218713
"['Gse1']_S823: Phospho; S825: Phospho",9.65374077870657,9.11243950678155,9.27728740013036,9.35645197022176,9.52061868055628,9.39339045744399,9.32305476034165,9.18611423954164,9.62844554013718,9.46658633771924,9.29806256771902,9.41045135150399,9.54978466794786,9.26091953366291,9.2749604721406,9.50481898763284,9.32530545508968,9.38909352190447
"['Gsk3b', 'Gsk3a']_S215: Phospho",13.4227875099178,12.753321227945,13.3369946281177,13.3736128699189,13.1751596646676,13.1954491080739,13.2078532072343,13.3253757327545,13.0936651452668,13.0715461597884,13.2974178518331,13.2539213311237,13.0979498101402,13.3591318360393,13.2527393391146,13.1533145184617,13.221360549605,13.1821615417463
"['Gsk3b', 'Gsk3a']_S219: Phospho",10.3054917921107,10.1000052244227,10.5454471816781,10.6648916692861,10.2149261879424,10.2685420003001,9.27961058105248,11.0080784108683,10.518161355757,10.4014128787142,10.6974020075027,10.1916761463524,10.1541852092653,10.0894504811159,10.3971398062356,11.0406322005623,9.68912440491326,10.7000061508829
"['Gsk3b', 'Gsk3a']_Y216: Phospho",14.6850498808366,14.1967942067057,14.5900314304983,14.6361431132271,14.5573141111618,14.5522788351068,14.5196055411948,14.7256591557575,14.3490392847749,14.4041769502496,14.5659053358507,14.6510797283568,14.4288508463656,14.6292143017596,14.4611276835399,14.5158538062291,14.6286448880443,14.562093328488
"['Gtf2e2']_S18: Phospho",9.85720347150817,10.9050108623903,10.8699793329,11.0344550953272,10.9989429514431,10.7359790396134,10.5731737846865,10.5171772526895,10.4802853209364,10.8730595476615,10.9296282830246,11.0310119074377,10.3134499409631,11.2458497710237,10.1324997296285,10.3459595964041,11.4191701650285,10.9683067944308
"['Gtf2f1']_S385: Phospho; T389: Phospho",7.61838550225861,7.67595703294175,7.84235034341381,6.74819284958946,7.93957921431469,7.89784545600551,7.66177809777199,7.57364718749332,7.50382573799575,7.64745842645492,7.68299458368168,7.66888498426625,7.7515440590891,7.25266543245025,7.34429590791582,7.73131903102506,7.71080643369935,7.91587937883577
"['Gtf2f2']_S248: Phospho",10.5560269927247,10.5444815223108,10.7129568216975,10.7923836149352,10.860699032612,10.8077574035893,10.624338545313,10.6050164479114,10.5910547740368,10.539643506238,11.1283166029035,10.7899411283909,10.6728672764338,10.6772791913122,10.3415188232452,10.8261512148002,10.9697462508145,10.7858611057596
"['Gtf2i', 'LOC100044121']_S103: Phospho",8.97010589061218,10.1104833098162,9.81297947125148,6.94836723158468,6.82654848729092,6.45121111183233,8.97584796800678,9.00140819439281,8.8811139606751,7.44708322620965,7.47167521439204,7.33539035469393,9.00702726689397,9.02652344251977,9.03204572693081,7.34429590791582,7.2807707701306,7.37937836707126
"['Gtf2i']_S372: Phospho",9.23002043570563,9.29347164883813,9.47471994652648,8.403012023575,8.19229281447077,8.31061278165953,9.23720996075502,9.45635441510829,9.08081752760833,8.34207466799914,8.41996017784789,8.36850646150769,9.3454052467178,9.15101653889225,9.14593214582051,8.47370574961942,8.42836017270429,8.35093918154643
"['Gtf2i']_S634: Phospho",12.2047239640196,12.8304161717929,12.1656921523201,12.3022105065488,12.5383102025977,11.3605727814807,11.990635833003,12.3391540909321,12.2211339423571,11.7471439981867,11.9529232103627,13.1679668928314,11.9756688735939,12.6230812946531,10.4424251933316,12.808260347656,12.5209869185404,12.9995596572194
"['Gtf2i']_S744: Phospho",7.49585502688717,7.77807712953536,7.45532722030456,6.03342300153745,6.19967234483636,6.21916852046216,7.51175265376738,8.08480838780436,7.29001884693262,6.01122725542325,6.33091687811462,5.96578428466209,7.64745842645492,7.56605403817109,7.43045255166553,6.40087943628218,5.76818432477693,6.36632221424582
"['Gtf2i']_S783: Phospho",13.1980612949304,13.7436247796598,13.1079526232843,12.5737655139269,12.9282407648454,12.9759375068767,13.2955537192279,13.2882172344693,13.4417122231956,12.9737870387448,12.7014147683316,12.8355570079135,13.32678056761,13.4492131421026,13.3576207289263,12.7865759431684,12.9073601464803,12.7072512710632
"['Gtf3c2']_S163: Phospho",8.87498134765377,9.40832974076739,9.12799432097639,8.65999589242998,8.68123841177781,8.62753388447279,8.81858217748086,8.78953364497036,9.13057056280543,8.58683978796183,9.12799432097639,8.93516504960369,8.72280753116955,8.65284497300198,9.11764310138909,9.02652344251977,8.78626962764847,9.05392588153111
"['Gtpbp1']_S8: Phospho; S25: Phospho",5.76818432477693,4.55458885167764,4.49185309632967,4.20945336562895,3.75488750216347,4.7279204545632,4.55458885167764,3.95419631038688,4.88264304936184,4.49185309632967,4.88264304936184,4.7279204545632,4.97727992349992,3.95419631038688,4.55458885167764,4.55458885167764,4.6724253419715,4.6724253419715
"['H1fx']_S133: Phospho",10.2088439907346,10.0774833568595,10.0774833568595,8.82495874052852,9.21067134378562,8.97871045910636,10.1091777033553,10.111787735801,10.477252323938,8.59058704991503,9.23720996075502,8.85330955540367,10.4424251933316,10.4792750302502,10.3885555039826,8.71596199025514,8.57175264350355,8.78953364497036
"['H1fx']_S134: Phospho",12.9302753351121,13.3228435775789,12.6136743757213,11.3534225436147,12.0662574053523,11.5075469034348,13.0835624294914,13.2018941745517,13.094819961256,11.3780238509255,11.4648009816554,11.5875431413718,12.6230812946531,12.8994513370484,12.7076826667578,12.0298048476307,11.591756076023,11.943064208162
"['H2afy', 'LOC100046770']_T129: Phospho",11.702822011777,11.7196027278356,11.6490315811067,11.2464437171173,11.5159461791095,11.0024634388925,11.5620038636516,11.874020767659,11.2705873404475,11.4581502480576,11.3534225436147,11.32108251801,11.5257654788219,11.856230977342,11.5267437429997,11.1907506496624,11.3899001727731,11.3550757466691
"['Hars2']_S66: Phospho",11.7123120417803,11.932030157887,11.7054163988827,11.7336509168387,11.5490626585704,11.5734105055076,11.3395716783847,11.7925869689479,11.3159986226286,11.8421538846349,12.0152408033327,11.9029403231283,11.5842578877446,11.4622466342444,11.4586629328678,11.6445322946254,12.0360018529199,12.0068520017488
"['Haus6']_S386: Phospho",7.37068740680722,7.26209484537018,6.60733031374961,8.7632123668144,8.71938882094208,8.80574387215162,7.43879185257826,7.73131903102506,6.97154355395077,8.47370574961942,8.47775826644389,8.43254190038826,7.33539035469393,7.81057163474115,6.69348695749933,8.68825030913318,8.36413465500805,8.64925617751731
"['Haus6']_S849: Phospho",12.6194175960483,12.5583011215215,12.5212323583234,12.5780188149744,12.5878946895296,12.6743026292122,12.6656690133596,12.8886481313745,12.7078983162412,12.7341803656468,12.2495579287247,12.2904508993564,12.5841404187838,12.6459961024023,12.9575555338619,12.4282292982051,12.4758600664759,12.459303532781
"['Haus6']_T582: Phospho",8.92332748541919,9.81137469350994,9.73555602391153,9.7047682393626,10.0450770519349,9.71853287606922,9.5783726913608,9.93884445746617,9.63753055152531,9.37612538927617,9.79034849675191,9.62844554013718,9.63208641283518,9.39124358942744,9.65015421367509,9.82097669262124,9.54978466794786,9.88950396341148
"['Haus8']_S110: Phospho",8.7262181593322,7.96289600533726,8.1873520732005,8.87805091272854,9.27029532647204,8.75321674917896,8.36413465500805,7.98013957763916,8.67419226814568,8.7262181593322,9.05934446082443,8.97584796800678,8.7797193551434,8.01402047031493,8.09011241966429,9.28655776160796,8.68825030913318,8.89633240390994
"['Hcfc1']_S2030: Phospho",8.7797193551434,8.97584796800678,8.91737207947684,9.25620868852739,9.43983088398139,9.50878516206451,9.10983065427879,9.24911345271373,9.140829770773,9.07280253454421,9.17617314910749,9.13827180017222,9.04848687399234,9.15355203170811,9.15608307628868,9.18363538147322,9.16867211813223,9.18611423954164
"['Hdac1', 'LOC100046039', 'LOC100048437']_S409: Phospho",9.29347164883813,9.22037832769523,9.22037832769523,7.81057163474115,8.26912667914942,7.93369065495223,9.08347932733184,9.39124358942744,9.27029532647204,7.84862294042934,8.00281501560705,8.15734693536284,8.92035285541508,9.40407713624123,9.21310421964191,8.18239435340453,7.87958324961278,8.15734693536284
"['Hdac4', 'Hdac5', 'Hdac9']_S245: Phospho",8.25502856981873,7.57364718749332,7.8856963733394,8.16741814583174,8.32867492732795,8.08480838780436,8.12153351734003,8.03617361255349,7.96866679319521,8.07948478382682,7.8856963733394,8.19229281447077,8.11113567023471,8.32867492732795,8.36850646150769,7.81698362325538,7.81057163474115,7.87958324961278
"['Hdac7', 'LOC100046926']_S178: Phospho",14.3737148139574,14.1831313425659,14.2924294857562,14.1055402601434,13.9733834688673,13.8257041524464,14.3997118428541,14.3995115890657,14.220491695127,14.0438389985,13.9018568119689,13.7839701858299,14.3527676270287,14.3495231322921,14.2855105903208,13.9733834688673,13.8536506929493,13.9393496429951
"['Hdgf']_S133: Phospho",3.95419631038688,4.12928301694497,4.49185309632967,3.39231742277876,3.24792751344359,5.33985000288462,4.12928301694497,3.75488750216347,4.35755200461808,4.35755200461808,3.85798099512757,4.12928301694497,4.20945336562895,4.12928301694497,3.95419631038688,4.12928301694497,4.04439411935845,4.12928301694497
"['Hdgf']_S165: Phospho",16.0264477958721,15.0462927253777,15.3231427440366,14.2555081094744,14.9716558110873,14.0946138118992,15.5185455887663,15.0781299545682,15.2320648565637,14.7921039563571,14.509372962812,14.5875138418249,15.4349050911486,15.2378261420164,15.3865193080811,14.5762776590777,14.5553979824094,14.5234088085944
"['Hdgfrp2']_S137: Phospho",8.47370574961942,8.07948478382682,8.76652890859886,7.92184093707449,7.78463484555752,7.69696752623429,8.27844945822048,8.33762190199251,8.15734693536284,7.90388184573618,8.04712391211403,7.99717948093762,8.32867492732795,8.37721053038855,8.403012023575,7.78463484555752,7.96866679319521,7.86108690599539
"['Hdgfrp2']_S450: Phospho",6.40087943628218,6.09803208296053,6.876516946565,6.70735913208088,6.25738784269265,6.09803208296053,6.78790255939143,6.36632221424582,6.54689445988764,6.19967234483636,6.25738784269265,6.25738784269265,6.60733031374961,6.09803208296053,6.66533591718518,6.31288295528436,6.33091687811462,6.40087943628218
"['Hdgfrp2']_S454: Phospho",9.8525295094042,9.72024425828757,9.75070698622495,9.72366094440998,9.81137469350994,9.28886607416582,9.71853287606922,10.1091777033553,9.90312867681232,9.72195361280139,9.29117069932186,9.40832974076739,9.89708912831276,9.79034849675191,9.49285462017475,9.77066389291676,9.63753055152531,9.55554777164707
"['Hdgfrp2']_S620: Phospho",5.14974711950468,4.28540221886225,4.49185309632967,4.35755200461808,4.83289001416474,4.28540221886225,4.6724253419715,4.93073733756289,4.61470984411521,2.4594316186373,6.48381577726426,4.20945336562895,4.55458885167764,3.85798099512757,4.55458885167764,5.2667865406949,4.49185309632967,4.6724253419715
"['Hdgfrp2']_S629: Phospho",10.2354159356025,9.65374077870657,9.67507492038544,9.21067134378562,9.71681946132995,9.32755264408124,9.92109708810679,9.40832974076739,9.37395265537019,9.66799853567253,10.8776675740679,8.57553924683453,9.8649599151426,10.1247675358225,9.09671515448854,9.95492329203032,9.66799853567253,9.10721707559138
"['Hdgfrp2']_S640: Phospho",10.9719027460455,10.5444815223108,10.5142209093581,10.876133200043,11.2541428468557,11.089781488354,10.7069276396174,10.6059424396254,10.8883627411706,11.1449768240501,11.0891193979152,10.8213753923725,11.1179677037171,10.5493033685136,10.5260101070617,11.1134166114859,11.0351427478859,10.9012440324674
"['Hectd1']_S1382: Phospho",5.91886323727459,5.96578428466209,6.62205181945638,8.9901039638575,7.68299458368168,8.56033283421244,6.94836723158468,7.16490692667569,6.59245703726808,7.67595703294175,7.4797802640291,7.83605035505807,6.82654848729092,7.12412131182919,6.91288933622996,7.66177809777199,7.73809225962049,7.50382573799575
"['Hemgn']_S213: Phospho",10.5502658068687,10.5560269927247,10.7052003780631,9.83051520697684,9.9851303734669,9.9091430473399,11.095726668639,11.1049263038078,11.0447356260569,9.33650655981026,9.42940674151398,9.52649923913657,11.0220209696464,11.204876767604,11.3222098437489,9.22037832769523,9.36741475124683,9.43358544115049
"['Hemgn']_S223: Phospho",8.87805091272854,9.46454575033394,8.87190523765919,6.36632221424582,7.25266543245025,6.98299357469431,8.50977500432694,8.319672120947,8.4655664048094,7.7176764230664,7.1548181090521,7.63299519714296,8.35535109642481,8.30606168942834,8.58308276750293,7.34429590791582,7.41362792902417,7.76487159073609
"['Hirip3']_S564: Phospho",6.01122725542325,4.35755200461808,5.22881869049588,6.36632221424582,6.01122725542325,6.82654848729092,6.01122725542325,5.91886323727459,5.59991284218713,5.74146698640115,5.82017896241519,5.71424551766612,5.94251450533924,6.07681559705083,5.5077946401987,5.8703647195834,5.76818432477693,5.74146698640115
"['Hirip3']_S575: Phospho",12.0872970809192,11.5615266241365,11.702822011777,12.6464462061547,12.4329333166351,12.5472560526981,12.2295698985529,12.1678885131806,12.0995121919952,12.1930632791304,12.3773461156563,11.9082049531259,12.1750816748283,11.8023144059915,11.8131799430146,12.4972281306421,12.3318966370935,12.3585138471497
"['Hirip3']_S80: Phospho",12.5450851351563,11.5169311219987,11.6897796293773,12.3927199043104,13.2933997996865,11.6805792957802,12.0665937763123,12.2256593382912,12.491978324839,12.1606593072174,12.0253126199217,12.1489531648091,12.0998408990007,12.064911136699,12.4012795365965,12.1207238787078,12.1432237561239,12.3042086994456
"['Hist1h1b']_S18: Phospho",3.75488750216347,3.85798099512757,3.75488750216347,4.28540221886225,3.08746284125034,4.28540221886225,3.24792751344359,3.24792751344359,3.24792751344359,4.4262647547021,4.28540221886225,4.55458885167764,3.52356195605701,3.64385618977472,3.39231742277876,4.12928301694497,4.20945336562895,3.95419631038688
"['Hist1h1e']_S36: Phospho",8.16239132875691,7.58871463558226,7.64745842645492,6.66533591718518,7.47167521439204,6.13955135239879,7.42206476617281,7.59618975614441,7.45532722030456,7.09275714091985,6.98299357469431,7.13442632022093,7.42206476617281,7.43045255166553,7.50382573799575,7.24317398347295,7.00562454919388,7.06069593168755
"['Hist1h3f', 'Gm12657', 'LOC100045490', 'Hist2h3c2-ps', 'Hist1h3g', 'Hist1h3d', 'Hist1h3b', 'Hist1h3e', 'Hist1h3h', 'Hist1h3i', 'Hist2h3b', 'Hist2h3c1', 'Hist1h3c', 'Hist1h3a', 'Gm12260', 'H3f3a', 'H3f3b', 'H3f3c', 'Gm10257']_T59: Phospho",9.98370619265935,9.98370619265935,9.71338651493703,9.44604940671655,8.94982671075911,9.05934446082443,9.60640521269779,9.59152234657073,9.8772841335232,9.53040633709907,9.25856603388993,9.26091953366291,9.80332391904149,9.67683860647415,9.92851837525789,9.3454052467178,9.1357092861044,9.23242092717608
"['Hist1h3f', 'Hist2h3c2-ps', 'Hist1h3g', 'Hist1h3d', 'Hist1h3b', 'Hist1h3e', 'Hist1h3h', 'Hist1h3i', 'Hist2h3b', 'Hist2h3c1', 'Hist1h3c', 'Hist1h3a', 'Gm12260']_S29: Phospho",13.1536311941017,14.5644770131888,14.1958719885099,15.4594476285698,15.7697474657871,15.3878995232479,14.7737316205348,14.5806413350466,14.6651971044111,15.2878025451719,13.7793602779922,15.4557606573037,14.9175818666949,14.6609708087487,14.0128427422082,14.7784108579376,15.2045520406397,14.9792242115552
"['Hist2h4', 'Hist1h4m', 'Hist1h4h', 'Hist4h4', 'Hist1h4c', 'Hist1h4j', 'Hist1h4f', 'Hist1h4k', 'Hist1h4a', 'Hist1h4b', 'Hist1h4n', 'Hist1h4d', 'Hist1h4i', 'LOC674678']_",13.0575687318625,12.7765358434222,12.8669890903781,12.1809969195797,12.0489976529111,12.5334514119787,12.7949234822172,13.0121880331461,12.6745233260217,12.3327359012479,12.2394493595193,12.4092583293964,12.5501455371808,12.9723516104406,12.867954362086,12.3924515957657,12.4020794045014,12.2878566418405
"['Hist2h4', 'Hist1h4m', 'Hist1h4h', 'Hist4h4', 'Hist1h4c', 'Hist1h4j', 'Hist1h4f', 'Hist1h4k', 'Hist1h4a', 'Hist1h4b', 'Hist1h4n', 'Hist1h4d', 'Hist1h4i', 'LOC674678']_S48: Phospho",11.9220268394059,11.678820179524,11.6849677251439,11.3069161135225,10.9027519448502,10.7317432907078,11.9190495236769,11.7127419270757,11.6107941690532,10.928148216169,10.88378880326,11.158294103604,11.8006977143631,12.0159376733092,12.1565571532,10.7956338445068,10.6693280043959,10.7988767681333
"['Hjurp', 'unresolved: gi|149234178|ref|XP_001471890.1|']_S567: Phospho",11.9130763955548,12.244512497601,11.9899266305599,12.0833131086508,11.9021866623871,11.9692066229642,12.0769825659812,12.2250567716997,11.7741693353182,11.9583714609499,12.0991834100793,11.9688467588963,11.9962969366874,12.1905963424756,11.9902812753603,11.9272224027246,12.0537562225621,11.9500090418862
"['Hjurp', 'unresolved: gi|149234178|ref|XP_001471890.1|']_S602: Phospho",9.66266837551754,10.4320198468125,9.24436383512051,9.7047682393626,9.56700537024703,9.55554777164707,9.66266837551754,9.65194861072345,9.51076416791789,9.53430288245463,9.77066389291676,10.0437108633472,9.60455322907904,10.1680452682241,9.50084187955693,9.48884434645734,9.74735382947806,9.66799853567253
"['Hmga2']_S44: Phospho",7.14465824283188,6.66533591718518,7.68299458368168,5.91886323727459,6.38370429247405,5.2667865406949,6.876516946565,6.62205181945638,6.62205181945638,6.23840473932508,6.33091687811462,6.33091687811462,6.65105169117893,6.8008998999203,6.85174904141606,6.07681559705083,6.19967234483636,6.45121111183233
"['Hmgn1', 'LOC100044391']_S7: Phospho",12.8208770004648,13.7742208224451,13.5233781771509,11.7609278136198,12.344434621924,12.173520992027,13.4510178808066,13.3022819182573,13.1380317577368,11.7467242440258,12.1194275110673,12.6596614836881,12.8876966110651,12.6747439890752,12.965152967471,12.8571062515856,11.9561946290908,13.0273012921937
"['Hmgn3']_S6: Phospho",8.53332973230583,8.12670447284319,8.403012023575,5.71424551766612,6.49984588708321,5.53915881110803,8.67419226814568,8.33762190199251,8.73301532168596,6.48381577726426,4.4262647547021,6.15987133677839,8.29691620687929,8.60917873814198,8.38586240064146,5.59991284218713,6.17990909001493,5.74146698640115
"['Hmgxb4']_S197: Phospho",11.8801574566018,12.1112987142583,11.9916989834129,11.6354914062517,11.4956052311908,11.6628908591391,11.8908342493894,11.8786257298054,11.8877917913416,11.9153192176791,11.7446236393436,11.4555840875786,12.0029907718406,12.1949107172754,12.0527378495498,11.4463079310503,11.591756076023,11.4941055480611
"['Hmha1']_S452: Phospho",5.44294349584873,6.05528243550119,5.79441586635011,4.78135971352466,5.37503943134692,5.68650052718322,5.96578428466209,5.65821148275179,5.56985560833095,5.59991284218713,5.10852445677817,5.18982455888002,5.65821148275179,5.96578428466209,5.82017896241519,5.4093909361377,5.10852445677817,5.14974711950468
"['Hmox1']_S242: Phospho",4.4262647547021,5.89481776330794,5.06608919045777,4.7279204545632,4.04439411935845,4.28540221886225,6.09803208296053,5.74146698640115,4.93073733756289,4.04439411935845,3.24792751344359,4.49185309632967,6.38370429247405,5.8703647195834,6.33091687811462,2.4594316186373,4.78135971352466,2.90689059560852
"['Hn1']_S87: Phospho",9.54206454228344,8.44501484586842,9.45840661323653,9.13827180017222,9.48884434645734,9.29347164883813,8.9957671508778,8.95855271543101,9.08878823871691,9.57459352733761,9.41468523580721,9.3297963382207,9.16364967601582,9.25148241062021,8.98726401207254,9.37395265537019,9.41468523580721,9.17866485100647
"['Hnrnpa1', 'Gm10052', 'Hnrnpa1l2-ps']_S6: Phospho",13.2069380335244,12.7445185287799,12.9163460137141,12.2634159275572,12.4461786746742,12.186269026843,12.7608238842865,12.7346037848415,12.8689189883863,12.6756263039354,12.3832992875472,12.3385971195745,12.9426061370228,12.6312907566963,12.898695850985,12.344712009935,12.5121231614202,12.4237724864297
