row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CG33265	6.5543067108911	-1.12013892383593	0.377516945513314	-2.96712223689154	0.00300601423524772	0.00954867729939799
CG3327	51.4131838150078	-1.36282695306012	0.264408747413014	-5.15424306644191	2.54657453313069e-07	2.66834177517465e-06
CG3328	14.2905723165732	-1.5637972933016	0.346847585876487	-4.50860077157484	6.52565720961432e-06	4.60432593830063e-05
CG33351	18.2094011462528	1.07236669435961	0.298955746886633	3.58704157898749	0.000334451009632187	0.00143746129363839
CG3335	566.743436396833	0.127265483713959	0.093382438140058	1.36284173179417	0.172932395748932	0.274356373067745
CG3338	421.434450141792	-0.147770137000694	0.0644298136770209	-2.29350557711448	0.0218189146438717	0.0513028697171871
CG3340	325.525767028537	2.26940834151313	0.34172092879141	6.64111604033008	3.11316815019299e-11	9.39723207190705e-10
CG33463	7.69946837644324	-0.195198216773759	0.377550618552476	-0.517012043370889	0.605147751733671	0.706987212176125
CG33466	430.400614169507	-2.39355206876977	0.289845423861793	-8.25802952787375	1.48096922379764e-16	1.50005727157103e-14
CG33485	64.3768598243568	-1.68460955304206	0.35830923814238	-4.70155210559392	2.5819135801136e-06	2.05202477735969e-05
CG3348	18.478779061861	-1.82197997325848	0.341665756035253	-5.33263852485845	9.67958762553388e-08	1.12263512461027e-06
CG33494	945.817649427102	-1.03037787536698	0.253544624803245	-4.06389161736941	4.8261242249356e-05	0.00026663605111826
CG33508	142.704524396742	-0.87114324138067	0.254188283037168	-3.42715734561726	0.000609935537767557	0.00241013106297748
CG3350	328.661264901948	-0.083285970811161	0.121536914341963	-0.685273040393497	0.493171640747749	0.610089927677633
CG33511	4.26110090850845	-0.746184056398707	0.38631893554157	-1.93152338068195	0.0534183607819791	0.10697754325319
CG3351	148.831309058653	-0.277332370286947	0.1126748594655	-2.46135093136604	0.0138414903949427	0.0351082433055921
CG33526	1642.31353073728	0.0848744092673272	0.0679405527754371	1.24924519745757	0.211575405411595	0.32161437314192
CG3352	246.184088432618	0.880085711634653	0.184145704554982	4.77928993109842	1.75915364554025e-06	1.46451549157488e-05
CG3353	444.431835202928	-0.067238041766081	0.0866853748133794	-0.775656123202263	0.437952053176468	0.560568789210431
CG33552	24.0230539925051	0.741170505972289	0.230390853431515	3.21701358770567	0.00129532463943599	0.00463975615445912
CG33557	164.136865511962	-0.924491787484266	0.343335920628121	-2.69267423517161	0.00708814885867762	0.0199677271309349
CG3356	1183.44888946942	-0.0631651408231449	0.0582794663449325	-1.08383183279847	0.278439368261593	0.397222735692125
CG3368	977.822023957841	0.0441871556824896	0.0612547973273124	0.721366449820697	0.470684082952103	0.589875735522597
CG3371	1456.02047211025	0.232331225617595	0.106287046206532	2.18588467654035	0.0288240436002921	0.0645126396907101
CG3373	1520.95943105906	-0.112409460048212	0.0758855025285722	-1.48130349411454	0.138525717827494	0.230985996655466
CG33752	18.5480839394491	0.948369394329254	0.301450382252912	3.14602153509159	0.00165507818666771	0.00572370741641232
CG33801	99.2167905000584	-0.786259130749393	0.270966721452824	-2.90168152950207	0.00371165662316637	0.01144636731285
CG33834	28.1244309828619	-0.0273530438446399	0.268893739092466	-0.101724361217774	0.918975464991892	0.945421548230006
CG3385	1018.79458968687	1.22143695834208	0.375506203604325	3.25277437927263	0.00114284200749977	0.00418399507645298
CG33868	6.06591863472826	0.379028124596598	0.354939894050973	1.067865661058	0.28558111419047	0.405290731493263
CG3386	233.037234648908	0.372323879107919	0.102433000686616	3.63480398516302	0.000278192066565832	0.00122868162733242
CG3389	58.128224752069	-0.781766111732266	0.374796751156178	-2.08584015021652	0.0369931051400422	0.0796290782660272
CG33937	14.4891431848923	0.134573892874917	0.260941915202235	0.515723557752764	0.606047498733233	0.707572873777172
CG3394	21.1541939032265	0.518092729728706	0.217713472231232	2.37969990749329	0.0173267420242553	0.0426317355716899
CG33967	493.914480700388	-0.384108404584309	0.176942878903967	-2.17080453852442	0.0299459507328616	0.0664849700147995
CG33968	18.5611584593518	-2.4956759443894	0.385890730028449	-6.46731250632895	9.97612024640992e-11	2.69060095166488e-09
CG33970	68.29620239428	-3.85527819465613	0.3645630903197	-10.575064500565	3.88909802822466e-26	1.96961209029422e-23
CG33971	11.6688779169306	0.572516217281162	0.275386056607011	2.07895862388621	0.0376211536342452	0.0807680628633919
CG33979	1581.55813003397	-0.306204460962271	0.0953717508083958	-3.21064107942658	0.00132439240367923	0.00472530769156158
CG33980	9.76376685894354	-1.73168772025632	0.383756353727097	-4.51246657791569	6.40780345098472e-06	4.52818110536254e-05
CG33988	14.0864658278929	0.121255989644884	0.32545158969282	0.372577653589993	0.709462807076667	0.791417394678279
CG3401	10218.3170931317	-0.434800948134114	0.187060254894833	-2.32438979824208	0.0201046118437377	0.0479773930805008
CG3407	192.055189626114	0.227255565123052	0.081068317894056	2.80325990505984	0.00505888832391275	0.014963279026862
CG3412	1923.00957751164	0.0607195924951625	0.0523610771776119	1.15963222622785	0.246198574478696	0.361971677716751
CG3413	1026.80753482964	0.81530242886796	0.167204023914458	4.87609334859711	1.08207417251548e-06	9.46659132116227e-06
CG3415	659.667819842353	-0.0819406106064107	0.0639768018152798	-1.28078628942719	0.200268741099063	0.308189233078826
CG3416	1189.46415280681	-0.0999447672796478	0.0886478010193654	-1.1274365086373	0.259557970495241	0.376712380040538
CG3419	259.444478418971	0.194842186980041	0.0777605123775938	2.50567005055105	0.012221961186503	0.0316971260814115
CG3421	1175.19467840843	0.290019465042512	0.0472059144339252	6.14371034901688	8.06157913007408e-10	1.68167861212255e-08
CG3423	1528.80931176171	0.490495365939882	0.0861263145398197	5.69506971894294	1.233215173907e-08	1.82204044170765e-07
CG3424	8373.60329969927	-0.0482832514980938	0.281792272429637	-0.171343419327264	0.863953741554523	0.907428947575405
CG3425	71.7781966972667	-0.489301005792062	0.228752379069466	-2.13899854411339	0.0324357862823843	0.0712149874157552
CG3428	145.287750344544	-0.0967017137070251	0.0924495811108352	-1.04599407098548	0.295563769798875	0.415539686225562
CG3440	11.5462085835765	-2.45172441077889	0.383802409976357	-6.38798597155739	1.68084754231266e-10	4.20950719662698e-09
CG3443	2834.75040846946	-0.285423040240468	0.0667695621343892	-4.27474782096051	1.91353756721328e-05	0.000118746143381322
CG3446	354.6798692752	-0.185396842027864	0.0927414961737056	-1.99907107041506	0.045600664730579	0.0941766333674577
CG3448	656.37093673653	-0.106509081931286	0.174205204043049	-0.611400115836757	0.540934725983712	0.652960932477161
CG3456	266.80413674866	0.112651928853739	0.338975556936823	0.332330536961798	0.739639683812485	0.815686883369112
CG3469	731.801855869481	-0.0646323830602103	0.065508872540296	-0.986620293616768	0.323828817824471	0.445588453326472
CG3476	221.706333943854	-0.34570320417918	0.207260011096523	-1.66796866578465	0.0953219471779334	0.171102056113111
CG3493	1759.4113164165	-0.0294620364846786	0.0493902674394091	-0.59651502233354	0.550831221304374	0.661316661847844
CG3495	112.457140883272	-0.374690848641002	0.126489252616731	-2.96223466333803	0.003054149183955	0.00967517247421673
CG3496	897.663504195653	0.0783408106463119	0.0495716972867047	1.58035360768902	0.114025909539025	0.197769281048333
CG3497	400.363602981795	0.0296256030526748	0.058730170495675	0.504435842815347	0.613955135960295	0.714061625339889
CG3511	192.078403702087	0.177161077485693	0.0816676180774958	2.16929404403079	0.0300603671290623	0.0667227433037574
CG3520	189.157771820109	0.294605902250421	0.0803578063136277	3.66617651433399	0.000246204014802619	0.00110506932493386
CG3524	221.091662407668	-0.106020417644426	0.315137259975836	-0.336426158089196	0.736549526585305	0.81396356944498
CG3529	741.605292633168	0.0280381235499405	0.0787577648910968	0.356004561438615	0.721837149154863	0.802471640450699
CG3533	899.578751938035	-0.243169928755712	0.138170180820927	-1.75993059653637	0.0784195748399056	0.145684296768001
CG3534	294.158267280032	-0.123348449838803	0.113904946614338	-1.08290687547082	0.278849759801335	0.397683731281128
CG3570	66.8876671711563	0.23164505947017	0.155601922016332	1.48870307299839	0.136565575450572	0.228302179682269
CG3571	185.347277294447	0.290958305158018	0.0872148960444429	3.33610791681448	0.000849601768408838	0.00321634955183346
CG3572	1424.4957846858	0.262824416667285	0.0674225212176942	3.89816951250867	9.69225624903228e-05	0.000487877459780112
CG3573	641.281375508342	0.0722922939570701	0.0887510272701048	0.814551630338382	0.415329007200535	0.537803867846602
CG3582	1025.62999551056	0.409614742687731	0.0856864899357861	4.78038886870846	1.7495644992485e-06	1.45919761895236e-05
CG3593	597.299679636285	-0.0304289716385496	0.107053232838359	-0.284241501463993	0.776225312910146	0.842790608919591
CG3594	424.079691505141	-0.0360881921249693	0.119347401821556	-0.302379369589688	0.762362879796266	0.832090269108308
CG3608	355.326007614486	-0.28162025751729	0.140149871775232	-2.00942215608263	0.0444923824934498	0.0924111548895621
CG3616	407.258345528097	-1.06543347374348	0.224122594651021	-4.75379769452722	1.99630800405102e-06	1.62775883407237e-05
CG3624	4785.43457539898	-0.350145393608851	0.0853387557318968	-4.10300561106	4.07817355265098e-05	0.000229627116157914
CG3647	3556.34303586928	-0.140395214762557	0.099464827996835	-1.41150613327381	0.158095428434909	0.255214791147978
CG3651	1435.39695542599	0.211374314476803	0.0655672262942296	3.22378002583594	0.00126510539877225	0.00455298097718429
CG3654	1789.21813320443	0.386877925094626	0.0966815252925514	4.00157035094307	6.29234803384632e-05	0.000334967788880834
CG3663	82.8870023422112	0.0492967073142357	0.15640918190827	0.315177834912193	0.752626633746557	0.824731865997549
CG3664	4169.79078845108	-0.359363672263514	0.0770302045532003	-4.66523066306181	3.08271037794178e-06	2.39165853662275e-05
CG3665	8145.86704153128	0.198848587543778	0.131763668287156	1.50913062856161	0.131265403766457	0.221257133999223
CG3666	21.1326653842152	-0.87487097127703	0.316590172379681	-2.76341796936076	0.00571994679713414	0.0166219429399665
CG3668	8.90115949680897	0.0267069512943587	0.372877961524819	0.0716238395670939	0.942901267564962	0.963295747520138
CG3678	268.813782139521	0.302428473488286	0.119986593167229	2.52051888052843	0.0117181951553337	0.0306786522217179
CG3692	574.033662251199	-0.0377543383263328	0.120694813586295	-0.31280829063412	0.754426316252329	0.825711405805767
CG3699	4.20772672042348	-1.160411640567	0.390333728524072	-2.97287053556642	0.00295028865146875	0.00940623691667665
CG3702	884.250878343001	0.11380118473196	0.0580768423130381	1.95949332297654	0.0500550410770714	0.101377861466026
CG3703	218.924103828897	0.0866265276510096	0.176463179716757	0.490904265638048	0.623494159925536	0.721516678241162
CG3705	275.951594899509	-1.0992282530048	0.228101272463402	-4.81903604102498	1.44253495891436e-06	1.22554973769462e-05
CG3707	852.535109889144	0.259966385459522	0.0938982467639084	2.76859679939674	0.00562982589711406	0.016391406221045
CG3715	525.382895935561	-0.00122824305953864	0.0630006214365313	-0.0194957292727026	0.984445643943537	0.990968031160477
CG3717	561.33218592589	-0.29010086602979	0.121253891752335	-2.39250766995858	0.016733678337946	0.0414106874016697
CG3719	308.589533038761	-0.031070068708232	0.0970864678067506	-0.320024710035559	0.748949598911861	0.822284059217214
CG3722	3392.83353949044	-0.370315389254609	0.114905855922958	-3.22277212314487	0.00126956509933749	0.0045654262112665
CG3724	520.585085135583	-0.160342041875391	0.0984329439292422	-1.62894693051802	0.10332425394462	0.182636389556831
CG3725	3469.38291836424	0.228597648015977	0.0498529228939719	4.58544122883553	4.53028698275153e-06	3.33587206258182e-05
CG3726	325.425029634858	-0.229690166807422	0.162195011692734	-1.41613582569699	0.156735740664182	0.253288957967503
CG3727	936.000561620916	0.263826448515182	0.0615915275395977	4.28348604190026	1.83987645979987e-05	0.00011480023139997
CG3732	582.772650990602	0.290835280658994	0.0821348222729051	3.54094977758217	0.000398689459848465	0.00167255090473015
CG3735	448.131724095236	0.161122807362346	0.0751761807199862	2.14326939489639	0.0320914728556228	0.0705269687926368
CG3744	687.21489738118	-0.062086240444968	0.0710506830251627	-0.873830311004612	0.382210670837271	0.505694118338544
CG3753	257.097378747798	-0.148971084032111	0.0729490558068735	-2.04212491010849	0.0411391425225044	0.0867911185455103
CG3757	34.9692722473397	-0.368881242467992	0.364767976246783	-1.011276390717	0.311884162617235	0.432767878628028
CG3758	23.7996237170296	-2.04739197765533	0.293092061057709	-6.98549107835509	2.83861301491582e-12	1.0692891009906e-10
CG3772	5.34103713923486	-0.952774639540908	0.395727373794418	-2.40765411400597	0.0160553841674118	0.0399733924901799
CG3776	136.606233747017	0.0068512718069949	0.102017846664886	0.0671575810603052	0.946456254257397	0.965575202898055
CG3777	85.0281522090398	0.684848797581396	0.387337350009827	1.76809387879589	0.0770452106053581	0.143687426325377
CG3779	519.484214731079	-0.695164186114834	0.175327824675425	-3.96493932096491	7.34146199302323e-05	0.00038264589781818
CG3797	1088.73688462261	0.229884343793441	0.0897796106644104	2.56054066276508	0.0104509432446529	0.0277353125526219
CG3803	227.153825258352	-0.312462875748871	0.138317053956887	-2.25903362463362	0.0238812933603003	0.0552683092847163
CG3812	87.2604249023887	1.17268682450758	0.311794197652402	3.76109251980028	0.000169172837068564	0.000792894387001044
CG3815	457.793887204881	0.106819088146921	0.0969901070446504	1.10134003767771	0.270748691922268	0.388684263868251
CG3820	2703.44288579175	0.0465942886813803	0.0739724940706275	0.629886679728454	0.528768728473384	0.642358172809617
CG3822	12.7008629408451	0.224073822058312	0.300308898645039	0.746144463481795	0.455580152302483	0.576993824809997
CG3823	41.1360471570765	-1.12174685448385	0.388674253718927	-2.88608479658921	0.00390067046582303	0.0119404002573683
CG3825	791.335891943796	-0.16634891467121	0.0886507528454621	-1.87645236314228	0.0605931901034221	0.11850046499679
CG3832	1054.82323739674	-0.272250318860048	0.0862098242865745	-3.15799644777196	0.00158857493639078	0.00552305458433956
CG3835	627.95003959675	0.476030953170212	0.112823831548123	4.21924115356043	2.45125972023439e-05	0.000147204766862033
CG3837	17.2161181580617	-0.544652840848461	0.275192140610326	-1.97917295036305	0.047796537299378	0.097780138599691
CG3838	394.696630989662	0.0413423576508387	0.159727610217189	0.258830377507205	0.795766118473583	0.857712051654448
CG3845	13184.4301094152	0.100420204860938	0.0808074853450626	1.24270919249776	0.213975015262251	0.324774598589857
CG3847	1830.03159734965	0.383161582855279	0.0724806229934549	5.28640024092893	1.24746795363262e-07	1.40394047719938e-06
CG3848	768.741220245522	0.275612243732172	0.081076314272498	3.39941752662605	0.000675295423333177	0.00263639960561252
CG3850	16.35419438693	-0.934940396607406	0.338447372023971	-2.76243952203354	0.00573711893605569	0.0166665316192109
CG3851	7.01077583988228	-2.0835086985168	0.397309415069936	-5.2440456215971	1.57093329355752e-07	1.72745813076843e-06
CG3860	219.721381514677	-0.116203078989732	0.160043018489546	-0.726074027386093	0.467793390217008	0.587950440537466
CG3861	923.261649780642	-0.123927185470401	0.147004513828084	-0.84301619211046	0.399219388030439	0.522210351741352
CG3869	1996.10189418927	-0.403330323028506	0.0642826199824714	-6.27432925320229	3.51144737177393e-10	8.12445539113988e-09
CG3870	408.402046573881	-0.934888032274664	0.122454998875262	-7.63454363530705	2.26621727701932e-14	1.36813488061643e-12
CG3871	5.442704204568	-0.194129554821918	0.358335112159248	-0.541754207819981	0.587987840989668	0.693395823752351
CG3886	844.087170973793	0.585569822465572	0.0798789038830814	7.3307193013398	2.28920693899626e-13	1.09833739241526e-11
CG3889	496.274632262376	0.177582271182629	0.0743450300611231	2.38862330187545	0.0169116324170115	0.0418135180671216
CG3891	904.197917652316	0.26710431273383	0.0790323557982764	3.37968304292475	0.000725694663776661	0.0028031493877068
CG3893	209.483648244745	-0.0260059703877197	0.086672547391761	-0.300048529440035	0.764140138817329	0.833142148721298
CG3897	314.751024917691	-1.62036631137825	0.280703054471777	-5.77252824849887	7.80908474156310e-09	1.21896603602892e-07
CG3902	160.412157163774	-0.265944546535831	0.271213704591605	-0.980571932883304	0.32680388084736	0.449139782572672
CG3903	802.96096838596	0.317247183404866	0.142699710742139	2.2231802836527	0.0262036457675868	0.0598227986018836
CG3907	645.023258266158	0.0379241878038653	0.0682669046644654	0.555528158047655	0.578533455644177	0.685021958176892
CG3911	127.068659916457	-0.0546122014898708	0.116072810161989	-0.470499520203353	0.637998176935932	0.733693879266804
CG3920	519.887900851004	-0.0283536428237609	0.159629987538033	-0.177621030115068	0.859020607523114	0.90393995823395
CG3922	5221.46963507014	0.232232024386251	0.0778477319323822	2.98315723042472	0.00285291393683005	0.00913493623046811
CG3923	1211.00871130093	0.0312022133772757	0.0677797701898819	0.460346992765897	0.645267175712594	0.739162550112591
CG3924	552.319485583596	0.129496327912671	0.067845976116231	1.90868103497874	0.0563032511367552	0.111724083013204
CG3929	1079.66647308275	0.207481649238908	0.0873503545074476	2.37528113547859	0.0175355884035267	0.0430294546127992
CG3931	196.196992339625	0.15437022915071	0.0830144526668314	1.85955847676616	0.0629480186710716	0.122066398256858
CG3940	406.967490911312	-0.0979531700588544	0.346730007016998	-0.282505604004595	0.777555850141487	0.844034190270278
CG3941	771.209412309403	0.474262984449765	0.102420737687259	4.630536697538	3.64719132760459e-06	2.76144486232919e-05
CG3954	1815.36861619275	0.0341321485580089	0.0727134036559932	0.469406558376609	0.638779061427952	0.734191369023296
CG3964	173.361468058992	0.0979800374286024	0.129174473960725	0.758509281472999	0.448146158767283	0.570094946039988
CG3967	481.843430435065	0.14264222307126	0.0769025904958605	1.85484288827614	0.0636186655440167	0.123078895394579
CG3969	2376.59639852764	0.380313155784955	0.06648604562223	5.72019515111297	1.06401772343978e-08	1.60589165014521e-07
CG3971	2036.20040512321	0.0787134479164657	0.168374924750298	0.467489134936206	0.640149963763267	0.73487055404432
CG3978	695.903295960501	2.1980469458807	0.390549484028789	5.62808820845522	1.82217906348428e-08	2.55553605272657e-07
CG3981	2022.15190052202	-0.0904695539237783	0.0831238270428067	-1.08837089366914	0.276431405111902	0.395038201755777
CG3982	18.4499266801561	0.72306399281062	0.277468740881863	2.60592955629001	0.00916253035067394	0.0247850524263334
CG3984	11.3743762965684	-0.410627198839017	0.383596098265259	-1.0704676108438	0.284408880434669	0.404094662413099
CG3991	1604.76692485605	-0.15233943174663	0.0593793176101284	-2.56553018589499	0.0103018257201497	0.0274113961660491
CG40002	230.996599768289	-0.23358738487513	0.162472888623145	-1.43770069489522	0.150518995858313	0.245857582197525
CG40006	117.982321996289	-0.0209949833889933	0.246449522477909	-0.085189791312642	0.932110506430161	0.955376588331161
CG4004	411.254111257801	0.275326996619761	0.122817926055542	2.2417492744117	0.0249775813079526	0.057397436653213
CG4006	2760.31344875959	-0.211958483059359	0.0752906547628034	-2.8152030783517	0.00487464193331748	0.0144888281265478
CG40127	1295.97610248731	-0.289436233949534	0.0765049018441328	-3.78323776611356	0.000154801407817787	0.000734219372355331
CG4012	1708.97695887832	0.18779668108169	0.0382486381775136	4.90989196033903	9.11265845715793e-07	8.19240576878222e-06
CG4013	4699.16841517513	0.144047223362748	0.097630598437216	1.47543112168243	0.140096673459055	0.233045487639683
CG4025	333.04129953394	-0.0307813820889326	0.0732984235622444	-0.41994603148311	0.67452487951274	0.762615503117715
CG4027	60975.9321292482	-0.074922658186506	0.0814044655269312	-0.920375285330252	0.357376679253116	0.480933836443963
CG4029	3967.30079712547	0.564260065577036	0.0776948434924331	7.26251627795596	3.79954773570553e-13	1.71468698805404e-11
CG4030	587.048520695025	0.290342539342661	0.0615754314864926	4.71523353281498	2.41433672782953e-06	1.93401525579033e-05
CG4035	6171.74161454087	0.0731756334063067	0.0483557774282055	1.51327591651177	0.130209587524898	0.220092917657693
CG4038	62.5179320921279	0.26552140124424	0.150808748814505	1.76064985175915	0.0782976854345891	0.14548750518176
CG4039	1460.43929740211	0.669878490670931	0.131889787438949	5.0790777942607	3.79271393767323e-07	3.78689816602729e-06
CG40439	477.320291980415	-0.228480778813809	0.142404156295512	-1.60445302129857	0.108614231814452	0.189934267642537
CG4043	114.554466608413	0.0473217081966039	0.105792692935674	0.447306017868146	0.6546541225323	0.745792357727773
CG40470	82.4529891605435	-0.937860255915923	0.27599192873217	-3.39814377987136	0.000678447534477532	0.00264643890641728
CG40478	1955.40525936266	0.0306827796443359	0.0753353885820166	0.407282423597404	0.683800570476086	0.7701415864171
CG4049	497.249332532788	0.136920903362706	0.0679531390171425	2.01493125031596	0.0439118530834285	0.0914972463333793
CG4050	843.213865322566	0.320843464003878	0.0724928365003873	4.42586439561051	9.60568549546251e-06	6.50349605405423e-05
CG4057	575.810571725545	0.0563019627007757	0.0874994523894356	0.643455029297685	0.519928886144791	0.6348341449365
CG4058	5.23562800155551	-1.59815550548602	0.396707855684789	-4.02854514369853	5.61230848406454e-05	0.000303991706124375
CG4062	3034.49828916835	-0.468248957772908	0.176940762251374	-2.6463600123282	0.00813631733363673	0.022449921844873
CG4065	424.341765720617	0.169983735591675	0.0602595974370999	2.82085747036573	0.00478954776970723	0.0142918224119971
CG4070	2495.00679125464	0.331181955780056	0.0809771758601382	4.08981854778518	4.31710789194407e-05	0.000241588431816834
CG4078	325.676065575953	0.480664358112722	0.0906745898871102	5.30098188159603	1.15181520665069e-07	1.31249342797846e-06
CG4083	869.898621512903	-0.198212761258989	0.0643171286708419	-3.08180364010635	0.00205750513301863	0.00688301533673316
CG4087	9074.00374547362	0.363640686063586	0.0587701509926347	6.18750641136108	6.11233617931389e-10	1.32351678410037e-08
CG4090	11.5224547288171	-1.0177787339957	0.33507104263986	-3.03750131905497	0.00238548360639472	0.00785623864013521
CG4091	420.395441475498	0.0278383735043085	0.0922671831560088	0.301714786905744	0.762869494981854	0.832354077349442
CG4094	1736.88603121771	-0.167102587960658	0.082324050108929	-2.02981495370492	0.0423753523678719	0.0889462841781074
CG4097	1714.92278716793	0.0372556927392375	0.0952569477401016	0.391107353564233	0.695717885347321	0.780381966632974
CG4098	30.8031904262007	-0.298294457098227	0.194016349282552	-1.53747072450998	0.124178078765174	0.211711526484859
CG4099	397.330906151957	-0.0604215309503082	0.387623501226998	-0.155876851530022	0.876130092054457	0.915707626595784
CG4104	27.9426565910678	-2.65271248904344	0.390163859274307	-6.79897029411542	1.05369539279485e-11	3.53142911791096e-10
CG4108	840.924820579245	-0.212152670060251	0.084970246513312	-2.49678774354284	0.0125323946308733	0.0323091938504076
CG41099	2037.04821113325	-0.428013549052584	0.0791474827488804	-5.4077973700135	6.38045508449932e-08	7.81777265460965e-07
CG4115	7.03493704684832	1.5051203522589	0.365270626087236	4.12056224827518	3.77948932549854e-05	0.000213866075054281
CG4119	683.559522224213	0.117953350127106	0.073417200292362	1.60661738199485	0.108138327116465	0.189324041116467
CG4120	26.4478557807651	-0.429893960379948	0.311112637526372	-1.38179523595697	0.167034582256276	0.266641262899853
CG4125	1990.21076311229	0.148096926458938	0.156316791191192	0.947415343741283	0.343427175500178	0.466316693326238
CG41265	295.560110073966	0.56666823276475	0.289384040475679	1.95818757604352	0.0502080064253764	0.101642502015041
CG41320	16.8354293599947	-1.1400624255761	0.252241488355555	-4.51972604906727	6.19197026570873e-06	4.38585865906766e-05
CG4136	104.053153518152	-3.60052261515069	0.370764820888425	-9.71106861358403	2.70486246612454e-22	7.95404072296492e-20
CG4141	1355.17235121743	-0.186366810155962	0.0842579955114635	-2.21185905295607	0.0269764052814601	0.0612495418544932
CG4144	215.930418641752	0.0553099236088458	0.261221517470805	0.211735710535513	0.832313226700979	0.883999461098232
CG4145	9316.10576196489	0.649128938289571	0.271848016032549	2.38783768873211	0.0169478248768792	0.0418689353868919
CG4147	12303.6524801791	-0.00747198828506154	0.0927592290431478	-0.080552505256225	0.935797838710615	0.958293989854636
CG4148	208.398386748163	0.0882844703035175	0.0850796683684868	1.03766824667382	0.299424532904414	0.41935075156808
CG4152	939.821575755052	0.222195381042035	0.0778803851544016	2.8530339263413	0.0043303998152364	0.0130801606082489
CG4158	10.1798871627078	-0.130841406124058	0.380409020648531	-0.343949273077163	0.730884435344256	0.809469385566546
CG4162	1631.52233501505	0.107110153567796	0.142196567755868	0.753254141490175	0.451297210294336	0.573223543129883
CG4165	1160.77252291422	0.0680721300512864	0.102293624354812	0.665458189409478	0.505757477306659	0.62177817439346
CG4170	3610.46131113048	0.0531666421978964	0.0644306137676428	0.82517671474669	0.409271271195778	0.532379695807751
CG4180	1118.79387452585	-0.157080481003266	0.0879123712361042	-1.78678471294328	0.0739722910549529	0.138980091767714
CG4182	29.5897138049769	-0.893856026802289	0.309846265239713	-2.88483718243547	0.00391616139891443	0.0119797742659409
CG4183	642.686472794467	-0.403321619197398	0.283318891946662	-1.42356062607123	0.154573700519307	0.250594674361374
CG4200	1390.34711238261	-0.0498674505444259	0.0665626451745072	-0.749180721614781	0.453748287104295	0.575374792772674
CG4207	269.893476338122	-0.248330374642751	0.102370528886102	-2.4257994692891	0.0152747077391816	0.0382849991471315
CG4211	665.708004894233	-0.0683656533791829	0.144235383540517	-0.473986699386967	0.635509391962645	0.731570099397837
CG4214	1185.51775142216	-0.272735147663072	0.0754153040049005	-3.6164429920663	0.000298679058660454	0.00130462783840379
CG4217	343.47687552424	-0.242614974317209	0.0666018907383227	-3.64276406611995	0.000269726043888642	0.00119435042287137
CG4225	1691.93070438948	-0.139547011447101	0.124147316515372	-1.12404371970313	0.260994479188107	0.378195147397676
CG4237	793.387375657224	-0.0184517261313015	0.0575143213552816	-0.32081967928162	0.748347045168481	0.821919477560948
CG4239	405.564513666831	0.103636494130808	0.106884906931067	0.969608311467641	0.332241768443001	0.454762156325284
CG4244	1880.79171871695	0.0323184989983093	0.0663673873103968	0.486963557072956	0.626284156913214	0.723829951563486
CG4249	14.2890819851589	-0.00126327615040686	0.339424156125399	-0.00372182158402465	0.997030422875787	0.998454282647004
CG4252	681.622680554978	0.280949691274061	0.0915102738724894	3.07014370501761	0.00213955797509207	0.00713133839156829
CG4254	9056.40453979179	-0.131189644098115	0.106443711524163	-1.23247904662113	0.21777018904668	0.329547317953109
CG4257	3370.82350967419	-0.452197140146	0.120257732808455	-3.76023337198826	0.000169754919699931	0.000794805263474354
CG4258	579.67250434468	0.29116271480366	0.084120979164729	3.46123782312963	0.000537697572495041	0.00216791290175356
CG4259	75.9652731426018	-2.2818259769333	0.376412318179936	-6.06203853255016	1.34407002257061e-09	2.58492454129824e-08
CG4272	930.274835484748	0.152519815173179	0.0654084946013089	2.33180439487025	0.0197109837337276	0.0472453539428532
CG4274	1005.4629218611	0.501720496684486	0.0863915597684435	5.80751751709605	6.34059197870319e-09	1.00698321389997e-07
CG4276	105.834039560945	-2.38903532565503	0.316108501859254	-7.55764337752213	4.10437495546263e-14	2.30959766012329e-12
CG4278	581.572305032423	-0.245312271797794	0.0715087817391253	-3.43051952266129	0.000602426621251809	0.00238874340118812
CG4300	1300.92122068512	0.105491096617127	0.0623492104610743	1.69193957448727	0.0906574954051462	0.164040041308716
CG4311	1279.40426904417	-0.641034569797039	0.152822883454188	-4.19462422974895	2.73324320949679e-05	0.000161898928510544
CG4317	848.915015629917	-0.0497433003937834	0.0710437275101952	-0.700178638383592	0.483815750345776	0.601372290721584
CG4319	143.52801870867	-0.363126172578542	0.24060179204794	-1.50924134640771	0.131237117610002	0.221257133999223
CG4320	619.158741484332	0.259401871308102	0.0749159014681126	3.46257424958725	0.000535034268992496	0.00216099796018414
CG4321	9.55447223376172	-1.76812710349739	0.384273074096628	-4.60122559368492	4.20012222011021e-06	3.12813024170953e-05
CG4330	310.960968696553	-0.517014409329673	0.105226203691221	-4.91336179766418	8.95278472784331e-07	8.05662246584597e-06
CG4337	1002.3391532389	0.167903516570186	0.100767741948553	1.66624272136523	0.0956650800796174	0.171602296341163
CG4338	336.507209901279	0.0229677085617633	0.087671223218125	0.261975454643994	0.793340365840344	0.855868730769299
CG4345	5.7422293483532	-0.106849109391016	0.367180135655511	-0.290999155496969	0.771051965388752	0.838872146614616
CG4353	1579.26086044439	0.32487591415195	0.092612492481059	3.50790595791808	0.000451648676832981	0.00185795547744109
