"V1" "exp-pA<15" "polyA-pA<15" "UU-pA<15" "U-pA<15" "U>3-pA<15" "polyA-NoU-pA<15" "exp-pA<25" "polyA-pA<25" "UU-pA<25" "U-pA<25" "U>3-pA<25" "polyA-NoU-pA<25" "exp" "polyA-pA>25" "UU-pA>25" "U-pA>25" "U>3-pA>25" "polyA-NoU-pA>25" "symbol"
"ENSG00000106803" 153 0 0 0 0 0 153 0 0 0 0 0 153 108 0 0 0 2 "SEC61B"
"ENSG00000106853" 250 0 0 0 0 0 250 2 0 0 0 0 250 88 0 0 0 6 "PTGR1"
"ENSG00000106993" 51 2 0 0 0 0 51 0 0 0 0 0 51 28 0 0 0 0 "CDC37L1"
"ENSG00000107020" 124 0 0 0 0 0 124 0 0 0 0 0 124 94 0 0 0 0 "PLGRKT"
"ENSG00000107175" 53 0 0 0 0 0 53 0 0 0 0 0 53 34 0 0 0 0 "CREB3"
"ENSG00000107223" 206 4 0 2 0 0 206 6 3 0 0 0 206 118 0 0 0 2 "EDF1"
"ENSG00000107262" 162 0 0 0 0 0 162 0 0 0 0 0 162 73 0 2 0 2 "BAG1"
"ENSG00000107290" 72 0 0 0 0 0 72 4 0 3 0 0 72 28 0 0 0 0 "SETX"
"ENSG00000107341" 91 2 0 0 0 0 91 11 0 4 2 0 91 46 0 0 0 4 "UBE2R2"
"ENSG00000107371" 118 0 0 0 0 0 118 3 0 0 0 0 118 50 0 0 0 0 "EXOSC3"
"ENSG00000107372" 86 3 0 0 0 0 86 0 0 0 0 0 86 39 0 0 0 0 "ZFAND5"
"ENSG00000107566" 72 0 0 0 0 0 72 0 0 0 0 0 72 47 0 0 0 0 "ERLIN1"
"ENSG00000107581" 312 3 0 0 0 0 312 6 0 2 0 0 312 28 0 0 0 4 "EIF3A"
"ENSG00000107643" 47 0 0 0 0 0 47 3 0 0 0 0 47 27 2 0 0 0 "MAPK8"
"ENSG00000107672" 70 0 0 0 0 0 70 2 0 2 0 0 70 38 0 0 0 0 "NSMCE4A"
"ENSG00000107679" 70 0 0 0 0 0 70 3 0 0 0 0 70 42 0 0 0 0 "PLEKHA1"
"ENSG00000107745" 59 0 0 0 0 0 59 4 0 0 0 0 59 35 0 0 0 2 "MICU1"
"ENSG00000107779" 62 0 0 0 0 0 62 0 0 0 0 0 62 31 0 0 0 0 "BMPR1A"
"ENSG00000107833" 50 0 0 0 0 0 50 0 0 0 0 0 50 32 0 0 0 0 "NPM3"
"ENSG00000107863" 218 4 0 0 0 0 218 4 0 0 0 0 218 31 0 0 0 0 "ARHGAP21"
"ENSG00000107874" 45 0 0 0 0 0 45 0 0 0 0 0 45 31 0 0 0 0 "CUEDC2"
"ENSG00000107937" 82 2 0 0 0 0 82 3 0 0 0 0 82 30 0 0 0 2 "GTPBP4"
"ENSG00000107949" 129 0 0 0 0 0 129 5 0 0 0 0 129 87 0 0 0 0 "BCCIP"
"ENSG00000107951" 74 5 2 2 0 0 74 3 0 0 0 0 74 45 0 0 0 0 "MTPAP"
"ENSG00000107959" 165 2 0 0 0 0 165 4 0 0 2 0 165 83 5 0 0 3 "PITRM1"
"ENSG00000108010" 122 4 0 0 0 0 122 6 2 4 0 0 122 56 0 0 0 0 "GLRX3"
"ENSG00000108039" 54 2 0 0 0 0 54 2 0 0 0 0 54 32 0 0 0 0 "XPNPEP1"
"ENSG00000108055" 192 12 3 4 0 0 192 6 0 0 0 0 192 64 0 0 0 2 "SMC3"
"ENSG00000108061" 98 4 0 2 0 0 98 5 0 0 0 0 98 40 0 0 0 0 "SHOC2"
"ENSG00000108064" 146 2 0 0 0 0 146 5 0 0 0 0 146 83 3 0 0 2 "TFAM"
"ENSG00000108100" 54 0 0 0 0 0 54 0 0 0 0 0 54 36 0 0 0 2 "CCNY"
"ENSG00000108107" 250 2 0 0 0 0 250 0 0 0 0 0 250 134 2 0 0 2 "RPL28"
"ENSG00000108176" 101 2 0 0 0 0 101 3 0 0 0 0 101 66 2 0 0 0 "DNAJC12"
"ENSG00000108179" 66 2 0 0 0 0 66 0 0 0 0 0 66 36 0 0 0 0 "PPIF"
"ENSG00000108256" 198 4 0 0 0 0 198 5 0 0 0 0 198 69 0 0 0 0 "NUFIP2"
"ENSG00000108294" 290 4 0 0 0 0 290 7 0 4 0 0 290 175 0 0 0 5 "PSMB3"
"ENSG00000108298" 384 13 0 0 0 0 384 7 0 0 3 0 384 152 2 0 0 6 "RPL19"
"ENSG00000108344" 62 0 0 0 0 0 62 2 0 0 0 0 62 39 0 0 0 2 "PSMD3"
"ENSG00000108384" 58 0 0 0 0 0 58 2 0 0 0 0 58 40 0 0 0 2 "RAD51C"
"ENSG00000108389" 85 2 0 0 0 0 85 2 0 2 0 0 85 54 0 0 0 0 "MTMR4"
"ENSG00000108395" 87 0 0 0 0 0 87 3 0 0 0 0 87 44 0 0 0 0 "TRIM37"
"ENSG00000108406" 89 3 0 0 0 0 89 0 0 0 0 0 89 45 0 0 0 2 "DHX40"
"ENSG00000108424" 392 11 0 3 0 0 392 21 5 6 2 0 392 182 3 0 0 9 "KPNB1"
"ENSG00000108443" 90 2 0 0 0 0 90 2 0 0 0 0 90 52 0 0 0 0 "RPS6KB1"
"ENSG00000108448" 205 2 0 0 0 0 205 3 0 2 0 0 205 92 0 0 0 0 "TRIM16L"
"ENSG00000108465" 51 0 0 0 0 0 51 0 0 0 0 0 51 34 0 0 0 2 "CDK5RAP3"
"ENSG00000108468" 131 3 0 0 0 0 131 5 0 0 0 0 131 73 0 0 0 0 "CBX1"
"ENSG00000108510" 169 4 0 2 0 0 169 4 0 2 0 0 169 103 0 0 0 0 "MED13"
"ENSG00000108515" 94 0 0 0 0 0 94 0 0 0 0 0 94 38 0 0 0 0 "ENO3"
"ENSG00000108518" 369 4 0 0 0 0 369 3 2 0 0 0 369 158 2 0 0 2 "PFN1"
"ENSG00000108528" 98 4 0 0 0 0 98 3 0 0 0 0 98 54 0 0 0 0 "SLC25A11"
"ENSG00000108559" 122 2 0 0 0 0 122 2 2 0 0 0 122 74 0 0 0 2 "NUP88"
"ENSG00000108561" 182 0 0 0 0 0 182 8 2 4 0 0 182 96 0 0 0 5 "C1QBP"
"ENSG00000108587" 96 2 0 0 0 0 96 3 0 2 0 0 96 47 0 0 0 2 "GOSR1"
"ENSG00000108588" 122 0 0 0 0 0 122 10 0 3 0 0 122 58 0 3 0 0 "CCDC47"
"ENSG00000108592" 75 4 0 0 0 0 75 2 0 0 0 0 75 39 0 0 0 4 "FTSJ3"
"ENSG00000108599" 61 3 0 0 0 0 61 0 0 0 0 0 61 29 0 0 0 0 "AKAP10"
"ENSG00000108602" 69 0 0 0 0 0 69 0 0 0 0 0 69 32 0 0 0 0 "ALDH3A1"
"ENSG00000108651" 78 0 0 0 0 0 78 0 0 0 0 0 78 39 0 0 0 0 "UTP6"
"ENSG00000108654" 249 13 0 4 2 0 249 10 0 2 0 2 249 83 0 0 0 3 "DDX5"
"ENSG00000108669" 55 4 0 2 0 0 55 4 0 0 0 0 55 23 0 0 0 0 "CYTH1"
"ENSG00000108671" 151 5 0 2 0 0 151 7 2 2 0 0 151 75 0 0 0 0 "PSMD11"
"ENSG00000108679" 101 0 0 0 0 0 101 0 0 0 0 0 101 35 0 0 0 2 "LGALS3BP"
"ENSG00000108691" 156 7 0 3 0 0 156 17 0 4 0 0 156 46 0 0 0 0 "CCL2"
"ENSG00000108826" 74 0 0 0 0 0 74 0 0 0 0 0 74 33 0 0 0 0 "MRPL27"
"ENSG00000108848" 145 7 0 3 0 0 145 0 0 0 0 0 145 70 0 0 0 0 "LUC7L3"
"ENSG00000108883" 115 0 0 0 0 0 115 6 0 4 0 0 115 54 0 0 0 2 "EFTUD2"
"ENSG00000108946" 180 4 0 0 0 0 180 4 0 2 0 0 180 110 0 0 0 9 "PRKAR1A"
"ENSG00000108953" 289 6 2 0 0 0 289 0 0 0 0 0 289 82 0 2 0 0 "YWHAE"
"ENSG00000109062" 73 0 0 0 0 0 73 4 0 0 0 0 73 31 0 0 0 0 "SLC9A3R1"
"ENSG00000109084" 52 0 0 0 0 0 52 0 0 0 0 0 52 31 0 0 0 0 "TMEM97"
"ENSG00000109099" 130 3 0 0 0 0 130 4 0 0 0 0 130 66 0 0 0 0 "PMP22"
"ENSG00000109113" 136 0 0 0 0 0 136 4 0 0 0 0 136 59 0 0 0 2 "RAB34"
"ENSG00000109133" 218 5 0 0 0 0 218 8 2 2 0 0 218 121 2 0 0 3 "TMEM33"
"ENSG00000109180" 97 0 0 0 0 0 97 0 0 0 0 0 97 61 0 0 0 0 "OCIAD1"
"ENSG00000109255" 92 0 0 0 0 0 92 0 0 0 0 0 92 58 0 0 0 2 "NMU"
"ENSG00000109332" 282 5 0 3 0 0 282 7 3 0 0 0 282 166 0 2 0 2 "UBE2D3"
"ENSG00000109381" 78 3 0 0 0 0 78 0 0 0 0 0 78 39 0 0 0 0 "ELF2"
"ENSG00000109390" 141 2 0 0 0 0 141 0 0 0 0 0 141 72 0 0 0 4 "NDUFC1"
"ENSG00000109445" 60 2 0 0 0 0 60 0 0 0 0 0 60 36 0 0 0 0 "ZNF330"
"ENSG00000109472" 59 0 0 0 0 0 59 0 0 0 0 0 59 37 0 0 0 2 "CPE"
"ENSG00000109475" 438 6 0 0 0 0 438 7 0 4 0 0 438 277 3 0 0 0 "RPL34"
"ENSG00000109511" 76 2 0 2 0 0 76 0 0 0 0 0 76 44 0 0 0 3 "ANXA10"
"ENSG00000109519" 101 2 0 0 0 0 101 8 2 3 0 0 101 66 0 0 0 2 "GRPEL1"
"ENSG00000109534" 45 0 0 0 0 0 45 0 0 0 0 0 45 31 0 0 0 0 "GAR1"
"ENSG00000109536" 89 0 0 0 0 0 89 2 0 0 0 0 89 53 0 0 0 0 "FRG1"
"ENSG00000109572" 92 2 0 0 0 0 92 2 0 0 0 0 92 42 0 0 0 0 "CLCN3"
"ENSG00000109586" 87 0 0 0 0 0 87 2 0 0 0 0 87 34 2 0 0 3 "GALNT7"
"ENSG00000109606" 159 4 2 0 0 0 159 6 0 0 0 0 159 70 0 0 0 5 "DHX15"
"ENSG00000109685" 100 2 0 0 0 0 100 2 0 0 0 0 100 40 0 2 0 0 "WHSC1"
"ENSG00000109686" 109 4 2 0 0 0 109 2 0 0 0 0 109 46 0 0 0 2 "SH3D19"
"ENSG00000109787" 58 5 0 3 0 0 58 0 0 0 0 0 58 25 0 0 0 0 "KLF3"
"ENSG00000109790" 70 0 0 0 0 0 70 2 0 0 0 0 70 36 0 0 0 0 "KLHL5"
"ENSG00000109814" 181 0 0 0 0 0 181 5 0 0 0 0 181 54 2 0 0 0 "UGDH"
"ENSG00000109854" 169 0 0 0 0 0 169 2 0 0 0 0 169 108 2 0 0 2 "HTATIP2"
"ENSG00000109861" 323 12 0 7 0 0 323 4 0 0 0 0 323 166 5 0 0 2 "CTSC"
"ENSG00000109881" 86 5 0 0 0 0 86 3 0 0 0 0 86 39 0 0 0 0 "CCDC34"
"ENSG00000109911" 60 3 0 0 0 0 60 0 0 0 0 0 60 35 0 0 0 0 "ELP4"
"ENSG00000109917" 48 0 0 0 0 0 48 5 0 0 0 0 48 26 0 0 0 2 "ZPR1"
"ENSG00000109919" 155 2 0 2 0 0 155 4 0 2 0 0 155 90 0 0 0 5 "MTCH2"
"ENSG00000109929" 75 0 0 0 0 0 75 0 0 0 0 0 75 38 0 0 0 0 "SC5D"
"ENSG00000109971" 441 21 3 6 3 0 441 11 0 0 0 0 441 135 2 0 0 2 "HSPA8"
"ENSG00000110075" 116 2 0 0 0 0 116 0 0 0 0 0 116 49 0 0 0 0 "PPP6R3"
"ENSG00000110107" 72 0 0 0 0 0 72 0 0 0 0 0 72 37 0 0 0 0 "PRPF19"
"ENSG00000110172" 146 4 0 0 0 0 146 2 0 0 0 0 146 34 0 0 0 0 "CHORDC1"
"ENSG00000110195" 138 0 0 0 0 0 138 0 0 0 0 0 138 61 0 0 0 0 "FOLR1"
"ENSG00000110315" 44 0 0 0 0 0 44 2 0 0 0 0 44 29 0 0 0 0 "RNF141"
"ENSG00000110321" 366 7 0 0 2 0 366 19 0 7 2 0 366 121 2 6 0 3 "EIF4G2"
"ENSG00000110429" 70 0 0 0 0 0 70 0 0 0 0 0 70 42 0 0 0 2 "FBXO3"
"ENSG00000110435" 85 3 0 0 0 0 85 3 0 0 0 0 85 46 0 0 0 6 "PDHX"
"ENSG00000110442" 85 2 0 0 0 0 85 4 0 2 0 0 85 47 2 0 0 0 "COMMD9"
"ENSG00000110651" 57 0 0 0 0 0 57 2 0 0 0 0 57 39 2 0 0 4 "CD81"
"ENSG00000110660" 83 0 0 0 0 0 83 0 0 0 0 0 83 50 0 0 0 2 "SLC35F2"
"ENSG00000110696" 166 2 0 0 0 0 166 5 0 0 0 0 166 96 0 0 0 3 "C11orf58"
"ENSG00000110700" 353 2 0 0 0 0 353 4 3 0 0 0 353 185 0 0 0 0 "RPS13"
"ENSG00000110711" 60 0 0 0 0 0 60 0 0 0 0 0 60 33 0 0 0 0 "AIP"
"ENSG00000110713" 107 3 0 0 0 0 107 0 0 0 0 0 107 38 0 0 0 0 "NUP98"
"ENSG00000110717" 156 2 0 0 0 0 156 2 0 0 0 0 156 90 0 0 0 0 "NDUFS8"
"ENSG00000110768" 140 5 0 0 0 0 140 2 0 0 0 0 140 94 2 0 0 0 "GTF2H1"
"ENSG00000110871" 68 0 0 0 0 0 68 3 0 0 0 0 68 28 0 0 0 0 "COQ5"
"ENSG00000110911" 75 0 0 0 0 0 75 0 0 0 0 0 75 39 0 0 0 0 "SLC11A2"
"ENSG00000110917" 70 3 0 0 0 0 70 2 0 0 0 0 70 41 0 0 0 0 "MLEC"
"ENSG00000110955" 242 5 0 0 2 0 242 3 0 0 0 0 242 138 0 0 0 11 "ATP5B"
"ENSG00000110958" 203 2 0 0 0 0 203 11 2 5 0 0 203 113 4 4 0 3 "PTGES3"
"ENSG00000111011" 68 2 0 2 0 0 68 0 0 0 0 0 68 34 0 0 0 0 "RSRC2"
"ENSG00000111142" 183 4 0 2 0 0 183 4 0 0 0 0 183 52 2 0 0 0 "METAP2"
"ENSG00000111144" 189 0 0 0 0 0 189 0 0 0 0 0 189 34 2 0 0 0 "LTA4H"
"ENSG00000111229" 84 0 0 0 0 0 84 2 0 0 0 0 84 46 0 0 0 0 "ARPC3"
"ENSG00000111231" 71 5 0 2 2 0 71 5 2 0 0 0 71 38 4 0 0 0 "GPN3"
"ENSG00000111237" 179 3 0 0 0 0 179 12 3 3 0 0 179 118 0 0 0 2 "VPS29"
"ENSG00000111247" 66 0 0 0 0 0 66 2 0 0 0 0 66 41 0 0 0 0 "RAD51AP1"
"ENSG00000111275" 37 0 0 0 0 0 37 0 0 0 0 0 37 30 2 0 0 2 "ALDH2"
"ENSG00000111276" 96 7 2 4 0 0 96 0 0 0 0 0 96 34 0 0 0 0 "CDKN1B"
"ENSG00000111300" 70 3 0 0 0 0 70 0 0 0 0 0 70 27 2 0 0 0 "NAA25"
"ENSG00000111361" 78 0 0 0 0 0 78 3 0 0 0 0 78 32 0 0 0 0 "EIF2B1"
"ENSG00000111371" 238 5 0 0 0 0 238 3 0 0 0 0 238 98 0 0 0 2 "SLC38A1"
"ENSG00000111445" 149 2 0 0 0 0 149 4 3 0 0 0 149 85 2 0 0 2 "RFC5"
"ENSG00000111481" 170 2 0 0 0 0 170 4 0 0 0 0 170 72 2 0 0 3 "COPZ1"
"ENSG00000111530" 105 4 0 0 0 0 105 3 0 2 0 0 105 44 0 0 0 2 "CAND1"
"ENSG00000111581" 86 0 0 0 0 0 86 0 0 0 0 0 86 42 0 0 0 0 "NUP107"
"ENSG00000111596" 71 0 0 0 0 0 71 3 0 2 0 0 71 34 0 0 0 0 "CNOT2"
"ENSG00000111605" 136 4 0 2 0 0 136 5 0 0 0 0 136 60 0 0 0 0 "CPSF6"
"ENSG00000111639" 177 3 0 0 0 0 177 4 0 2 0 0 177 102 2 0 0 2 "MRPL51"
"ENSG00000111641" 62 5 0 0 0 0 62 2 0 0 0 0 62 26 0 0 0 0 "NOP2"
"ENSG00000111642" 188 4 0 0 0 0 188 5 0 2 0 0 188 64 0 0 0 2 "CHD4"
"ENSG00000111665" 67 2 0 0 0 0 67 2 0 0 0 0 67 33 0 0 0 0 "CDCA3"
"ENSG00000111667" 68 0 0 0 0 0 68 0 0 0 0 0 68 32 2 0 0 0 "USP5"
"ENSG00000111669" 205 0 0 0 0 0 205 4 2 0 0 0 205 92 0 0 0 4 "TPI1"
"ENSG00000111670" 60 2 0 0 0 0 60 2 0 0 0 0 60 37 0 0 0 0 "GNPTAB"
"ENSG00000111678" 88 0 0 0 0 0 88 0 0 0 0 0 88 55 0 0 0 0 "C12orf57"
"ENSG00000111711" 128 2 0 2 0 0 128 5 2 0 0 0 128 76 0 0 0 0 "GOLT1B"
"ENSG00000111716" 412 3 0 0 0 0 412 6 0 0 3 0 412 188 3 0 0 5 "LDHB"
"ENSG00000111775" 121 3 0 0 0 0 121 3 3 0 0 0 121 72 0 0 0 0 "COX6A1"
"ENSG00000111786" 101 3 0 2 0 0 101 6 2 0 0 0 101 56 0 0 0 2 "SRSF9"
"ENSG00000111790" 79 2 0 0 0 0 79 3 0 2 0 0 79 43 0 0 0 0 "FGFR1OP2"
"ENSG00000111799" 213 2 0 0 0 0 213 3 0 0 0 0 213 77 2 2 0 6 "COL12A1"
"ENSG00000111817" 77 0 0 0 0 0 77 3 0 0 0 0 77 31 0 0 0 0 "DSE"
"ENSG00000111832" 133 3 0 0 0 0 133 4 0 0 0 0 133 75 0 0 0 0 "RWDD1"
"ENSG00000111843" 170 0 0 0 0 0 170 2 0 0 0 0 170 102 2 0 0 0 "TMEM14C"
"ENSG00000111845" 83 3 0 0 0 0 83 0 0 0 0 0 83 51 0 0 0 0 "PAK1IP1"
"ENSG00000111875" 130 4 2 0 0 0 130 2 0 0 0 0 130 75 0 0 0 0 "ASF1A"
"ENSG00000111897" 102 0 0 0 0 0 102 0 0 0 0 0 102 35 0 0 0 2 "SERINC1"
"ENSG00000111906" 168 2 0 0 0 0 168 2 0 0 0 0 168 100 0 0 0 7 "HDDC2"
"ENSG00000111907" 113 3 2 0 0 0 113 7 2 5 0 0 113 78 2 0 0 0 "TPD52L1"
"ENSG00000111912" 83 0 0 0 0 0 83 0 0 0 0 0 83 34 0 0 0 0 "NCOA7"
"ENSG00000112029" 60 2 0 0 0 0 60 2 0 0 0 0 60 28 0 0 0 0 "FBXO5"
"ENSG00000112081" 365 7 0 2 0 0 365 8 0 3 0 0 365 201 3 0 0 3 "SRSF3"
"ENSG00000112096" 135 0 0 0 0 0 135 0 0 0 0 0 135 87 0 0 0 0 "SOD2"
"ENSG00000112110" 172 5 0 0 0 0 172 6 2 2 0 0 172 89 2 0 0 2 "MRPL18"
"ENSG00000112118" 96 0 0 0 0 0 96 5 0 0 0 0 96 42 0 0 0 0 "MCM3"
"ENSG00000112159" 98 9 0 0 0 0 98 4 0 3 0 0 98 27 0 0 0 0 "MDN1"
"ENSG00000112208" 136 6 0 3 0 0 136 2 0 0 0 0 136 82 0 0 0 2 "BAG2"
"ENSG00000112237" 122 0 0 0 0 0 122 2 0 0 0 0 122 61 2 2 0 0 "CCNC"
"ENSG00000112245" 423 8 0 4 0 0 423 15 6 0 0 2 423 188 6 3 0 7 "PTP4A1"
"ENSG00000112249" 120 0 0 0 0 0 120 0 0 0 0 0 120 46 0 0 0 6 "ASCC3"
"ENSG00000112306" 294 2 0 0 0 0 294 0 0 0 0 0 294 135 3 0 0 2 "RPS12"
"ENSG00000112312" 94 2 0 0 0 0 94 0 0 0 0 0 94 49 0 0 0 0 "GMNN"
"ENSG00000112319" 129 6 0 2 0 0 129 5 0 0 0 0 129 33 0 0 0 0 "EYA4"
"ENSG00000112335" 144 5 0 3 2 0 144 6 2 0 0 0 144 92 0 2 0 3 "SNX3"
"ENSG00000112339" 119 0 0 0 0 0 119 7 0 2 0 0 119 62 0 3 0 4 "HBS1L"
"ENSG00000112378" 170 0 0 0 0 0 170 0 0 0 0 0 170 110 0 2 0 7 "PERP"
"ENSG00000112514" 50 0 0 0 0 0 50 0 0 0 0 0 50 33 0 0 0 0 "CUTA"
"ENSG00000112531" 72 3 0 2 0 0 72 2 0 2 0 0 72 29 0 0 0 0 "QKI"
"ENSG00000112576" 76 0 0 0 0 0 76 2 0 0 0 0 76 40 2 0 0 3 "CCND3"
"ENSG00000112651" 65 0 0 0 0 0 65 2 0 0 0 0 65 29 0 0 0 0 "MRPL2"
"ENSG00000112667" 70 0 0 0 0 0 70 2 0 0 0 0 70 49 0 0 0 0 "DNPH1"
"ENSG00000112685" 53 0 0 0 0 0 53 0 0 0 0 0 53 30 0 0 0 0 "EXOC2"
"ENSG00000112695" 213 4 0 0 0 0 213 6 0 2 2 0 213 122 0 0 0 2 "COX7A2"
"ENSG00000112697" 79 3 0 0 0 0 79 3 0 2 0 0 79 34 0 0 0 0 "TMEM30A"
"ENSG00000112715" 94 4 0 0 0 0 94 2 0 0 0 0 94 28 0 0 0 2 "VEGFA"
"ENSG00000112739" 107 3 0 0 0 0 107 0 0 0 0 0 107 36 0 0 0 0 "PRPF4B"
"ENSG00000112759" 82 0 0 0 0 0 82 2 0 0 0 0 82 45 0 0 0 0 "SLC29A1"
"ENSG00000112769" 140 3 0 0 0 0 140 0 0 0 0 0 140 72 0 0 0 0 "LAMA4"
"ENSG00000112773" 239 11 0 4 0 0 239 11 0 0 0 0 239 48 0 0 0 0 "FAM46A"
"ENSG00000112851" 86 2 0 0 0 0 86 2 0 0 0 0 86 26 0 0 0 0 "ERBB2IP"
"ENSG00000112977" 58 0 0 0 0 0 58 0 0 0 0 0 58 42 0 0 0 0 "DAP"
"ENSG00000112984" 138 3 0 0 0 0 138 5 0 0 0 0 138 62 0 0 0 0 "KIF20A"
"ENSG00000112992" 201 0 0 0 0 0 201 4 0 0 0 0 201 47 0 0 0 7 "NNT"
"ENSG00000112996" 277 9 0 6 0 0 277 23 5 4 5 0 277 132 0 0 0 3 "MRPS30"
"ENSG00000113013" 427 13 0 4 0 0 427 4 0 2 0 0 427 185 0 0 0 8 "HSPA9"
"ENSG00000113048" 94 0 0 0 0 0 94 3 0 2 0 0 94 37 0 0 0 0 "MRPS27"
"ENSG00000113068" 59 0 0 0 0 0 59 2 0 0 0 0 59 36 0 0 0 0 "PFDN1"
"ENSG00000113083" 120 0 0 0 0 0 120 0 0 0 0 0 120 50 2 0 0 5 "LOX"
"ENSG00000113141" 93 3 0 3 0 0 93 0 0 0 0 0 93 30 0 0 0 0 "IK"
"ENSG00000113161" 106 14 0 6 0 0 106 3 0 0 0 0 106 42 0 0 0 2 "HMGCR"
"ENSG00000113194" 110 3 0 0 0 0 110 0 0 0 0 0 110 48 0 0 0 2 "FAF2"
"ENSG00000113231" 59 2 0 0 0 0 59 0 0 0 0 0 59 30 2 0 0 2 "PDE8B"
"ENSG00000113269" 68 0 0 0 0 0 68 0 0 0 0 0 68 48 2 0 0 0 "RNF130"
"ENSG00000113282" 90 3 0 2 0 0 90 4 0 2 0 0 90 42 0 0 0 0 "CLINT1"
"ENSG00000113312" 123 0 0 0 0 0 123 5 0 2 2 0 123 55 3 0 0 0 "TTC1"
"ENSG00000113328" 115 3 0 0 0 0 115 3 0 0 0 0 115 51 0 0 0 3 "CCNG1"
"ENSG00000113360" 236 8 0 0 0 0 236 2 0 0 0 0 236 57 0 0 0 5 "DROSHA"
"ENSG00000113369" 351 7 0 0 0 0 351 10 0 0 0 0 351 100 0 0 0 4 "ARRDC3"
"ENSG00000113384" 199 5 0 2 0 0 199 16 7 8 0 0 199 84 4 0 0 2 "GOLPH3"
"ENSG00000113387" 451 8 0 3 0 0 451 13 6 2 0 0 451 268 3 2 0 9 "SUB1"
"ENSG00000113389" 160 0 0 0 0 0 160 2 0 0 0 0 160 67 2 0 0 0 "NPR3"
"ENSG00000113407" 401 14 0 6 0 0 401 10 0 4 0 0 401 112 0 0 0 0 "TARS"
"ENSG00000113448" 253 11 0 7 0 0 253 7 3 0 0 0 253 53 0 0 0 0 "PDE4D"
"ENSG00000113456" 133 2 0 0 0 0 133 3 0 0 0 0 133 60 0 0 0 0 "RAD1"
"ENSG00000113460" 269 25 6 9 0 0 269 11 0 2 0 0 269 109 0 0 0 4 "BRIX1"
"ENSG00000113552" 56 0 0 0 0 0 56 2 0 0 0 0 56 36 0 0 0 2 "GNPDA1"
"ENSG00000113558" 290 0 0 0 0 0 290 2 0 0 0 0 290 176 0 0 0 11 "SKP1"
"ENSG00000113569" 299 8 0 2 0 0 299 11 0 3 0 0 299 139 0 0 0 5 "NUP155"
"ENSG00000113575" 203 8 0 3 0 0 203 9 2 3 0 0 203 121 0 0 0 3 "PPP2CA"
"ENSG00000113580" 266 19 2 7 0 0 266 12 4 0 0 0 266 71 0 0 0 0 "NR3C1"
"ENSG00000113583" 124 0 0 0 0 0 124 0 0 0 0 0 124 77 0 0 0 7 "C5orf15"
"ENSG00000113593" 78 3 0 3 0 0 78 2 0 0 0 0 78 38 0 0 0 0 "PPWD1"
"ENSG00000113594" 71 5 0 5 0 0 71 3 0 0 0 0 71 25 2 0 0 0 "LIFR"
"ENSG00000113621" 78 2 0 0 0 0 78 0 0 0 0 0 78 56 2 0 0 0 "TXNDC15"
"ENSG00000113643" 133 6 0 0 2 0 133 5 0 2 0 0 133 42 0 0 0 0 "RARS"
"ENSG00000113648" 140 2 0 0 0 0 140 5 0 0 0 0 140 52 0 0 0 0 "H2AFY"
"ENSG00000113649" 132 4 2 0 0 0 132 8 0 3 0 0 132 66 0 0 0 0 "TCERG1"
"ENSG00000113657" 63 0 0 0 0 0 63 2 0 0 0 0 63 34 0 0 0 0 "DPYSL3"
"ENSG00000113658" 78 5 2 0 0 0 78 3 0 0 0 0 78 28 0 0 0 0 "SMAD5"
"ENSG00000113719" 144 0 0 0 0 0 144 0 0 0 0 0 144 87 0 0 0 0 "ERGIC1"
"ENSG00000113732" 142 2 0 0 0 0 142 3 0 0 0 0 142 58 0 0 0 0 "ATP6V0E1"
"ENSG00000113758" 86 3 0 2 0 0 86 4 3 0 0 0 86 45 0 0 0 0 "DBN1"
"ENSG00000113811" 122 3 0 0 0 0 122 2 0 0 0 0 122 85 0 0 0 6 "SELK"
"ENSG00000113845" 165 0 0 0 0 0 165 8 5 0 0 0 165 81 2 0 0 2 "TIMMDC1"
"ENSG00000114021" 70 2 0 0 0 0 70 0 0 0 0 0 70 53 0 0 0 0 "NIT2"
"ENSG00000114023" 85 0 0 0 0 0 85 0 0 0 0 0 85 62 0 0 0 0 "FAM162A"
"ENSG00000114054" 54 0 0 0 0 0 54 0 0 0 0 0 54 37 0 0 0 2 "PCCB"
"ENSG00000114062" 96 5 0 3 0 0 96 0 0 0 0 0 96 27 0 0 0 0 "UBE3A"
"ENSG00000114098" 49 3 0 0 0 0 49 3 0 0 0 0 49 24 0 0 0 0 "ARMC8"
"ENSG00000114125" 126 0 0 0 0 0 126 0 0 0 0 0 126 73 0 0 0 0 "RNF7"
"ENSG00000114209" 163 6 2 2 0 0 163 6 2 0 0 0 163 78 0 0 0 3 "PDCD10"
"ENSG00000114251" 215 7 0 2 0 0 215 4 0 0 0 0 215 64 0 0 0 2 "WNT5A"
"ENSG00000114302" 74 0 0 0 0 0 74 3 0 0 0 0 74 33 0 0 0 2 "PRKAR2A"
"ENSG00000114331" 76 2 0 2 0 0 76 2 0 0 0 0 76 27 0 0 0 0 "ACAP2"
"ENSG00000114346" 123 6 0 2 0 0 123 2 0 0 0 0 123 47 0 0 0 2 "ECT2"
"ENSG00000114353" 105 0 0 0 0 0 105 0 0 0 0 0 105 69 5 2 0 2 "GNAI2"
