mir g rho pvalue adj genelog2FC mirlog2FC
cel-miR-230-5p WBGene00016568 -0.911556436750196 0.0113874813753552 0.023609711977225 2.39053519696395 -3.02695604759535
cel-miR-793 WBGene00003968 -0.911405911993099 0.0114256850253808 0.023609711977225 2.22309676837316 -1.10612684297687
cel-miR-71-5p WBGene00020167 -0.911052290544224 0.0115156789512872 0.0236908461244543 2.29149585953412 -1.24569085516915
cel-miR-1820-5p WBGene00015216 -0.910607209198753 0.0116294344996514 0.0237983467869624 3.04715170252603 -1.25852439493485
cel-miR-1820-5p WBGene00003473 -0.910449574559488 0.0116698531353627 0.0237983467869624 6.50355146174104 -1.25852439493485
cel-miR-50-5p WBGene00007642 -0.908710905185018 0.0121201603367849 0.0245916876780882 3.4003803043709 -2.16683521908187
cel-miR-2208a-5p WBGene00016722 -0.908542568046071 0.0121641966887331 0.0245916876780882 -2.47466771606778 3.63992212106965
cel-miR-2208a-5p WBGene00006640 -0.906330273060243 0.0127500966942849 0.0256650653285821 -2.29015024188009 3.63992212106965
cel-miR-230-5p WBGene00044201 -0.90573266563999 0.0129106501549124 0.0258767108255111 4.97693277027124 -3.02695604759535
cel-miR-1820-5p WBGene00009371 -0.904719476384021 0.0131850709574901 0.0263137954578969 2.4454462363962 -1.25852439493485
cel-miR-1820-5p WBGene00019233 -0.90340701611984 0.0135446906541916 0.0267107247777887 3.19786295430465 -1.25852439493485
cel-miR-50-5p WBGene00020352 -0.903112676525795 0.0136259820885869 0.0267107247777887 2.11758013213369 -2.16683521908187
cel-miR-49-5p WBGene00003546 -0.902813717716832 0.0137087895487914 0.0267107247777887 2.88601165926257 -1.71156712058071
cel-miR-1820-5p WBGene00045305 -0.902716608186551 0.0137357396371158 0.0267107247777887 2.27431169789777 -1.25852439493485
cel-miR-71-5p WBGene00044772 -0.902516083102639 0.0137914706901413 0.0267107247777887 3.84529615465137 -1.24569085516915
cel-miR-1022-5p WBGene00009824 -0.902468682679214 0.0138046603911171 0.0267107247777887 2.13061807420235 -1.42406040270407
cel-miR-1820-5p WBGene00004052 -0.902383366675697 0.0138284158562678 0.0267107247777887 2.63045765881655 -1.25852439493485
cel-miR-788-3p WBGene00004393 -0.902336291676209 0.0138415318976978 0.0267107247777887 2.21933060565109 -2.4068964107827
cel-miR-230-5p WBGene00009426 -0.901695901072963 0.0140205533415859 0.0269448494260108 3.24253049700099 -3.02695604759535
cel-miR-2208a-5p WBGene00006820 -0.90126723093393 0.0141410081315607 0.0270444344231711 -2.12367775659036 3.63992212106965
cel-miR-1022-5p WBGene00008698 -0.901099789089979 0.0141881936481305 0.0270444344231711 3.61847462580549 -1.42406040270407
cel-miR-1820-5p WBGene00008850 -0.900176219996858 0.0144498192258394 0.0274311608880772 4.48283599050152 -1.25852439493485
cel-miR-230-5p WBGene00020638 -0.89957104075831 0.014622501752558 0.0274857828443369 2.58917976248868 -3.02695604759535
cel-miR-2208a-5p WBGene00017065 -0.899554146396922 0.0146273365929003 0.0274857828443369 -2.61416837957289 3.63992212106965
cel-miR-788-3p WBGene00021979 -0.899456973889329 0.0146551604459098 0.0274857828443369 2.9042092591118 -2.4068964107827
cel-miR-2208a-5p WBGene00017384 -0.89925099748428 0.0147142228633209 0.0274861683086834 -5.49901283729702 3.63992212106965
cel-miR-2208a-5p WBGene00015572 -0.898858065564403 0.0148272109888403 0.0275243136472679 -6.27753918234883 3.63992212106965
cel-miR-230-5p WBGene00018643 -0.898577197867092 0.0149082300617205 0.0275243136472679 3.26647330099998 -3.02695604759535
cel-miR-2208a-5p WBGene00011460 -0.898566019409197 0.0149114589994834 0.0275243136472679 -2.44393300411408 3.63992212106965
cel-miR-71-5p WBGene00021582 -0.897976239362458 0.0150822967070446 0.0277300494574402 3.23372785883031 -1.24569085516915
cel-miR-2208a-5p WBGene00003371 -0.897761244162851 0.0151448060406272 0.0277357820430311 -2.8704905302143 3.63992212106965
cel-miR-50-5p WBGene00015227 -0.897217132865451 0.0153035612294082 0.0278092591367528 2.02090493125963 -2.16683521908187
cel-miR-2208a-5p WBGene00015908 -0.897215547910673 0.0153040248354293 0.0278092591367528 -5.78271781924842 3.63992212106965
cel-miR-228-5p WBGene00007642 -0.89583690055 0.0157098446530765 0.0284360366394835 3.4003803043709 -1.13263447840878
cel-miR-2208a-5p WBGene00020377 -0.894796612466103 0.0160194465821405 0.028860979337559 -3.62758521517071 3.63992212106965
cel-miR-2208a-5p WBGene00007751 -0.894396735914606 0.0161392276700595 0.028860979337559 -2.39627505080917 3.63992212106965
cel-miR-2208a-5p WBGene00015137 -0.894363306664163 0.0161492606762035 0.028860979337559 -3.35520820009648 3.63992212106965
cel-miR-790-5p WBGene00012300 -0.894214505159531 0.0161939563368762 0.028860979337559 2.0804861354357 -1.74891405230186
cel-miR-1820-5p WBGene00019060 -0.894016200516495 0.0162536136312163 0.028860979337559 2.58019108626622 -1.25852439493485
cel-miR-2208a-5p WBGene00011748 -0.893640125205213 0.01636704050438 0.0289523027103995 -6.86007538210702 3.63992212106965
cel-miR-793 WBGene00007660 -0.893163062538456 0.0165114713983176 0.0290863028805427 3.28013153141084 -1.10612684297687
cel-miR-793 WBGene00007281 -0.892979002083139 0.0165673588141849 0.0290863028805427 3.32918200312485 -1.10612684297687
cel-miR-1820-5p WBGene00017838 -0.891672929916772 0.0169665354036307 0.0295997491392369 2.09558251553558 -1.25852439493485
cel-miR-790-5p WBGene00000731 -0.891411173259051 0.0170470855565831 0.0295997491392369 3.13585926240796 -1.74891405230186
cel-miR-2208a-5p WBGene00006057 -0.891401835097672 0.0170499625662842 0.0295997491392369 -6.96509777104019 3.63992212106965
cel-miR-50-5p WBGene00017135 -0.890908468189285 0.0172022963648493 0.0296844959882616 2.20198081743978 -2.16683521908187
cel-miR-1022-5p WBGene00016219 -0.890789814857942 0.0172390292659226 0.0296844959882616 2.86759987626358 -1.42406040270407
cel-miR-71-5p WBGene00001841 -0.890627077709812 0.0172894708968033 0.0296844959882616 5.49798325368861 -1.24569085516915
cel-miR-799 WBGene00004001 -0.890149215286552 0.0174379969385944 0.0297689454461203 4.29363966975605 -2.25175647108451
cel-miR-1820-5p WBGene00009212 -0.890058864076919 0.0174661478634624 0.0297689454461203 2.28396097653122 -1.25852439493485
cel-miR-71-5p WBGene00017586 -0.889432418950591 0.0176619301267463 0.0298945626490969 3.27358775572454 -1.24569085516915
cel-miR-2208a-5p WBGene00017386 -0.889413438014099 0.0176678785677746 0.0298945626490969 -7.48226908263635 3.63992212106965
cel-miR-230-5p WBGene00086560 -0.888565388130406 0.0179346298137114 0.0301592592409273 2.2567242023329 -3.02695604759535
cel-miR-71-5p WBGene00003968 -0.88840379836958 0.0179856748376236 0.0301592592409273 2.22309676837316 -1.24569085516915
cel-miR-230-5p WBGene00011104 -0.88830139759439 0.0180180585186696 0.0301592592409273 2.94730417184495 -3.02695604759535
cel-miR-2208a-5p WBGene00007998 -0.887587577466944 0.0182445763566543 0.0304293469948485 -4.97279518892634 3.63992212106965
cel-let-7-5p WBGene00004393 -0.886735565585262 0.0185167229487452 0.0306892895068713 2.21933060565109 -1.76256156478574
cel-miR-250-5p WBGene00008803 -0.886688345903032 0.0185318621861621 0.0306892895068713 2.23978975232092 -1.57737504978715
cel-miR-2208a-5p WBGene00008508 -0.885425279243661 0.0189390177712741 0.0312527254388162 -4.89209717582371 3.63992212106965
cel-miR-2208a-5p WBGene00021633 -0.884672728126116 0.0191836212075478 0.0315448982532564 -2.40404474716584 3.63992212106965
cel-miR-1820-5p WBGene00004993 -0.884055904183227 0.0193852298584768 0.0317645696277498 2.39012925259898 -1.25852439493485
cel-miR-1820-5p WBGene00022327 -0.88255940317638 0.0198785530667527 0.0322008902063147 2.02751318008187 -1.25852439493485
cel-miR-1820-5p WBGene00004001 -0.882428015071115 0.0199221485963062 0.0322008902063147 4.29363966975605 -1.25852439493485
cel-miR-1820-5p WBGene00007642 -0.882250182779806 0.0199812274297705 0.0322008902063147 3.4003803043709 -1.25852439493485
cel-miR-2208a-5p WBGene00020642 -0.882231985253249 0.0199872776706912 0.0322008902063147 -4.03596374707181 3.63992212106965
cel-miR-1820-5p WBGene00022261 -0.882204943121571 0.0199962701495316 0.0322008902063147 2.86639436913523 -1.25852439493485
cel-miR-230-5p WBGene00016219 -0.881436029711819 0.0202527711055572 0.0325018697810832 2.86759987626358 -3.02695604759535
cel-miR-1820-5p WBGene00003546 -0.880506897487961 0.0205648051226799 0.0328896027133271 2.88601165926257 -1.25852439493485
cel-let-7-5p WBGene00007989 -0.878018717990393 0.0214116435748011 0.0340578407118515 2.31472425904106 -1.76256156478574
cel-miR-71-5p WBGene00004815 -0.877932952044185 0.0214411245594954 0.0340578407118515 4.02857125372128 -1.24569085516915
cel-miR-788-3p WBGene00007452 -0.877698099736788 0.0215219512936448 0.0340703432343461 2.18949328994312 -2.4068964107827
cel-miR-2208a-5p WBGene00000698 -0.876368315601642 0.0219823477046941 0.0345813062992625 -6.00528456774879 3.63992212106965
cel-miR-230-5p WBGene00015453 -0.876138036794257 0.0220625470316361 0.0345813062992625 2.38847448516419 -3.02695604759535
cel-miR-230-5p WBGene00016332 -0.875973014494957 0.0221201051710556 0.0345813062992625 2.15192755532854 -3.02695604759535
cel-miR-230-5p WBGene00015695 -0.875913381932247 0.0221409220202987 0.0345813062992625 3.1363111820956 -3.02695604759535
cel-miR-71-5p WBGene00044783 -0.873109243401868 0.0231303453725143 0.0359467804844169 6.06472449468277 -1.24569085516915
cel-let-7-5p WBGene00001842 -0.873000516981092 0.0231691240381359 0.0359467804844169 2.07830735696255 -1.76256156478574
cel-miR-4807 WBGene00011081 -0.872514240709934 0.0233429395071747 0.0360224336316257 -2.25589485572541 1.92815292259559
cel-miR-50-5p WBGene00004393 -0.872432669351142 0.0233721571528535 0.0360224336316257 2.21933060565109 -2.16683521908187
cel-miR-230-5p WBGene00017467 -0.872210878464172 0.0234516873899848 0.0360261118786938 3.13823643603712 -3.02695604759535
cel-miR-71-5p WBGene00045305 -0.87116012559324 0.0238302173713931 0.0363635614834454 2.27431169789777 -1.24569085516915
cel-miR-2208a-5p WBGene00020195 -0.870983514400031 0.0238941242769563 0.0363635614834454 -2.6558545224084 3.63992212106965
cel-miR-230-5p WBGene00020741 -0.870932028393929 0.0239127698743596 0.0363635614834454 2.16472599853482 -3.02695604759535
cel-miR-1820-5p WBGene00008621 -0.870738769923057 0.0239828199933644 0.0363635614834454 4.02946901498962 -1.25852439493485
cel-miR-2208a-5p WBGene00000728 -0.869818291124558 0.0243178032270708 0.0366583190309032 -2.71354891279486 3.63992212106965
cel-miR-228-5p WBGene00008234 -0.869773346976688 0.0243342160590578 0.0366583190309032 2.51132234880764 -1.13263447840878
cel-miR-1820-5p WBGene00004818 -0.869097872473779 0.0245815224888113 0.0369118038658356 3.80022862650368 -1.25852439493485
cel-miR-2208a-5p WBGene00006789 -0.868451759382833 0.0248191922344019 0.0371492396585438 -3.19458283099263 3.63992212106965
cel-miR-71-5p WBGene00015613 -0.867538798748783 0.0251568746345152 0.0375343784483023 6.51842155995195 -1.24569085516915
cel-miR-250-5p WBGene00003968 -0.866835626980052 0.0254184400787597 0.0378038583336968 2.22309676837316 -1.57737504978715
cel-miR-71-5p WBGene00011229 -0.866253171119691 0.0256360753891405 0.0379359581550158 3.03863748105376 -1.24569085516915
cel-miR-1820-5p WBGene00007140 -0.866067091048221 0.0257057902761293 0.0379359581550158 3.4378337345596 -1.25852439493485
cel-miR-4807 WBGene00012293 -0.865946651544001 0.0257509608889508 0.0379359581550158 -2.03532491529698 1.92815292259559
cel-miR-2208a-5p WBGene00044393 -0.865058145169788 0.0260853576365799 0.0383077421895686 -7.0180485888463 3.63992212106965
cel-miR-228-5p WBGene00014164 -0.864440963468806 0.0263188450436981 0.0385190866157297 2.90663984755829 -1.13263447840878
cel-miR-2208a-5p WBGene00010611 -0.864242239744789 0.0263942349401146 0.0385190866157297 -6.25637102419741 3.63992212106965
cel-miR-1820-5p WBGene00009805 -0.862993917648652 0.0268701521548153 0.0388297926100678 4.12452314058392 -1.25852439493485
cel-miR-71-5p WBGene00015167 -0.862938713744024 0.0268912915906322 0.0388297926100678 2.39399749797876 -1.24569085516915
cel-miR-1820-5p WBGene00015227 -0.8629200985605 0.0268984217506013 0.0388297926100678 2.02090493125963 -1.25852439493485
cel-miR-1820-5p WBGene00012300 -0.862812304581919 0.0269397276352504 0.0388297926100678 2.0804861354357 -1.25852439493485
cel-miR-1820-5p WBGene00021310 -0.861709370404504 0.0273640917292077 0.0393200948847385 3.30859655638967 -1.25852439493485
cel-miR-71-5p WBGene00004814 -0.86030983915487 0.0279071006813695 0.0399773497490784 4.05675021136663 -1.24569085516915
cel-miR-2208a-5p WBGene00010123 -0.856791528264334 0.0292944921807139 0.0416439072938638 -4.63245111630587 3.63992212106965
cel-miR-1820-5p WBGene00009953 -0.856743839979815 0.0293135161677583 0.0416439072938638 2.25510544612251 -1.25852439493485
cel-miR-1022-5p WBGene00001397 -0.856682489491296 0.0293379989286535 0.0416439072938638 2.58031313166891 -1.42406040270407
cel-miR-788-3p WBGene00016875 -0.856370876393014 0.0294625017763531 0.0416939040289603 2.06683348248419 -2.4068964107827
cel-miR-230-5p WBGene00021979 -0.853171440713211 0.0307552277485103 0.0431786579774726 2.9042092591118 -3.02695604759535
cel-miR-788-3p WBGene00016218 -0.853041080165255 0.0308084558583523 0.0431786579774726 2.03947444084931 -2.4068964107827
cel-miR-788-3p WBGene00016063 -0.852919526073004 0.0308581273460215 0.0431786579774726 2.32690795699537 -2.4068964107827
cel-miR-4807 WBGene00000082 -0.85286230244482 0.0308815241209333 0.0431786579774726 -2.60874621825756 1.92815292259559
cel-miR-230-5p WBGene00021977 -0.852267578932178 0.0311251820399514 0.0433894328736039 2.19502442500906 -3.02695604759535
cel-miR-799 WBGene00013637 -0.852012842805797 0.0312298239682446 0.0434057374796733 2.31484143331871 -2.25175647108451
cel-miR-788-3p WBGene00000731 -0.850303279463549 0.0319363772097476 0.0441269889881614 3.13585926240796 -2.4068964107827
cel-miR-228-5p WBGene00018403 -0.850300011294851 0.0319377350706607 0.0441269889881614 2.49777070388193 -1.13263447840878
cel-miR-50-5p WBGene00016218 -0.849784932765483 0.032152080705136 0.0442920993784617 2.03947444084931 -2.16683521908187
cel-miR-230-5p WBGene00016875 -0.849132743489889 0.0324244541668516 0.0444452813838609 2.06683348248419 -3.02695604759535
cel-miR-71-5p WBGene00007642 -0.849063058205761 0.0324536208820055 0.0444452813838609 3.4003803043709 -1.24569085516915
cel-miR-790-5p WBGene00022327 -0.848725777866135 0.0325949640723901 0.0444857408361284 2.02751318008187 -1.74891405230186
cel-miR-2208a-5p WBGene00000733 -0.848424418277951 0.0327214990697929 0.0444857408361284 -4.08373803204407 3.63992212106965
cel-miR-230-5p WBGene00020472 -0.848308026262668 0.0327704316845823 0.0444857408361284 2.57401621036782 -3.02695604759535
cel-miR-71-5p WBGene00012878 -0.848045325732206 0.0328810008879606 0.0444857408361284 2.54684164308158 -1.24569085516915
cel-miR-71-5p WBGene00001842 -0.847859175439594 0.0329594568079238 0.0444857408361284 2.07830735696255 -1.24569085516915
cel-miR-49-5p WBGene00021183 -0.84602816378541 0.0337358592362234 0.0454024387991825 3.46527924881057 -1.71156712058071
cel-miR-1820-5p WBGene00007141 -0.845591711160754 0.0339221844845494 0.0454523089770526 4.83070324186655 -1.25852439493485
cel-miR-230-5p WBGene00001397 -0.845485566979793 0.0339675713768551 0.0454523089770526 2.58031313166891 -3.02695604759535
cel-miR-230-5p WBGene00017093 -0.844167260068212 0.0345336553694743 0.0460777630215557 2.53109721728331 -3.02695604759535
cel-miR-793 WBGene00007642 -0.843094076122733 0.0349977331613587 0.0465639355736596 3.4003803043709 -1.10612684297687
cel-miR-1820-5p WBGene00000503 -0.840986280841241 0.0359176845250816 0.0476521553216281 3.03982754179553 -1.25852439493485
cel-miR-4807 WBGene00019783 -0.840425603338096 0.0361642818385769 0.0477074925134577 -5.72284351156123 1.92815292259559
cel-miR-2208a-5p WBGene00001536 -0.840412563631029 0.0361700263986732 0.0477074925134577 -2.58637744852491 3.63992212106965
cel-miR-71-5p WBGene00018997 -0.840067067008106 0.0363223888768304 0.0477074925134577 2.67839584745535 -1.24569085516915
cel-miR-799 WBGene00004393 -0.839963716909461 0.0363680242715009 0.0477074925134577 2.21933060565109 -2.25175647108451
cel-miR-49-5p WBGene00003968 -0.839474906107512 0.0365842288022632 0.0478161306375775 2.22309676837316 -1.71156712058071
cel-miR-2208a-5p WBGene00007327 -0.839287467278224 0.0366672939746873 0.0478161306375775 -2.01774194682634 3.63992212106965
cel-miR-2208a-5p WBGene00006787 -0.839082990638777 0.0367580104901292 0.0478161306375775 -2.34737772974274 3.63992212106965
cel-miR-4807 WBGene00004020 -0.838187356030266 0.0371566005536352 0.0482003679404102 -2.74285158567516 1.92815292259559
cel-miR-2208a-5p WBGene00015287 -0.837897553934076 0.0372860050881324 0.0482342503494677 -3.65338081223374 3.63992212106965
cel-miR-250-5p WBGene00007765 -0.835766421599077 0.0382440934966977 0.0493369935440824 3.05573928387534 -1.57737504978715
cel-miR-228-5p WBGene00004994 -0.83363196960403 0.0392150883872935 0.0504502652255263 6.52562351811316 -1.13263447840878
cel-miR-230-5p WBGene00045416 -0.83267048051579 0.039656208464928 0.0508776081129708 2.67603331098461 -3.02695604759535
cel-miR-71-5p WBGene00007660 -0.830431426289189 0.0406924066924608 0.0520639833572033 3.28013153141084 -1.24569085516915
cel-miR-71-5p WBGene00018605 -0.829780551878307 0.0409959654167644 0.0520932590244447 2.00347924793757 -1.24569085516915
cel-miR-1817 WBGene00013637 -0.829716197019902 0.0410260369266773 0.0520932590244447 2.31484143331871 -2.24753801076571
cel-miR-71-5p WBGene00004052 -0.829550670410561 0.0411034309694173 0.0520932590244447 2.63045765881655 -1.24569085516915
cel-miR-4807 WBGene00020802 -0.829426607083276 0.0411614830407282 0.0520932590244447 -4.99455229618142 1.92815292259559
cel-miR-4807 WBGene00002050 -0.8282431954899 0.0417171526343687 0.0526538115682438 -2.54415490503462 1.92815292259559
cel-miR-230-5p WBGene00013637 -0.825862709113492 0.0428454422667911 0.0538351387685616 2.31484143331871 -3.02695604759535
cel-miR-49-5p WBGene00019547 -0.825782581569926 0.0428836651432653 0.0538351387685616 2.80245351979184 -1.71156712058071
cel-miR-1820-5p WBGene00018566 -0.825511858745516 0.0430129244610065 0.0538526426897856 2.54443010951092 -1.25852439493485
cel-miR-250-5p WBGene00001477 -0.824314888714996 0.0435866043188071 0.0544249845371201 3.16863105222218 -1.57737504978715
cel-miR-1820-5p WBGene00008803 -0.823655857993468 0.0439039751289569 0.0545846923905826 2.23978975232092 -1.25852439493485
cel-miR-228-5p WBGene00001481 -0.8235640451659 0.043948274815544 0.0545846923905826 2.95041393743624 -1.13263447840878
cel-miR-71-5p WBGene00007281 -0.82261373226832 0.0444080237548653 0.0550094087361329 3.32918200312485 -1.24569085516915
cel-miR-228-5p WBGene00020741 -0.821670356819249 0.0448666208022868 0.0553981180857692 2.16472599853482 -1.13263447840878
cel-miR-4807 WBGene00010510 -0.821480720717204 0.0449590722794572 0.0553981180857692 -6.61753012538117 1.92815292259559
cel-miR-793 WBGene00007989 -0.821115343578306 0.0451374509686554 0.0554715515851633 2.31472425904106 -1.10612684297687
cel-miR-1820-5p WBGene00013637 -0.819937512401106 0.0457147112087556 0.0560335174133566 2.31484143331871 -1.25852439493485
cel-miR-1820-5p WBGene00020352 -0.819303766885307 0.0460267250146906 0.0561431962459171 2.11758013213369 -1.25852439493485
cel-miR-250-5p WBGene00007758 -0.819267451515535 0.0460446341802703 0.0561431962459171 3.93321294474133 -1.57737504978715
cel-miR-1022-5p WBGene00003533 -0.817192552892935 0.0470732630084889 0.0572479526691779 2.10723034331062 -1.42406040270407
cel-miR-1820-5p WBGene00003968 -0.814973070398924 0.0481852518167532 0.0584480846712305 2.22309676837316 -1.25852439493485
cel-miR-250-5p WBGene00001388 -0.810789455027298 0.0503140171058549 0.0607977624412325 2.49850046804613 -1.57737504978715
cel-miR-230-5p WBGene00016218 -0.810655800117521 0.0503827281900577 0.0607977624412325 2.03947444084931 -3.02695604759535
cel-miR-4807 WBGene00020377 -0.809171567611335 0.0511486804181865 0.0615629735961163 -3.62758521517071 1.92815292259559
cel-miR-228-5p WBGene00021048 -0.808678755788343 0.0514041836821584 0.061711449304802 2.63688976387926 -1.13263447840878
cel-miR-2208a-5p WBGene00000674 -0.805396172210152 0.0531210879806347 0.0636090976588626 -2.52682258481244 3.63992212106965
cel-miR-4807 WBGene00012547 -0.804276598508428 0.053712623067197 0.0640293908087753 -4.50427804422983 1.92815292259559
cel-miR-4807 WBGene00015262 -0.804213035038132 0.0537462980664666 0.0640293908087753 -2.01799529769483 1.92815292259559
cel-miR-1820-5p WBGene00009963 -0.803123227536491 0.0543251778234285 0.0643984474624143 3.99192417071372 -1.25852439493485
cel-miR-4807 WBGene00006585 -0.80311064003454 0.0543318807284609 0.0643984474624143 -2.45513545935707 1.92815292259559
cel-miR-4807 WBGene00003371 -0.801655421611164 0.0551093631031004 0.0651546140991085 -2.8704905302143 1.92815292259559
cel-miR-4807 WBGene00010059 -0.800552229499655 0.0557021621032938 0.0655259775388783 -2.39660367866642 1.92815292259559
cel-miR-230-5p WBGene00022327 -0.800548638426269 0.0557040965373334 0.0655259775388783 2.02751318008187 -3.02695604759535
cel-miR-793 WBGene00004393 -0.798973954705519 0.0565553272416609 0.0663568488469925 2.21933060565109 -1.10612684297687
cel-miR-250-5p WBGene00003092 -0.798717339982378 0.056694609614454 0.0663568488469925 2.25388587887053 -1.57737504978715
cel-miR-4807 WBGene00003369 -0.795491738112083 0.0584588049158594 0.0682506547392659 -3.34806911823341 1.92815292259559
cel-miR-4807 WBGene00000638 -0.794910922915354 0.0587791141721423 0.0684534820907493 -5.90352262547909 1.92815292259559
cel-miR-1820-5p WBGene00001842 -0.792947909600572 0.0598676318332874 0.0695477215575752 2.07830735696255 -1.25852439493485
cel-miR-49-5p WBGene00018643 -0.792216295523531 0.0602756678917704 0.0698479823956744 3.26647330099998 -1.71156712058071
cel-miR-2208a-5p WBGene00006674 -0.790420139828634 0.0612828133679146 0.0708392916901388 -2.08216540032261 3.63992212106965
cel-miR-793 WBGene00001842 -0.788853951920884 0.0621672548668313 0.0716842173402721 2.07830735696255 -1.10612684297687
cel-miR-250-5p WBGene00018403 -0.786097030529948 0.0637382109156493 0.0733146416197247 2.49777070388193 -1.57737504978715
cel-miR-4807 WBGene00001000 -0.785472809023541 0.0640963973565425 0.0735454977039443 -3.14682470576346 1.92815292259559
cel-miR-4807 WBGene00016523 -0.78379415079069 0.0650641859639102 0.0743601310186672 -6.28814302366834 1.92815292259559
cel-miR-71-5p WBGene00011103 -0.78368935082268 0.0651248256673123 0.0743601310186672 2.8950772754205 -1.24569085516915
cel-miR-250-5p WBGene00009953 -0.782556491878253 0.0657819717362297 0.0747679457731248 2.25510544612251 -1.57737504978715
cel-miR-4807 WBGene00009473 -0.782521708678736 0.0658021963870542 0.0747679457731248 -5.89951899265376 1.92815292259559
cel-miR-250-5p WBGene00004393 -0.782116029184883 0.0660382879621726 0.0747989814949118 2.21933060565109 -1.57737504978715
cel-miR-4807 WBGene00009695 -0.781896265873737 0.0661663439494749 0.0747989814949118 -6.60024292296414 1.92815292259559
cel-miR-4807 WBGene00010925 -0.781649930963454 0.0663100178563029 0.0747989814949118 -2.20131689175883 1.92815292259559
cel-miR-250-5p WBGene00003473 -0.781251522117632 0.0665426894681419 0.0748805686304151 6.50355146174104 -1.57737504978715
cel-miR-4807 WBGene00000066 -0.778636065666131 0.0680793503297739 0.0764256168365491 -2.8416800908315 1.92815292259559
cel-miR-4807 WBGene00015954 -0.778298026208705 0.06827912609624 0.0764660716713287 -3.40170590622468 1.92815292259559
cel-miR-4807 WBGene00015137 -0.775993653607117 0.0696480751679854 0.077812562448443 -3.35520820009648 1.92815292259559
cel-miR-1820-5p WBGene00007452 -0.774251098202191 0.0706914782658995 0.078789786038604 2.18949328994312 -1.25852439493485
cel-miR-4807 WBGene00020033 -0.773543583002862 0.0711171366001287 0.0789076319181957 -6.3715867059008 1.92815292259559
cel-miR-4807 WBGene00004969 -0.773310931911003 0.0712573589981987 0.0789076319181957 -2.59533991606938 1.92815292259559
cel-miR-1022-5p WBGene00012923 -0.773233406285276 0.0713041127826093 0.0789076319181957 2.57462351593675 -1.42406040270407
cel-miR-250-5p WBGene00013364 -0.772386073911077 0.0718160265763351 0.0792862515629988 2.67876504455457 -1.57737504978715
cel-miR-71-5p WBGene00011104 -0.771765745853802 0.072191851173524 0.0795131945708389 2.94730417184495 -1.24569085516915
cel-miR-4807 WBGene00003567 -0.768950050728055 0.0739089242086466 0.0811707813525019 -2.43297318864133 1.92815292259559
cel-miR-4807 WBGene00011269 -0.768464965260589 0.0742065887181529 0.0811707813525019 -2.31801896873417 1.92815292259559
cel-miR-71-5p WBGene00009546 -0.768445976476674 0.0742182519004675 0.0811707813525019 2.41862004515366 -1.24569085516915
cel-miR-230-5p WBGene00007366 -0.765889004359848 0.0757963645785118 0.0825249835163728 2.11360265692744 -3.02695604759535
cel-miR-49-5p WBGene00009895 -0.76586719672558 0.07580988849791 0.0825249835163728 2.1670162131484 -1.71156712058071
cel-miR-250-5p WBGene00010901 -0.761060632558739 0.0788172662405819 0.085599217056632 2.52776672532367 -1.57737504978715
cel-miR-250-5p WBGene00014252 -0.760494399978561 0.0791750268857331 0.0857882541894138 2.32286386521894 -1.57737504978715
cel-miR-250-5p WBGene00044772 -0.759492566470934 0.0798098033559033 0.0862752446238653 3.84529615465137 -1.57737504978715
cel-miR-1820-5p WBGene00000731 -0.759202590275838 0.0799939634306931 0.0862752446238653 3.13585926240796 -1.25852439493485
cel-miR-4807 WBGene00011679 -0.758159418541455 0.0806580513181486 0.0867910367870401 -2.01748085504359 1.92815292259559
cel-miR-4807 WBGene00020052 -0.757282384850908 0.0812182903156758 0.0871929691434956 -2.51439146438531 1.92815292259559
cel-miR-250-5p WBGene00007459 -0.752587658871951 0.0842468905044782 0.0902369217100719 3.0641127554571 -1.57737504978715
cel-miR-4807 WBGene00016515 -0.749377761720402 0.0863462793285628 0.0922739415250316 -5.48886021133081 1.92815292259559
cel-miR-250-5p WBGene00016097 -0.747087072428495 0.0878586421509068 0.0936757668595285 2.44700888829954 -1.57737504978715
cel-miR-1820-5p WBGene00016875 -0.743858920927174 0.0900098943014393 0.0956425086197326 2.06683348248419 -1.25852439493485
cel-miR-4807 WBGene00017700 -0.743705288414708 0.0901128560871143 0.0956425086197326 -3.85806755367744 1.92815292259559
cel-miR-4807 WBGene00011909 -0.741187353639682 0.0918078275447013 0.0972205339305568 -5.30386980320657 1.92815292259559
cel-miR-4807 WBGene00011777 -0.740524115184954 0.0922566404208437 0.0974747761912534 -2.89738536815432 1.92815292259559
cel-miR-71-5p WBGene00013637 -0.739763979247369 0.0927722255095949 0.0977982603001824 2.31484143331871 -1.24569085516915
cel-miR-788-3p WBGene00001477 -0.737613625867227 0.0942377078990268 0.0991193909658682 3.16863105222218 -2.4068964107827
