mir g rho pvalue adj genelog2FC mirlog2FC
cel-miR-259-5p WBGene00009313 -0.823624600003743 0.0439190547696401 0.0732431789679058 -4.88129484103529 1.58932034739685
cel-miR-259-5p WBGene00019372 -0.823325624979027 0.0440634098068952 0.0732431789679058 -4.60730236043528 1.58932034739685
cel-miR-259-5p WBGene00000647 -0.822874125888503 0.0442818269469277 0.073280545478544 -2.40487991700528 1.58932034739685
cel-miR-1829a-3p WBGene00018284 -0.820732150743905 0.0453248806556736 0.0746273652684919 -3.6518258763606 1.48397565671398
cel-let-7-5p WBGene00019782 -0.81926797154124 0.0460443777032672 0.0746273652684919 3.93513035863126 -1.18656172898968
cel-miR-259-5p WBGene00010829 -0.81886709341364 0.0462422882466273 0.0746273652684919 -6.22972160362255 1.58932034739685
cel-miR-72-5p WBGene00000397 -0.818798692162648 0.0462760968672867 0.0746273652684919 -2.97680601557525 1.34562564964214
cel-miR-259-5p WBGene00011379 -0.818610501112284 0.0463691731818714 0.0746273652684919 -5.59242159659961 1.58932034739685
cel-miR-259-5p WBGene00008272 -0.818262109744331 0.0465417115701183 0.0746273652684919 -4.26290510979195 1.58932034739685
cel-miR-259-5p WBGene00020533 -0.818018541617857 0.0466625139573104 0.0746273652684919 -5.95625187987651 1.58932034739685
cel-miR-259-5p WBGene00010035 -0.817959159224411 0.0466919878952597 0.0746273652684919 -4.29340095333962 1.58932034739685
cel-miR-259-5p WBGene00044475 -0.815965341773204 0.0476866207280406 0.0753320872896876 -6.83416881777894 1.58932034739685
cel-miR-50-5p WBGene00018966 -0.815852473017612 0.0477432175217928 0.0753320872896876 2.11213199583313 -1.24597285018944
cel-miR-259-5p WBGene00011895 -0.815762082157287 0.0477885655071169 0.0753320872896876 -3.09633269134607 1.58932034739685
cel-miR-259-5p WBGene00016826 -0.815463304212226 0.0479386010025285 0.0753320872896876 -6.32659379147846 1.58932034739685
cel-miR-2208a-5p WBGene00006057 -0.814124126160605 0.0486137698186352 0.0759142532563514 -6.0921619071753 4.24428583673426
cel-miR-259-5p WBGene00022507 -0.813924028206419 0.0487150288276052 0.0759142532563514 -6.02403918992494 1.58932034739685
cel-miR-259-5p WBGene00008912 -0.812930054989772 0.0492194747561382 0.0763820894555837 -5.09409546922956 1.58932034739685
cel-miR-259-5p WBGene00020567 -0.812393310162012 0.0494928772465279 0.0764889921082703 -4.41057273965031 1.58932034739685
cel-miR-41-5p WBGene00008739 -0.810994066802306 0.0502089117562846 0.0767684417223892 3.16268751201779 -1.49869538405128
cel-miR-259-5p WBGene00022505 -0.810794115640641 0.0503116219000434 0.0767684417223892 -2.97488434663583 1.58932034739685
cel-miR-41-5p WBGene00010901 -0.810306681046972 0.0505624128710579 0.0767684417223892 2.17355650175794 -1.49869538405128
cel-miR-259-5p WBGene00012402 -0.810260808099382 0.0505860447961544 0.0767684417223892 -6.23660579244314 1.58932034739685
cel-miR-1817 WBGene00013637 -0.810039717487226 0.0507000136508827 0.0767684417223892 5.66809318713116 -1.82203038650596
cel-miR-2208a-5p WBGene00020567 -0.808532110626137 0.0514803271116222 0.0776356545957528 -4.41057273965031 4.24428583673426
cel-miR-259-5p WBGene00010992 -0.80739635670879 0.0520718170012173 0.0778061627285336 -5.78052304502528 1.58932034739685
cel-miR-259-5p WBGene00020808 -0.807381473936272 0.0520795885574549 0.0778061627285336 -3.33131414094479 1.58932034739685
cel-miR-2208a-5p WBGene00002206 -0.807117530442737 0.0522175049327859 0.0778061627285336 -5.05450019525528 4.24428583673426
cel-miR-50-5p WBGene00009617 -0.805464770815629 0.0530849418228343 0.0785518913202824 2.2638696986009 -1.24597285018944
cel-let-7-5p WBGene00006649 -0.805364000065659 0.0531380441284264 0.0785518913202824 2.16996371690967 -1.18656172898968
cel-miR-72-5p WBGene00001000 -0.804749655208954 0.053462310830959 0.0787200954755065 -2.25035319182295 1.34562564964214
cel-miR-259-5p WBGene00020342 -0.803846175389003 0.0539408454164473 0.0791132399441228 -4.25172030699727 1.58932034739685
cel-miR-1829a-3p WBGene00012294 -0.803102143861289 0.0543364051971725 0.079141295876897 -3.9558563249767 1.48397565671398
cel-miR-41-5p WBGene00019593 -0.802418988472006 0.0547007751087518 0.079141295876897 2.58673457343139 -1.49869538405128
cel-miR-50-5p WBGene00020774 -0.801605077397122 0.055136351801254 0.079141295876897 4.14520301021313 -1.24597285018944
cel-miR-1829a-3p WBGene00001699 -0.801491418708453 0.0551973047518554 0.079141295876897 -7.45975895731383 1.48397565671398
cel-miR-259-5p WBGene00015893 -0.801327926691736 0.0552850368244469 0.079141295876897 -4.99031724394694 1.58932034739685
cel-miR-2208a-5p WBGene00008508 -0.801186552171011 0.0553609521501963 0.079141295876897 -4.52026220815804 4.24428583673426
cel-miR-50-5p WBGene00006649 -0.800808176725629 0.0555643686116344 0.079141295876897 2.16996371690967 -1.24597285018944
cel-miR-50-5p WBGene00009430 -0.800563552086531 0.0556960630719078 0.079141295876897 2.00025418262159 -1.24597285018944
cel-miR-259-5p WBGene00015421 -0.79990169744774 0.0560530949738155 0.079141295876897 -5.26928401536698 1.58932034739685
cel-miR-2208a-5p WBGene00007998 -0.799859207211762 0.0560760518913843 0.079141295876897 -4.7010975052565 4.24428583673426
cel-miR-259-5p WBGene00000732 -0.798004392597227 0.0570824029624822 0.0800083713236505 -6.31813923482898 1.58932034739685
cel-miR-259-5p WBGene00020836 -0.797938554269539 0.0571182757845312 0.0800083713236505 -3.67351720742587 1.58932034739685
cel-miR-72-5p WBGene00013853 -0.796495869252752 0.0579069438087746 0.0808104365092601 -3.40625038353162 1.34562564964214
cel-miR-259-5p WBGene00015051 -0.795533329678112 0.058435898788746 0.0808567399819288 -6.64163990381368 1.58932034739685
cel-miR-72-5p WBGene00020187 -0.795252229689652 0.0585907920445796 0.0808567399819288 -5.99121343266773 1.34562564964214
cel-miR-259-5p WBGene00016523 -0.795060814951203 0.0586963743380206 0.0808567399819288 -6.53344758169063 1.58932034739685
cel-miR-72-5p WBGene00020987 -0.794775078733549 0.0588541459269136 0.0808567399819288 -5.45499494197661 1.34562564964214
cel-miR-259-5p WBGene00015137 -0.794249300972003 0.0591449670329319 0.0808567399819288 -3.25858945342854 1.58932034739685
cel-miR-259-5p WBGene00019459 -0.79403994471925 0.0592609507050312 0.0808567399819288 -5.3584334601728 1.58932034739685
cel-miR-259-5p WBGene00077519 -0.793408248041925 0.0596115442802663 0.0808567399819288 -5.05925416647853 1.58932034739685
cel-miR-50-5p WBGene00019593 -0.792935874593608 0.0598743337042346 0.0808567399819288 2.58673457343139 -1.24597285018944
cel-miR-259-5p WBGene00013452 -0.792915151871625 0.0598858742646906 0.0808567399819288 -4.94841999302463 1.58932034739685
cel-miR-2208a-5p WBGene00020642 -0.791642860735407 0.0605963734961785 0.0814602926053264 -3.9755862843994 4.24428583673426
cel-miR-230-5p WBGene00001104 -0.790668000613954 0.0611433767792732 0.0814602926053264 2.12502380033885 -2.93344396614445
cel-miR-259-5p WBGene00018538 -0.790425210220352 0.061279959508116 0.0814602926053264 -2.44594564664 1.58932034739685
cel-let-7-5p WBGene00007660 -0.790322105826086 0.0613380035929843 0.0814602926053264 3.6682548666918 -1.18656172898968
cel-miR-72-5p WBGene00020531 -0.79017310215991 0.0614219318574921 0.0814602926053264 -4.48802741326557 1.34562564964214
cel-miR-259-5p WBGene00014262 -0.789133100137217 0.0620091917076016 0.0817014349783374 -3.18561678804836 1.58932034739685
cel-miR-72-5p WBGene00019279 -0.789077496148068 0.0620406618552081 0.0817014349783374 -3.14339725039668 1.34562564964214
cel-miR-259-5p WBGene00009412 -0.786495061994202 0.0635102950058582 0.0826826785436424 -3.07043986261989 1.58932034739685
cel-miR-2208a-5p WBGene00015572 -0.786209805940653 0.0636735968978556 0.0826826785436424 -5.56619635880996 4.24428583673426
cel-miR-41-5p WBGene00009617 -0.786120804970677 0.0637245869925011 0.0826826785436424 2.2638696986009 -1.49869538405128
cel-miR-1829a-3p WBGene00018250 -0.785873119641624 0.0638665882499968 0.0826826785436424 -4.27254752995012 1.48397565671398
cel-miR-259-5p WBGene00003371 -0.785830284810847 0.0638911606928146 0.0826826785436424 -2.15232102601212 1.58932034739685
cel-miR-72-5p WBGene00017441 -0.784157347415228 0.0648542317940413 0.0836395954861084 -2.33129418243494 1.34562564964214
cel-miR-72-5p WBGene00020394 -0.782819411133019 0.0656291895289162 0.0843481679856174 -3.80258530113757 1.34562564964214
cel-miR-259-5p WBGene00022795 -0.78151262448589 0.066390163105873 0.0849815720905732 -3.76665400808252 1.58932034739685
cel-let-7-5p WBGene00005655 -0.781193728008206 0.0665764722527753 0.0849815720905732 2.03374385337728 -1.18656172898968
cel-miR-1817 WBGene00013079 -0.780192360487399 0.0671630507462525 0.08543871081326 2.38986691700211 -1.82203038650596
cel-miR-2208a-5p WBGene00015287 -0.779441225942591 0.0676045891013725 0.0854984595484359 -2.9551929980998 4.24428583673426
cel-miR-259-5p WBGene00018745 -0.779334844197541 0.0676672300169439 0.0854984595484359 -5.67894451785043 1.58932034739685
cel-miR-41-5p WBGene00004123 -0.77825486457637 0.068304653122684 0.0860132668952316 2.62059233212461 -1.49869538405128
cel-miR-230-5p WBGene00007642 -0.777623549285026 0.0686785280355122 0.0861938573331596 2.06237119400544 -2.93344396614445
cel-miR-259-5p WBGene00017647 -0.776589481392715 0.0692929278104515 0.0866740969936751 -3.62553662495244 1.58932034739685
cel-miR-2208a-5p WBGene00016106 -0.77592853597948 0.0696869390982382 0.0868763840758037 -2.05534523973718 4.24428583673426
cel-miR-50-5p WBGene00004393 -0.77420237174632 0.0707207560170813 0.0878723014963071 2.16318850109038 -1.24597285018944
cel-miR-2208a-5p WBGene00021633 -0.771935690310744 0.0720888020041713 0.0892755362568214 -2.50761680692951 4.24428583673426
cel-miR-259-5p WBGene00000988 -0.771429227063418 0.072396103260406 0.0893602066646596 -2.60155290508391 1.58932034739685
cel-miR-2208a-5p WBGene00013452 -0.770564570745866 0.0729221131088595 0.0897133891536627 -4.94841999302463 4.24428583673426
cel-miR-2208a-5p WBGene00000733 -0.769912262097394 0.0733200860410088 0.0898558003904639 -3.90262168419827 4.24428583673426
cel-miR-2208a-5p WBGene00044393 -0.76924078457497 0.0737307804317969 0.0898558003904639 -5.44610625778514 4.24428583673426
cel-miR-72-5p WBGene00015954 -0.769195299048415 0.0737586382884289 0.0898558003904639 -2.8142594645375 1.34562564964214
cel-miR-50-5p WBGene00019968 -0.768516638930726 0.0741748542208591 0.0900694658396147 2.8088662539766 -1.24597285018944
cel-miR-50-5p WBGene00003533 -0.767970918252312 0.0745103099266991 0.0901556773954852 2.14470216558894 -1.24597285018944
cel-miR-41-5p WBGene00020774 -0.767617427131075 0.0747279678946535 0.0901556773954852 4.14520301021313 -1.49869538405128
cel-miR-41-5p WBGene00001159 -0.766753604177122 0.0752610671463619 0.0904862892676391 2.15517904939483 -1.49869538405128
cel-miR-72-5p WBGene00020388 -0.766390140038517 0.0754858883730037 0.0904862892676391 -2.89510874156068 1.34562564964214
cel-miR-72-5p WBGene00008313 -0.764670856988998 0.0765534672353061 0.0911548753305431 -5.1154578978335 1.34562564964214
cel-let-7-5p WBGene00007281 -0.764482235633038 0.0766710036252897 0.0911548753305431 3.07469478139324 -1.18656172898968
cel-miR-230-5p WBGene00013901 -0.763637667479945 0.077198283144803 0.0911548753305431 2.00029279215606 -2.93344396614445
cel-miR-259-5p WBGene00008312 -0.763269442806119 0.0774286842641381 0.0911548753305431 -5.51449389777189 1.58932034739685
cel-miR-72-5p WBGene00020808 -0.763153144479677 0.0775015175773874 0.0911548753305431 -3.33131414094479 1.34562564964214
cel-miR-72-5p WBGene00007735 -0.76314596155318 0.0775060169922799 0.0911548753305431 -5.12388265277821 1.34562564964214
cel-miR-50-5p WBGene00017364 -0.762619654306038 0.0778360193715983 0.091256022711529 2.30906252698147 -1.24597285018944
cel-miR-230-5p WBGene00015610 -0.760773127603601 0.0789988279893901 0.0923298802125997 2.72073463808917 -2.93344396614445
cel-miR-259-5p WBGene00006048 -0.75894479838944 0.0801578444864938 0.0933636934375379 -6.68142031477215 1.58932034739685
cel-miR-2208a-5p WBGene00020841 -0.758591563857704 0.0803826451521048 0.0933636934375379 -5.17118131315797 4.24428583673426
cel-miR-259-5p WBGene00011763 -0.75672671091296 0.0815741528702993 0.0944542822708729 -2.04832031463953 1.58932034739685
cel-miR-2208a-5p WBGene00018138 -0.749797901201317 0.0860701732819232 0.0993526074303682 -2.35377005940262 4.24428583673426
cel-miR-259-5p WBGene00011369 -0.749148321209856 0.0864972299235032 0.0995383507427391 -2.16479371334697 1.58932034739685
