"V1" "exp-pA<15" "polyA-pA<15" "UU-pA<15" "U-pA<15" "U>3-pA<15" "polyA-NoU-pA<15" "exp-pA<25" "polyA-pA<25" "UU-pA<25" "U-pA<25" "U>3-pA<25" "polyA-NoU-pA<25" "exp" "polyA-pA>25" "UU-pA>25" "U-pA>25" "U>3-pA>25" "polyA-NoU-pA>25" "symbol"
"ENSG00000100934" 1428 35 0 3 0 0 1428 53 0 18 0 0 1428 604 2 2 0 21 "SEC23A"
"ENSG00000100938" 474 5 0 0 0 0 474 8 0 0 0 0 474 128 0 0 0 3 "GMPR2"
"ENSG00000100941" 2374 143 56 0 44 2 2374 135 0 10 0 0 2374 407 2 15 0 3 "PNN"
"ENSG00000100949" 283 0 0 0 0 0 283 23 23 0 0 0 283 81 4 0 0 2 "RABGGTA"
"ENSG00000100983" 462 0 0 0 0 0 462 0 0 0 0 0 462 190 8 0 0 18 "GSS"
"ENSG00000100991" 360 4 0 0 0 0 360 19 0 0 17 0 360 79 0 0 0 16 "TRPC4AP"
"ENSG00000100997" 114 0 0 0 0 0 114 0 0 0 0 0 114 60 2 0 0 6 "ABHD12"
"ENSG00000101000" 680 2 0 0 0 0 680 4 0 0 0 2 680 503 3 0 0 14 "PROCR"
"ENSG00000101003" 358 0 0 0 0 0 358 6 0 0 0 0 358 236 16 0 0 2 "GINS1"
"ENSG00000101019" 376 0 0 0 0 0 376 0 0 0 0 0 376 105 0 0 0 0 "UQCC1"
"ENSG00000101040" 240 55 0 0 0 0 240 0 0 0 0 0 240 25 0 0 0 0 "ZMYND8"
"ENSG00000101052" 763 18 14 0 0 0 763 18 2 14 0 0 763 429 2 8 0 84 "IFT52"
"ENSG00000101057" 497 7 0 0 0 2 497 9 0 8 0 0 497 109 0 0 0 7 "MYBL2"
"ENSG00000101079" 750 0 0 0 0 0 750 19 0 9 0 2 750 341 0 0 0 0 "NDRG3"
"ENSG00000101096" 152 0 0 0 0 0 152 0 0 0 0 0 152 36 0 0 0 0 "NFATC2"
"ENSG00000101098" 89 0 0 0 0 0 89 0 0 0 0 0 89 55 0 0 0 11 "RIMS4"
"ENSG00000101109" 932 52 0 10 0 0 932 85 0 0 0 0 932 258 0 0 0 0 "STK4"
"ENSG00000101126" 724 46 26 9 9 0 724 73 0 46 22 0 724 280 0 6 0 0 "ADNP"
"ENSG00000101132" 7931 115 48 26 0 2 7931 381 82 5 25 2 7931 4978 61 12 0 56 "PFDN4"
"ENSG00000101138" 673 31 4 23 0 0 673 3 0 2 0 0 673 270 0 0 0 4 "CSTF1"
"ENSG00000101146" 585 0 0 0 0 0 585 9 0 0 0 0 585 169 0 0 0 0 "RAE1"
"ENSG00000101150" 912 10 0 3 0 0 912 66 0 18 0 0 912 330 18 0 0 9 "TPD52L2"
"ENSG00000101152" 417 0 0 0 0 0 417 13 0 13 0 0 417 116 23 0 0 4 "DNAJC5"
"ENSG00000101158" 1702 94 40 0 9 0 1702 56 12 15 0 14 1702 950 28 3 0 51 "NELFCD"
"ENSG00000101160" 870 3 0 0 0 0 870 0 0 0 0 0 870 43 0 0 0 0 "CTSZ"
"ENSG00000101161" 689 3 0 0 0 0 689 8 0 0 0 0 689 230 0 0 0 0 "PRPF6"
"ENSG00000101166" 9391 153 29 94 16 0 9391 353 57 36 26 0 9391 4212 92 51 5 155 "SLMO2"
"ENSG00000101181" 145 2 0 0 0 0 145 0 0 0 0 0 145 100 8 0 0 0 "MTG2"
"ENSG00000101182" 8995 186 83 44 0 0 8995 513 141 95 0 2 8995 5563 29 26 0 138 "PSMA7"
"ENSG00000101189" 203 0 0 0 0 0 203 0 0 0 0 0 203 99 0 0 0 0 "MRGBP"
"ENSG00000101190" 254 3 0 0 0 3 254 35 35 0 0 0 254 28 3 0 0 0 "TCFL5"
"ENSG00000101191" 726 50 0 0 0 0 726 0 0 0 0 0 726 133 2 0 0 3 "DIDO1"
"ENSG00000101193" 310 31 0 29 0 0 310 4 0 4 0 0 310 76 0 0 0 0 "GID8"
"ENSG00000101216" 158 57 38 18 0 0 158 17 0 17 0 0 158 25 0 0 0 0 "GMEB2"
"ENSG00000101220" 120 0 0 0 0 0 120 0 0 0 0 0 120 87 0 0 0 0 "C20orf27"
"ENSG00000101224" 381 0 0 0 0 0 381 0 0 0 0 0 381 173 20 0 0 0 "CDC25B"
"ENSG00000101236" 304 22 0 19 0 0 304 4 0 3 0 0 304 120 0 0 0 17 "RNF24"
"ENSG00000101246" 178 2 0 0 0 0 178 0 0 0 0 0 178 29 0 0 0 0 "ARFRP1"
"ENSG00000101247" 281 0 0 0 0 0 281 0 0 0 0 0 281 171 0 0 0 27 "NDUFAF5"
"ENSG00000101255" 224 0 0 0 0 0 224 0 0 0 0 0 224 86 0 0 0 13 "TRIB3"
"ENSG00000101266" 1548 9 0 5 0 0 1548 0 0 0 0 0 1548 388 0 27 0 15 "CSNK2A1"
"ENSG00000101290" 130 46 0 46 0 0 130 2 0 0 0 0 130 56 0 0 0 0 "CDS2"
"ENSG00000101294" 826 3 0 0 0 0 826 3 0 0 0 0 826 337 12 18 0 4 "HM13"
"ENSG00000101310" 574 6 0 0 0 0 574 51 0 34 0 0 574 312 0 0 0 14 "SEC23B"
"ENSG00000101311" 305 24 0 0 20 0 305 0 0 0 0 0 305 88 0 0 0 0 "FERMT1"
"ENSG00000101333" 192 14 14 0 0 0 192 0 0 0 0 0 192 28 0 0 0 0 "PLCB4"
"ENSG00000101337" 324 0 0 0 0 0 324 0 0 0 0 0 324 135 0 0 0 2 "TM9SF4"
"ENSG00000101343" 336 14 0 0 0 0 336 5 0 0 0 0 336 144 0 0 0 5 "CRNKL1"
"ENSG00000101346" 606 17 0 8 0 8 606 17 0 17 0 0 606 316 2 6 0 21 "POFUT1"
"ENSG00000101347" 653 26 24 0 0 0 653 64 0 0 0 0 653 217 0 0 0 17 "SAMHD1"
"ENSG00000101350" 327 30 0 0 0 0 327 0 0 0 0 0 327 121 0 0 0 6 "KIF3B"
"ENSG00000101361" 1756 14 0 0 8 2 1756 54 0 43 0 0 1756 849 8 17 0 64 "NOP56"
"ENSG00000101365" 631 0 0 0 0 0 631 26 7 17 0 0 631 472 3 21 0 29 "IDH3B"
"ENSG00000101367" 2376 108 0 68 32 0 2376 76 0 27 3 0 2376 794 29 0 0 52 "MAPRE1"
"ENSG00000101384" 376 46 0 10 30 0 376 35 0 0 31 0 376 62 0 0 0 0 "JAG1"
"ENSG00000101391" 223 0 0 0 0 0 223 0 0 0 0 0 223 88 0 0 0 0 "CDK5RAP1"
"ENSG00000101400" 78 0 0 0 0 0 78 0 0 0 0 0 78 75 0 0 0 0 "SNTA1"
"ENSG00000101407" 389 33 0 0 0 0 389 0 0 0 0 0 389 133 0 0 0 11 "TTI1"
"ENSG00000101412" 366 18 0 7 0 0 366 43 0 8 23 0 366 117 0 0 0 0 "E2F1"
"ENSG00000101413" 152 14 0 0 0 13 152 0 0 0 0 0 152 38 0 0 0 0 "RPRD1B"
"ENSG00000101417" 159 17 0 0 0 0 159 4 2 0 0 0 159 79 22 0 0 0 "PXMP4"
"ENSG00000101421" 424 3 0 0 0 0 424 48 0 23 24 0 424 255 0 0 0 9 "CHMP4B"
"ENSG00000101439" 344 0 0 0 0 0 344 0 0 0 0 0 344 131 0 0 0 2 "CST3"
"ENSG00000101444" 1236 6 0 0 0 0 1236 27 0 2 0 0 1236 452 29 0 0 5 "AHCY"
"ENSG00000101447" 1115 82 0 26 0 0 1115 55 0 2 0 2 1115 646 4 0 0 48 "FAM83D"
"ENSG00000101452" 146 2 0 0 0 0 146 0 0 0 0 0 146 34 0 0 0 0 "DHX35"
"ENSG00000101457" 358 24 0 22 0 0 358 12 0 0 12 0 358 195 0 0 0 5 "DNTTIP1"
"ENSG00000101464" 302 3 0 0 0 0 302 25 0 20 0 0 302 94 0 0 0 0 "PIGU"
"ENSG00000101474" 428 0 0 0 0 0 428 23 0 0 23 0 428 133 3 0 3 7 "APMAP"
"ENSG00000101544" 543 3 0 0 0 0 543 42 0 0 36 0 543 234 0 0 16 2 "ADNP2"
"ENSG00000101546" 303 0 0 0 0 0 303 12 0 0 0 12 303 120 0 0 0 4 "RBFA"
"ENSG00000101557" 744 55 0 37 15 0 744 10 0 8 0 0 744 371 10 50 4 0 "USP14"
"ENSG00000101558" 4528 75 0 7 0 2 4528 203 10 47 57 0 4528 2594 66 45 22 49 "VAPA"
"ENSG00000101574" 232 0 0 0 0 0 232 0 0 0 0 0 232 66 0 0 0 0 "METTL4"
"ENSG00000101596" 406 43 7 25 0 0 406 6 0 4 0 0 406 57 0 0 0 0 "SMCHD1"
"ENSG00000101608" 9314 522 89 218 37 0 9314 411 108 140 26 4 9314 5361 113 30 0 133 "MYL12A"
"ENSG00000101624" 820 3 0 0 0 0 820 17 0 0 0 0 820 365 0 0 0 20 "CEP76"
"ENSG00000101639" 646 2 0 0 0 0 646 0 0 0 0 0 646 71 0 0 0 4 "CEP192"
"ENSG00000101654" 1168 0 0 0 0 0 1168 0 0 0 0 0 1168 244 0 0 0 21 "RNMT"
"ENSG00000101665" 607 172 3 148 18 0 607 10 0 0 2 0 607 98 0 0 0 2 "SMAD7"
"ENSG00000101745" 399 9 0 0 0 0 399 25 0 0 0 0 399 39 0 0 0 4 "ANKRD12"
"ENSG00000101751" 143 0 0 0 0 0 143 0 0 0 0 0 143 41 0 0 0 15 "POLI"
"ENSG00000101752" 367 79 0 45 0 0 367 67 2 64 0 0 367 103 0 4 0 0 "MIB1"
"ENSG00000101773" 897 63 0 46 0 0 897 17 0 0 11 5 897 271 2 0 0 4 "RBBP8"
"ENSG00000101782" 750 0 0 0 0 0 750 0 0 0 0 0 750 215 27 0 0 5 "RIOK3"
"ENSG00000101811" 572 3 0 0 0 0 572 22 0 0 0 19 572 413 0 21 0 19 "CSTF2"
"ENSG00000101843" 1033 31 18 9 2 0 1033 26 4 2 10 0 1033 690 7 2 0 47 "PSMD10"
"ENSG00000101844" 331 0 0 0 0 0 331 17 0 16 0 0 331 112 0 0 0 13 "ATG4A"
"ENSG00000101846" 310 0 0 0 0 0 310 0 0 0 0 0 310 94 0 0 0 18 "STS"
"ENSG00000101849" 539 29 4 12 0 0 539 81 15 15 37 0 539 143 10 0 0 0 "TBL1X"
"ENSG00000101856" 2054 4 0 0 0 0 2054 8 0 0 0 0 2054 1536 29 0 0 46 "PGRMC1"
"ENSG00000101868" 561 20 0 10 0 8 561 2 0 0 0 0 561 186 0 0 0 0 "POLA1"
"ENSG00000101871" 470 90 2 22 0 0 470 35 0 0 0 12 470 93 0 0 0 20 "MID1"
"ENSG00000101882" 499 4 0 4 0 0 499 39 0 37 0 0 499 260 0 0 0 36 "NKAP"
"ENSG00000101888" 432 0 0 0 0 0 432 8 0 0 0 0 432 64 15 0 0 0 "NXT2"
"ENSG00000101901" 2606 3 0 0 0 0 2606 28 23 0 0 0 2606 1157 0 0 0 25 "ALG13"
"ENSG00000101911" 1280 7 0 0 0 2 1280 61 2 28 0 0 1280 781 0 82 0 71 "PRPS2"
"ENSG00000101928" 525 0 0 0 0 0 525 54 10 21 0 0 525 405 33 5 0 0 "MOSPD1"
"ENSG00000101935" 710 3 0 0 0 0 710 0 0 0 0 0 710 189 0 0 0 18 "AMMECR1"
"ENSG00000101940" 265 3 0 0 0 0 265 0 0 0 0 0 265 147 0 0 0 10 "WDR13"
"ENSG00000101945" 101 3 3 0 0 0 101 10 3 0 0 0 101 48 0 0 0 0 "SUV39H1"
"ENSG00000101966" 997 44 24 0 0 0 997 32 0 0 0 0 997 94 0 0 0 14 "XIAP"
"ENSG00000101972" 3147 215 2 65 12 0 3147 109 2 35 0 0 3147 1307 5 8 0 46 "STAG2"
"ENSG00000101974" 1636 76 0 26 0 0 1636 68 0 43 0 2 1636 480 24 0 0 47 "ATP11C"
"ENSG00000102007" 649 9 0 0 0 0 649 0 0 0 0 0 649 41 0 0 0 0 "PLP2"
"ENSG00000102024" 11282 28 2 0 0 2 11282 90 18 4 0 42 11282 2692 205 91 0 300 "PLS3"
"ENSG00000102030" 630 0 0 0 0 0 630 11 0 8 0 0 630 466 10 15 0 0 "NAA10"
"ENSG00000102034" 177 0 0 0 0 0 177 0 0 0 0 0 177 53 0 0 0 0 "ELF4"
"ENSG00000102038" 771 37 0 0 0 0 771 3 0 0 0 0 771 123 2 0 0 2 "SMARCA1"
"ENSG00000102054" 3793 42 14 23 0 0 3793 99 55 38 0 2 3793 2206 64 0 0 53 "RBBP7"
"ENSG00000102078" 73 0 0 0 0 0 73 16 16 0 0 0 73 20 10 0 0 0 "SLC25A14"
"ENSG00000102081" 515 0 0 0 0 0 515 0 0 0 0 0 515 282 6 0 0 18 "FMR1"
"ENSG00000102096" 111 0 0 0 0 0 111 0 0 0 0 0 111 62 0 0 0 0 "PIM2"
"ENSG00000102100" 565 0 0 0 0 0 565 25 0 0 0 0 565 414 0 0 0 19 "SLC35A2"
"ENSG00000102103" 649 0 0 0 0 0 649 4 0 0 0 0 649 381 14 0 0 2 "PQBP1"
"ENSG00000102119" 239 0 0 0 0 0 239 0 0 0 0 0 239 81 0 0 0 0 "EMD"
"ENSG00000102144" 6411 35 0 2 0 19 6411 198 15 31 68 5 6411 2840 59 20 0 223 "PGK1"
"ENSG00000102158" 1272 6 0 0 0 0 1272 0 0 0 0 0 1272 647 7 0 5 70 "MAGT1"
"ENSG00000102172" 4092 25 14 0 0 0 4092 47 2 27 0 0 4092 1337 0 27 0 65 "SMS"
"ENSG00000102178" 633 11 0 0 0 0 633 56 6 2 31 0 633 388 17 0 0 11 "UBL4A"
"ENSG00000102181" 136 0 0 0 0 0 136 0 0 0 0 0 136 64 0 0 0 4 "CD99L2"
"ENSG00000102189" 518 4 0 0 0 0 518 0 0 0 0 0 518 142 0 0 0 0 "EEA1"
"ENSG00000102218" 285 4 0 0 0 0 285 10 0 0 0 0 285 61 0 0 0 14 "RP2"
"ENSG00000102221" 133 0 0 0 0 0 133 0 0 0 0 0 133 57 0 0 0 2 "JADE3"
"ENSG00000102225" 729 4 0 0 0 0 729 5 0 0 4 0 729 264 0 0 0 6 "CDK16"
"ENSG00000102226" 120 0 0 0 0 0 120 16 0 15 0 0 120 14 0 0 0 0 "USP11"
"ENSG00000102241" 719 8 3 0 0 0 719 49 0 0 0 0 719 303 0 0 0 42 "HTATSF1"
"ENSG00000102265" 2420 26 0 0 0 9 2420 6 0 0 0 0 2420 1519 12 0 0 18 "TIMP1"
"ENSG00000102271" 240 0 0 0 0 0 240 0 0 0 0 0 240 99 2 0 0 2 "KLHL4"
"ENSG00000102287" 1277 27 0 0 0 20 1277 2 0 0 0 0 1277 29 0 0 0 0 "GABRE"
"ENSG00000102309" 810 17 8 0 0 0 810 0 0 0 0 0 810 675 2 0 0 32 "PIN4"
"ENSG00000102312" 150 0 0 0 0 0 150 15 15 0 0 0 150 24 0 0 0 0 "PORCN"
"ENSG00000102316" 790 0 0 0 0 0 790 14 0 0 0 0 790 339 0 0 0 18 "MAGED2"
"ENSG00000102317" 7213 33 0 14 0 0 7213 77 22 28 0 0 7213 5035 27 2 0 56 "RBM3"
"ENSG00000102390" 79 0 0 0 0 0 79 0 0 0 0 0 79 58 5 0 0 0 "PBDC1"
"ENSG00000102393" 1396 4 0 0 0 0 1396 5 0 0 0 0 1396 795 20 10 0 7 "GLA"
"ENSG00000102401" 525 4 3 0 0 0 525 13 10 0 0 0 525 315 4 0 0 5 "ARMCX3"
"ENSG00000102471" 1711 13 0 2 0 0 1711 77 0 35 0 0 1711 629 21 0 0 22 "NDFIP2"
"ENSG00000102531" 1628 51 0 2 0 2 1628 53 0 26 0 0 1628 627 43 0 0 37 "FNDC3A"
"ENSG00000102543" 88 0 0 0 0 0 88 0 0 0 0 0 88 35 0 0 0 0 "CDADC1"
"ENSG00000102554" 1650 319 44 76 45 0 1650 74 0 29 0 0 1650 378 23 0 0 12 "KLF5"
"ENSG00000102572" 1633 10 0 0 0 0 1633 56 0 7 0 4 1633 490 0 0 0 15 "STK24"
"ENSG00000102580" 662 69 0 41 0 0 662 0 0 0 0 0 662 243 0 0 0 7 "DNAJC3"
"ENSG00000102595" 845 6 0 0 0 0 845 0 0 0 0 0 845 153 0 0 0 8 "UGGT2"
"ENSG00000102606" 300 21 0 20 0 0 300 0 0 0 0 0 300 109 0 0 0 0 "ARHGEF7"
"ENSG00000102699" 1642 50 10 35 0 0 1642 31 29 0 0 0 1642 790 0 15 0 48 "PARP4"
"ENSG00000102738" 817 20 0 0 0 17 817 15 0 0 0 2 817 528 0 0 0 15 "MRPS31"
"ENSG00000102743" 53 41 0 0 35 0 53 0 0 0 0 0 53 6 0 0 0 0 "SLC25A15"
"ENSG00000102753" 499 3 0 0 0 0 499 29 0 6 0 0 499 265 0 0 0 4 "KPNA3"
"ENSG00000102760" 1125 165 28 8 5 0 1125 97 62 33 0 0 1125 567 4 0 0 36 "RGCC"
"ENSG00000102763" 270 0 0 0 0 0 270 0 0 0 0 0 270 40 0 0 0 0 "VWA8"
"ENSG00000102781" 219 0 0 0 0 0 219 0 0 0 0 0 219 90 0 0 0 0 "KATNAL1"
"ENSG00000102786" 620 7 0 2 0 0 620 26 0 18 0 0 620 152 0 0 0 0 "INTS6"
"ENSG00000102804" 4462 187 3 33 44 0 4462 132 18 38 5 21 4462 1735 4 0 0 42 "TSC22D1"
"ENSG00000102805" 587 0 0 0 0 0 587 54 21 0 0 33 587 173 0 0 0 22 "CLN5"
"ENSG00000102882" 100 0 0 0 0 0 100 0 0 0 0 0 100 32 0 0 0 7 "MAPK3"
"ENSG00000102893" 498 0 0 0 0 0 498 0 0 0 0 0 498 283 28 4 0 9 "PHKB"
"ENSG00000102897" 121 0 0 0 0 0 121 0 0 0 0 0 121 50 0 21 0 0 "LYRM1"
"ENSG00000102898" 1011 50 41 0 0 0 1011 13 0 0 7 0 1011 679 3 11 0 51 "NUTF2"
"ENSG00000102900" 912 21 20 0 0 0 912 39 0 22 0 14 912 333 0 2 0 11 "NUP93"
"ENSG00000102901" 247 2 0 0 0 0 247 0 0 0 0 0 247 70 7 0 0 2 "CENPT"
"ENSG00000102910" 874 2 0 0 0 0 874 17 0 16 0 0 874 258 6 12 0 0 "LOC100507577"
"ENSG00000102921" 269 4 0 0 0 0 269 112 0 0 0 0 269 53 13 0 0 0 "N4BP1"
"ENSG00000102931" 593 5 0 0 2 0 593 41 0 0 23 0 593 381 0 12 2 32 "ARL2BP"
"ENSG00000102935" 287 18 0 0 0 0 287 27 11 14 0 0 287 94 0 2 0 0 "ZNF423"
"ENSG00000102967" 146 16 0 0 0 0 146 12 0 12 0 0 146 71 0 3 0 0 "DHODH"
"ENSG00000102974" 495 12 12 0 0 0 495 22 3 0 17 0 495 179 0 4 8 0 "CTCF"
"ENSG00000102977" 214 0 0 0 0 0 214 0 0 0 0 0 214 76 0 0 0 0 "ACD"
"ENSG00000102978" 460 0 0 0 0 0 460 2 0 0 0 0 460 177 22 0 0 2 "POLR2C"
"ENSG00000103005" 166 2 0 0 0 0 166 0 0 0 0 0 166 89 0 0 0 0 "USB1"
"ENSG00000103018" 961 4 0 0 0 2 961 43 0 0 0 23 961 661 2 0 0 19 "CYB5B"
"ENSG00000103024" 304 0 0 0 0 0 304 9 0 3 0 0 304 155 0 13 0 0 "NME3"
"ENSG00000103035" 2507 28 0 0 0 2 2507 100 31 5 0 0 2507 1269 15 0 0 32 "PSMD7"
"ENSG00000103037" 96 2 0 0 0 0 96 0 0 0 0 0 96 35 12 0 0 0 "SETD6"
"ENSG00000103043" 408 39 0 23 0 0 408 0 0 0 0 0 408 134 0 0 0 5 "VAC14"
"ENSG00000103051" 440 0 0 0 0 0 440 0 0 0 0 0 440 163 0 0 0 28 "COG4"
"ENSG00000103064" 340 2 0 0 0 0 340 0 0 0 0 0 340 102 0 0 0 19 "SLC7A6"
"ENSG00000103066" 42 0 0 0 0 0 42 0 0 0 0 0 42 35 0 0 0 0 "PLA2G15"
"ENSG00000103091" 105 0 0 0 0 0 105 0 0 0 0 0 105 38 0 0 0 0 "WDR59"
"ENSG00000103111" 162 6 0 6 0 0 162 0 0 0 0 0 162 89 0 0 0 8 "MON1B"
"ENSG00000103121" 1563 55 5 39 0 0 1563 87 29 12 0 0 1563 1004 8 0 0 42 "CMC2"
"ENSG00000103126" 445 14 0 12 0 0 445 52 0 0 33 0 445 205 2 0 0 3 "AXIN1"
"ENSG00000103145" 1184 2 0 0 0 0 1184 26 21 0 0 0 1184 771 6 0 0 37 "HCFC1R1"
"ENSG00000103150" 32 0 0 0 0 0 32 0 0 0 0 0 32 32 0 0 0 4 "MLYCD"
"ENSG00000103160" 169 0 0 0 0 0 169 44 0 0 0 0 169 80 0 0 0 0 "HSDL1"
"ENSG00000103174" 204 22 0 0 17 0 204 0 0 0 0 0 204 104 0 0 0 4 "NAGPA"
"ENSG00000103175" 436 2 0 0 0 0 436 0 0 0 0 0 436 306 31 0 0 3 "WFDC1"
"ENSG00000103187" 2068 6 0 0 0 0 2068 12 0 0 0 0 2068 1060 2 66 0 20 "COTL1"
"ENSG00000103194" 662 24 0 21 0 0 662 15 0 2 0 0 662 232 0 0 0 7 "USP10"
"ENSG00000103196" 91 0 0 0 0 0 91 0 0 0 0 0 91 31 0 0 0 0 "CRISPLD2"
"ENSG00000103202" 302 10 0 0 6 0 302 0 0 0 0 0 302 198 0 0 0 8 "NME4"
"ENSG00000103222" 1024 15 8 3 0 0 1024 43 21 18 0 0 1024 338 4 0 0 6 "ABCC1"
"ENSG00000103241" 252 35 0 0 0 0 252 21 0 0 0 0 252 83 0 0 0 11 "FOXF1"
"ENSG00000103253" 227 2 0 0 0 0 227 0 0 0 0 0 227 120 0 0 0 0 "HAGHL"
"ENSG00000103254" 160 0 0 0 0 0 160 0 0 0 0 0 160 126 0 0 0 20 "FAM173A"
"ENSG00000103257" 2846 133 0 19 90 2 2846 116 14 50 0 0 2846 660 14 5 0 56 "SLC7A5"
"ENSG00000103260" 62 0 0 0 0 0 62 0 0 0 0 0 62 49 0 0 0 0 "METRN"
"ENSG00000103264" 57 0 0 0 0 0 57 0 0 0 0 0 57 37 0 0 0 0 "FBXO31"
"ENSG00000103275" 2202 39 0 11 15 0 2202 120 23 69 0 2 2202 1337 19 0 2 25 "UBE2I"
"ENSG00000103319" 185 0 0 0 0 0 185 2 0 0 0 0 185 64 0 0 0 0 "EEF2K"
"ENSG00000103326" 265 66 0 0 57 0 265 0 0 0 0 0 265 86 0 0 0 0 "CAPN15"
"ENSG00000103335" 318 2 0 0 0 0 318 47 0 35 0 0 318 4 0 0 0 0 "PIEZO1"
"ENSG00000103342" 1768 44 2 21 0 0 1768 101 0 74 0 0 1768 696 3 2 0 20 "GSPT1"
"ENSG00000103343" 96 0 0 0 0 0 96 25 0 0 0 0 96 26 0 0 0 0 "ZNF174"
"ENSG00000103351" 364 2 0 0 0 0 364 19 5 0 0 0 364 151 0 0 0 0 "CLUAP1"
"ENSG00000103353" 715 17 0 0 0 0 715 14 0 0 0 0 715 252 0 6 0 0 "UBFD1"
"ENSG00000103356" 128 0 0 0 0 0 128 0 0 0 0 0 128 56 0 0 0 0 "EARS2"
"ENSG00000103363" 7156 62 0 40 7 3 7156 85 22 19 10 4 7156 5037 78 17 0 133 "TCEB2"
"ENSG00000103365" 451 14 0 14 0 0 451 0 0 0 0 0 451 97 0 0 0 12 "GGA2"
"ENSG00000103381" 109 0 0 0 0 0 109 0 0 0 0 0 109 32 0 0 0 0 "CPPED1"
"ENSG00000103415" 530 9 0 0 0 0 530 8 0 6 0 0 530 325 0 2 0 2 "HMOX2"
"ENSG00000103423" 1292 52 17 0 0 0 1292 23 0 0 19 0 1292 620 0 0 0 11 "DNAJA3"
"ENSG00000103429" 1081 84 0 3 0 0 1081 116 0 27 0 0 1081 428 2 2 0 24 "BFAR"
"ENSG00000103485" 43 0 0 0 0 0 43 0 0 0 0 0 43 42 0 0 0 2 "LOC101929880"
"ENSG00000103494" 539 2 0 0 0 0 539 0 0 0 0 0 539 272 0 0 0 0 "RPGRIP1L"
"ENSG00000103496" 151 0 0 0 0 0 151 0 0 0 0 0 151 99 0 0 0 3 "STX4"
"ENSG00000103502" 521 38 37 0 0 0 521 67 40 24 0 0 521 327 33 12 0 13 "CDIPT"
"ENSG00000103507" 495 2 0 0 0 0 495 59 24 0 0 33 495 327 0 0 0 9 "BCKDK"
"ENSG00000103510" 190 0 0 0 0 0 190 0 0 0 0 0 190 59 0 0 0 9 "KAT8"
"ENSG00000103512" 442 0 0 0 0 0 442 2 0 0 0 0 442 112 9 0 0 8 "NOMO1"
"ENSG00000103528" 110 0 0 0 0 0 110 0 0 0 0 0 110 83 0 0 0 4 "SYT17"
"ENSG00000103540" 566 23 0 21 2 0 566 0 0 0 0 0 566 69 0 0 0 0 "CCP110"
"ENSG00000103544" 898 7 0 0 0 2 898 0 0 0 0 0 898 543 11 0 0 10 "C16orf62"
"ENSG00000103549" 717 41 0 25 0 0 717 73 8 2 25 17 717 192 0 13 0 10 "RNF40"
"ENSG00000103591" 734 33 0 0 0 0 734 40 0 12 0 0 734 335 0 8 3 14 "AAGAB"
"ENSG00000103642" 219 0 0 0 0 0 219 0 0 0 0 0 219 118 0 0 0 0 "LACTB"
"ENSG00000103657" 421 0 0 0 0 0 421 0 0 0 0 0 421 57 0 0 0 0 "HERC1"
"ENSG00000103671" 486 39 38 0 0 0 486 32 0 0 0 0 486 137 0 0 0 0 "TRIP4"
"ENSG00000103707" 439 0 0 0 0 0 439 3 0 3 0 0 439 264 10 0 0 10 "MTFMT"
"ENSG00000103769" 3306 126 2 93 0 0 3306 170 81 22 0 2 3306 1710 6 4 0 26 "RAB11A"
"ENSG00000103852" 313 21 0 0 18 0 313 0 0 0 0 0 313 166 0 0 0 0 "TTC23"
"ENSG00000103876" 376 3 0 0 0 0 376 0 0 0 0 0 376 251 0 0 0 0 "FAH"
"ENSG00000103932" 177 0 0 0 0 0 177 0 0 0 0 0 177 59 0 0 0 0 "RPAP1"
"ENSG00000103966" 595 4 0 0 0 0 595 2 0 0 0 0 595 338 0 0 0 7 "EHD4"
"ENSG00000103978" 1324 121 4 83 0 2 1324 51 0 0 18 0 1324 434 8 0 3 26 "TMEM87A"
"ENSG00000103994" 1030 5 0 0 0 0 1030 108 39 0 31 0 1030 260 3 0 0 22 "ZNF106"
"ENSG00000103995" 816 43 36 0 2 0 816 2 0 0 0 0 816 83 2 0 0 0 "CEP152"
"ENSG00000104047" 1035 11 2 3 0 0 1035 54 38 0 0 14 1035 601 7 0 0 12 "DTWD1"
"ENSG00000104064" 804 6 0 0 0 0 804 66 0 0 0 0 804 417 5 0 0 6 "GABPB1"
"ENSG00000104067" 1258 29 15 0 10 0 1258 65 0 49 0 0 1258 468 4 0 0 51 "TJP1"
"ENSG00000104081" 131 18 0 0 0 0 131 3 0 0 0 0 131 49 0 0 0 0 "BMF"
"ENSG00000104093" 374 35 0 35 0 0 374 4 0 0 0 0 374 40 0 0 0 0 "DMXL2"
"ENSG00000104129" 520 27 0 25 0 0 520 37 0 33 0 0 520 286 5 11 0 14 "DNAJC17"
"ENSG00000104131" 10920 27 0 0 0 11 10920 83 11 27 0 22 10920 802 15 16 0 2 "EIF3J"
"ENSG00000104133" 726 5 0 0 0 0 726 0 0 0 0 0 726 163 0 0 0 0 "SPG11"
"ENSG00000104142" 158 0 0 0 0 0 158 0 0 0 0 0 158 34 0 0 0 0 "VPS18"
"ENSG00000104164" 1597 3 0 0 0 0 1597 25 0 0 21 2 1597 546 0 0 13 34 "BLOC1S6"
"ENSG00000104213" 108 0 0 0 0 0 108 0 0 0 0 0 108 96 0 0 0 5 "PDGFRL"
