baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
ENSMUSG00000025791	20.7195047171943	-0.169229324762041	0.341802083862552	-0.495109107731749	0.620523105147617	0.998983881702804	Pgm2
ENSMUSG00000028532	27.1104492471828	0.158751927558822	0.327796212049893	0.484300677442418	0.628172495239728	0.998983881702804	Cachd1
ENSMUSG00000028530	162.685781404791	0.0966115790675323	0.2500919991036	0.386304157725218	0.699271421635707	0.998983881702804	Jak1
ENSMUSG00000028528	206.641543234887	0.11700668671404	0.264512278597847	0.442348791270791	0.658236829126645	0.998983881702804	Dnajc6
ENSMUSG00000028525	53.3075583107351	-0.0462909902837963	0.304483344402263	-0.152031272431899	0.879162270504143	0.998983881702804	Pde4b
ENSMUSG00000028524	309.196417543786	0.146813248240713	0.250904581565435	0.585135780800498	0.558456421560243	0.998983881702804	Sgip1
ENSMUSG00000028522	30.3288712620987	-0.290171704460413	0.340194181419109	-0.8529590460659	0.393682015660152	0.998983881702804	Mier1
ENSMUSG00000028521	22.9348699480176	-0.226318311233652	0.340992595314277	-0.663704474359817	0.50687947508362	0.998983881702804	Slc35d1
ENSMUSG00000028519	86.471406907364	0.302430064555424	0.282917905570007	1.06896756479978	0.285084285011681	0.998983881702804	Dab1
ENSMUSG00000028518	86.6270612403855	-0.188207251346333	0.273348240746158	-0.688525562968996	0.49112187818874	0.998983881702804	Prkaa2
ENSMUSG00000028517	86.4067704844114	0.0961030167007468	0.331448602331528	0.289948474740047	0.771855656222108	0.998983881702804	Ppap2b
ENSMUSG00000028514	144.43052179552	-0.173558543730113	0.26522047593986	-0.654393455539492	0.512858349664947	0.998983881702804	Usp24
ENSMUSG00000034926	38.7169339881321	0.465825987672126	0.31002650540809	1.50253600755508	0.132958735911227	0.998983881702804	Dhcr24
ENSMUSG00000061887	30.4962016556302	0.283956082563174	0.331578096970019	0.856377683441646	0.391788904574607	0.998983881702804	Ssbp3
ENSMUSG00000028622	28.84663399804	0.105800641954965	0.327775003466581	0.322784351570457	0.746858564830805	0.998983881702804	Mrpl37
ENSMUSG00000028618	68.9698916615001	-0.0792830416740391	0.286025284730327	-0.277188926667059	0.78163504187175	0.998983881702804	Tmem59
ENSMUSG00000028614	26.9062438617805	0.111032471204573	0.341998593129177	0.324657684081861	0.745440164364902	0.998983881702804	Ndc1
ENSMUSG00000028613	135.531666533982	-0.0475035470749415	0.255838345651214	-0.185677979405415	0.852697297901087	0.998983881702804	Lrp8
ENSMUSG00000028608	47.3952102486144	0.07614879308891	0.321475129533804	0.236873045822671	0.812755281280075	0.998983881702804	0610037L13Rik
ENSMUSG00000034636	381.40364813829	0.0649372588260169	0.242597769164317	0.267674591772662	0.788949809162584	0.998983881702804	Zyg11b
ENSMUSG00000034610	43.8848672545061	-0.012327575908799	0.322248984030533	-0.0382548169884407	0.969484515214569	0.998983881702804	Zcchc11
ENSMUSG00000063800	22.798448361183	0.0167101805021385	0.335528139362069	0.0498026202330126	0.960279678632224	0.998983881702804	Prpf38a
ENSMUSG00000034557	47.3483288848243	-0.108236744669268	0.308360364986929	-0.351007317927698	0.725582858366966	0.998983881702804	Zfyve9
ENSMUSG00000028568	23.427506602225	-0.261514713918646	0.335289912702324	-0.779965945921023	0.435410920011134	0.998983881702804	Btf3l4
ENSMUSG00000003411	187.764219414609	0.0873853330965966	0.28664479592131	0.304855815769234	0.760475968732173	0.998983881702804	Rab3b
ENSMUSG00000053510	195.829158845295	-0.0996226364417717	0.252933468076658	-0.393868937943707	0.693677804431226	0.998983881702804	Nrd1
ENSMUSG00000028559	46.267440793883	-0.337655165827047	0.317974205593887	-1.06189483262141	0.288283431210789	0.998983881702804	Osbpl9
ENSMUSG00000028552	282.084503100597	-0.208681755029863	0.257518710896934	-0.810355699215127	0.417735771412819	0.998983881702804	Eps15
ENSMUSG00000010517	33.6074227054992	-0.452354487557549	0.327447284977692	-1.38145743852592	0.167138355625906	0.998983881702804	Faf1
ENSMUSG00000028546	92.6772106896452	-0.192912707215585	0.285226658268344	-0.67634879708225	0.498819218035191	0.998983881702804	Elavl4
ENSMUSG00000028719	191.100914649552	-0.358899770287847	0.280936381370917	-1.27751261170406	0.201421330785516	0.998983881702804	Cmpk1
ENSMUSG00000034210	62.0156261567048	0.00733631126247092	0.292500996896243	0.0250813205435784	0.979990099542542	0.998983881702804	Efcab14
ENSMUSG00000028710	18.970454781758	0.203053370296506	0.345299567952237	0.588049882311444	0.556498811478813	0.998983881702804	Atpaf1
ENSMUSG00000034171	28.260700506296	0.476133114089626	0.335609209747474	1.41871289660939	0.155982735757095	0.998983881702804	Faah
ENSMUSG00000063882	63.9072508542171	-0.235864267941592	0.292192523193753	-0.807222119729568	0.419538524001094	0.998983881702804	Uqcrh
ENSMUSG00000028700	19.7125477696733	-0.00700922930155263	0.343967675900344	-0.0203775813619864	0.983742167618715	0.998983881702804	Pomgnt1
ENSMUSG00000028698	79.9518924744949	-0.00349320629280486	0.282735743270167	-0.0123550218744962	0.9901423695875	0.998983881702804	Pik3r3
ENSMUSG00000003810	98.6877486243718	-0.0498869668317871	0.266005247439125	-0.187541288422153	0.851236254442135	0.998983881702804	Mast2
ENSMUSG00000034042	20.8876167064521	0.0374818715833271	0.340411540275464	0.110107523243767	0.912324101753139	0.998983881702804	Gpbp1l1
ENSMUSG00000028693	42.8176763486507	-0.287936462813687	0.308438416256782	-0.933529831685989	0.350546475269727	0.998983881702804	Nasp
ENSMUSG00000028692	119.082447888603	-0.0917663874634535	0.269312291405261	-0.340743406045896	0.733296758720352	0.998983881702804	Akr1a1
ENSMUSG00000028691	45.021555815376	-0.213415429538836	0.307016188961179	-0.695127609592668	0.48697533349637	0.998983881702804	Prdx1
ENSMUSG00000033948	19.158828075756	0.425448790281868	0.340962696824118	1.24778691113336	0.212109103233775	0.998983881702804	Zswim5
ENSMUSG00000046861	22.6466997952709	0.153005786658248	0.339467605942276	0.450722790569496	0.652189354391917	0.998983881702804	Hectd3
ENSMUSG00000047675	29.6927902882242	-0.223108809325552	0.327811741014019	-0.680600422167339	0.496124359730837	0.998983881702804	Rps8
ENSMUSG00000028677	63.2210102664449	0.216360221704334	0.286504463015544	0.755172256051717	0.450145633059782	0.998983881702804	Rnf220
ENSMUSG00000033423	34.2342279063001	0.152912637951415	0.319524477417652	0.478563142289541	0.63224944440029	0.998983881702804	Eri3
ENSMUSG00000028541	21.655161024607	0.184562786317116	0.338989915732191	0.544449193771664	0.586132401301	0.998983881702804	B4galt2
ENSMUSG00000033379	77.3899340462232	-0.106459331629741	0.295685291076077	-0.360042703653968	0.718815199111283	0.998983881702804	Atp6v0b
ENSMUSG00000033365	31.3575792013146	0.15714669944358	0.324791138165632	0.483839246141748	0.628499959840018	0.998983881702804	Ipo13
ENSMUSG00000033295	42.9927036920568	-0.00298757659979558	0.311015607085804	-0.00960587356946162	0.99233573965322	0.998983881702804	Ptprf
ENSMUSG00000033253	29.984168107668	-0.042580266586943	0.334320617831071	-0.127363567533422	0.898652650259644	0.998983881702804	Szt2
ENSMUSG00000028729	31.750659723606	0.0678053421951984	0.320746731776123	0.211398388441026	0.832576414167443	0.998983881702804	Ebna1bp2
ENSMUSG00000028645	20.755163051143	0.127168738644185	0.341533242334769	0.372346591432335	0.709634813424852	0.998983881702804	Slc2a1
ENSMUSG00000078584	20.231997596479	0.0358397538998441	0.344278873824556	0.10410093858419	0.917089246024281	0.998983881702804	AU022252
ENSMUSG00000028639	158.411547697511	-0.169958943441853	0.25901647607651	-0.656170395089652	0.51171449493322	0.998983881702804	Ybx1
ENSMUSG00000048899	23.2061904112411	0.0908104014079283	0.339524580205651	0.267463408254343	0.789112384184941	0.998983881702804	Rimkla
ENSMUSG00000032998	73.353695961045	0.00453834573491505	0.283581700386564	0.0160036621852842	0.987231470068413	0.998983881702804	Foxj3
ENSMUSG00000028634	79.9459956913537	0.295001344092773	0.275993936770088	1.06886893076394	0.28512873354345	0.998983881702804	Hivep3
ENSMUSG00000000085	52.1382370044803	0.23935745653467	0.301489162471766	0.793917282373576	0.427243587852497	0.998983881702804	Scmh1
ENSMUSG00000028633	23.5347484831351	0.136688235149448	0.335732341680684	0.407134547911541	0.683909170456981	0.998983881702804	Ctps
ENSMUSG00000032890	41.7251565846139	-0.356023881759763	0.32372532588206	-1.09977148309203	0.271431700218587	0.998983881702804	Rims3
ENSMUSG00000032870	65.1002470076802	-0.180094799581842	0.285787521882228	-0.630170269141626	0.528583188904276	0.998983881702804	Smap2
ENSMUSG00000043207	28.4719356432134	0.0171416771827536	0.33398115842412	0.0513252821315912	0.959066322422837	0.998983881702804	Zmpste24
ENSMUSG00000049878	48.0166958962666	0.0925034977348344	0.306138423707057	0.302162324528563	0.76252832330507	0.998983881702804	Rlf
ENSMUSG00000028657	98.1866742430512	0.0377439063622965	0.277629063998122	0.135950846855687	0.891860138608428	0.998983881702804	Ppt1
ENSMUSG00000028656	81.2796053923518	0.387924590990059	0.275846964530309	1.40630364249462	0.159633978987417	0.998983881702804	Cap1
ENSMUSG00000046093	114.141933910028	0.172345658132404	0.265919612508154	0.648111873008687	0.516912595264777	0.998983881702804	Hpcal4
ENSMUSG00000028649	530.42432758754	-0.257624121204389	0.251140505877591	-1.02581668498334	0.304977999885482	0.998983881702804	Macf1
ENSMUSG00000023075	21.460434101734	-0.155086182359381	0.339394378669793	-0.456949767309696	0.647707151596376	0.998983881702804	Akirin1
ENSMUSG00000028646	35.6742064179471	-0.0910887033975265	0.319361205250705	-0.28522156699033	0.775474398242508	0.998983881702804	Rragc
ENSMUSG00000028907	18.5613640169912	-0.205809458317032	0.344006869419871	-0.598271362034446	0.54965888197468	0.998983881702804	Utp11l
ENSMUSG00000028894	33.9429098772969	0.0748564969062913	0.322685655616955	0.231979623522993	0.816553840213443	0.998983881702804	Inpp5b
ENSMUSG00000028890	20.1796680654285	0.204665413198639	0.346832704090257	0.590098369574105	0.555124701861455	0.998983881702804	Mtf1
ENSMUSG00000042763	30.867352544559	0.0555245341899868	0.324987877785425	0.170851093180303	0.864340853106385	0.998983881702804	Maneal
ENSMUSG00000028876	31.6180944562509	-0.27193558367039	0.339901810336607	-0.800041586719091	0.423686702925147	0.998983881702804	Epha10
ENSMUSG00000028869	30.4949184447684	-0.182883567679946	0.325381395874815	-0.562059078971764	0.574075767697061	0.998983881702804	Gnl2
ENSMUSG00000028863	66.0710763579162	0.0310085346868571	0.294220267109424	0.105392245719513	0.916064568817375	0.998983881702804	Meaf6
ENSMUSG00000001985	92.1391357505039	0.166221469436696	0.2927836613167	0.56772795547801	0.570219706127656	0.998983881702804	Grik3
ENSMUSG00000043962	48.4445051573714	-0.0256162096553156	0.302029613350917	-0.0848135696732263	0.932409605374123	0.998983881702804	Thrap3
ENSMUSG00000028849	62.9465553101988	0.245485483819996	0.28900668194687	0.849411100692561	0.39565257839892	0.998983881702804	Map7d1
ENSMUSG00000028847	44.1040336513344	0.036454710915256	0.30879529888897	0.118054617561919	0.906024381853303	0.998983881702804	Trappc3
ENSMUSG00000028842	78.4472466866663	-0.0304142421140221	0.31110295916475	-0.0977626255811849	0.922120785637247	0.998983881702804	Ago3
ENSMUSG00000041530	64.2305479216405	0.146380399885809	0.294492281179773	0.497060226160735	0.619146581409305	0.998983881702804	Ago1
ENSMUSG00000073755	48.5288857660321	-0.253736303522189	0.301673220103315	-0.841096546240633	0.400293849808336	0.998983881702804	5730409E04Rik
ENSMUSG00000028837	32.5672527409204	-0.19969763284119	0.330538324707347	-0.604158785575012	0.545738079227886	0.998983881702804	Psmb2
ENSMUSG00000028830	21.5460985711777	-0.252592307735201	0.339212497516636	-0.744643282851961	0.456487394781877	0.998983881702804	AU040320
ENSMUSG00000042446	108.790229486642	-0.182342433287648	0.272017847362992	-0.670332608890631	0.502645784205895	0.998983881702804	Zmym4
ENSMUSG00000028820	141.940664162915	-0.134368839640169	0.258510551074542	-0.519780871928218	0.603216312779217	0.998983881702804	Sfpq
ENSMUSG00000085334	25.6941055499914	-0.355182260357204	0.346491951081059	-1.02508084025915	0.305325045140737	0.998983881702804	ENSMUSG00000085334
ENSMUSG00000042408	21.4402166481994	-0.223953479197226	0.344413403733246	-0.650246119255805	0.51553325489561	0.998983881702804	Zmym6
ENSMUSG00000042388	22.6958290916513	0.117430065770112	0.338795213036273	0.346610758510155	0.728883762305904	0.998983881702804	Dlgap3
ENSMUSG00000028804	34.7751882931065	0.43213432448742	0.334811022543311	1.29068129598845	0.196814213006521	0.998983881702804	Csmd2
ENSMUSG00000028796	19.3972116717097	0.225176064356183	0.342446965377722	0.657550181844398	0.510827215358811	0.998983881702804	Phc2
ENSMUSG00000028799	19.4702027436754	0.169679287838193	0.34070320765928	0.498026681356872	0.618465236389653	0.998983881702804	Zfp362
ENSMUSG00000041000	47.4598483732265	-0.304851884578225	0.328492212352034	-0.928033825811143	0.353390023634867	0.998983881702804	Trim62
ENSMUSG00000028792	34.3599427230319	0.0137935714455311	0.322261172074384	0.0428024616082116	0.965859001710021	0.998983881702804	Ak2
ENSMUSG00000001334	68.2046426805892	0.0242991459872535	0.284262648253217	0.0854813185501887	0.931878746742433	0.998983881702804	Fndc5
ENSMUSG00000040928	52.2599059365392	0.140715751681111	0.297440383759121	0.473088925931012	0.636149737127814	0.998983881702804	S100pbp
ENSMUSG00000028811	60.9352138772409	-0.299031297930043	0.295265678714067	-1.01275332518285	0.311178000015553	0.998983881702804	Yars
ENSMUSG00000057236	24.3920037557287	0.245175662297281	0.334157726004836	0.733712385550928	0.463124048297234	0.998983881702804	Rbbp4
ENSMUSG00000040859	37.0199332997953	0.117522915062432	0.324629649531186	0.362021507376645	0.717335958439497	0.998983881702804	Bsdc1
ENSMUSG00000047945	85.804806412578	0.129629756106424	0.31310635985969	0.414011890925864	0.678865398470674	0.998983881702804	Marcksl1
ENSMUSG00000028800	22.6633643450329	-0.321752213165455	0.33697696631066	-0.954819602918588	0.339668932336198	0.998983881702804	Hdac1
ENSMUSG00000028798	33.3280079881811	-0.23191028695611	0.322494366260691	-0.719114227157208	0.472070542003852	0.998983881702804	Eif3i
ENSMUSG00000028797	49.8677814108797	-0.073014960759394	0.297610952570953	-0.24533694115974	0.806195550671043	0.998983881702804	Tmem234
ENSMUSG00000028795	25.1777621044284	0.262761769954828	0.334721635400898	0.785015792720172	0.432444309197168	0.998983881702804	Ccdc28b
ENSMUSG00000003731	70.0069706929929	0.0924367590908773	0.292007849227026	0.316555734154293	0.751580728563531	0.998983881702804	Kpna6
ENSMUSG00000028790	65.4557591570353	-0.151537277772109	0.296939219547104	-0.510330962690734	0.609819614281345	0.998983881702804	Khdrbs1
ENSMUSG00000028788	93.5216279562481	0.209656086014934	0.289578582714842	0.724004116773337	0.469063207678154	0.998983881702804	Ptp4a2
ENSMUSG00000028773	29.9065080421577	0.0359711017753419	0.33641010045822	0.106926342955655	0.914847414337706	0.998983881702804	Fabp3
ENSMUSG00000028772	25.3572268347668	-0.0112526608414766	0.331085066876044	-0.0339872195011729	0.972887342174853	0.998983881702804	Zcchc17
ENSMUSG00000028580	70.667117725066	0.164789900279523	0.292589053580043	0.563212800558316	0.573289987451477	0.998983881702804	Pum1
ENSMUSG00000025743	91.5235843242716	0.208899798978362	0.290289109115321	0.719626718394642	0.4717548568663	0.998983881702804	Sdc3
ENSMUSG00000050511	31.9333309199977	0.18476605529592	0.323721048650031	0.570757002259892	0.568164373154304	0.998983881702804	Oprd1
ENSMUSG00000028901	23.2916467868755	0.22020189236565	0.34407071398019	0.639990221249485	0.522178956811181	0.998983881702804	Gmeb1
ENSMUSG00000054428	55.6958728906006	-0.416046183034709	0.303811058141634	-1.36942409397341	0.170866747047495	0.998983881702804	Atpif1
ENSMUSG00000054405	28.0523290250251	0.163168442432086	0.326264964681375	0.500110217446833	0.616997472107647	0.998983881702804	Dnajc8
ENSMUSG00000028879	132.858619301367	-0.0742008243553557	0.280268513076739	-0.264749056327419	0.791202783949548	0.998983881702804	Stx12
ENSMUSG00000028857	25.728792606038	-0.406790435974518	0.343996357313612	-1.18254285932353	0.236990369939991	0.998983881702804	Tmem222
ENSMUSG00000037622	20.4510949483622	0.274834759194671	0.339526854027175	0.809463981817102	0.418248312524187	0.998983881702804	Wdtc1
ENSMUSG00000028854	44.51257836674	0.155821368770615	0.309049154840338	0.504196068263368	0.614123603058723	0.998983881702804	Slc9a1
ENSMUSG00000056596	26.8064984486832	0.0462473026949427	0.339135019033151	0.13636840815434	0.891530046981005	0.998983881702804	Trnp1
ENSMUSG00000028851	24.0742939379509	-0.199949293257774	0.335808435556463	-0.595426654266266	0.551558313046859	0.998983881702804	Nudc
ENSMUSG00000037553	19.1020754491581	0.348622563807117	0.349461501964074	0.997599340264258	0.318473681130471	0.998983881702804	Zdhhc18
ENSMUSG00000007880	123.462480507662	0.295408209157104	0.262788505957528	1.12412910937911	0.260958257838356	0.998983881702804	Arid1a
ENSMUSG00000012117	26.789324311563	0.163254735787901	0.33115526536589	0.492985474978096	0.622022850498349	0.998983881702804	Dhdds
ENSMUSG00000028843	44.0159348592961	0.584497959698229	0.310881322652092	1.88013211830143	0.0600900741340432	0.998983881702804	Sh3bgrl3
ENSMUSG00000028832	106.189745202887	-0.294732474188951	0.280931106314507	-1.04912723284902	0.294119563780684	0.998983881702804	Stmn1
ENSMUSG00000037348	25.760435828469	-0.0257717086051049	0.337559417940571	-0.0763471769276547	0.939142893580951	0.998983881702804	Paqr7
ENSMUSG00000046671	32.4354979045515	0.3782281022714	0.32166726565993	1.17583647032106	0.239660229577457	0.998983881702804	Mtfr1l
ENSMUSG00000037306	28.8891289237435	-0.107645458845128	0.33677922485049	-0.319632123664742	0.749247219684046	0.998983881702804	Man1c1
ENSMUSG00000028826	51.6941317083037	-0.354921668442403	0.297724047182214	-1.19211622911058	0.23321567430814	0.998983881702804	Tmem57
ENSMUSG00000028822	28.1785156995674	-0.221113498402453	0.333600763309165	-0.662808730439072	0.507453061459874	0.998983881702804	Tmem50a
ENSMUSG00000037266	212.848472075528	-0.204134849591654	0.277553433038229	-0.735479461943957	0.462047543571791	0.998983881702804	Rsrp1
ENSMUSG00000037242	27.8798815684733	0.0956258161501105	0.328566096319079	0.29103981579781	0.771020868285124	0.998983881702804	Clic4
ENSMUSG00000028809	139.312941531783	-0.0563605149133891	0.267970750434847	-0.210323383510815	0.833415286032609	0.998983881702804	Srrm1
ENSMUSG00000059713	94.7416271341608	-0.215715903926056	0.281402854960894	-0.766573260090178	0.443335278966233	0.998983881702804	Rcan3
ENSMUSG00000028803	43.4014705845079	0.038662817716143	0.308931595814804	0.125150092253174	0.900404727114227	0.998983881702804	Nipal3
ENSMUSG00000028676	43.937498629277	-0.482033818932255	0.311238285124051	-1.54876132523391	0.121439105756485	0.998983881702804	Srsf10
ENSMUSG00000028675	35.5708064481494	-0.302168720157196	0.324794055096538	-0.930339442535001	0.35219536209342	0.998983881702804	Pnrc2
ENSMUSG00000028668	25.8165791627212	0.407406311764749	0.331907291463767	1.22747020702082	0.219645912944414	0.998983881702804	Tceb3
ENSMUSG00000059291	28.3828704180829	-0.307268195554027	0.329172376010487	-0.93345680849063	0.350584160976555	0.998983881702804	ENSMUSG00000059291
ENSMUSG00000007872	24.2510987233622	0.0568731520966643	0.344281233589291	0.165193877992522	0.868791383721896	0.998983881702804	Id3
ENSMUSG00000051351	43.4452564655406	0.664329775274412	0.305936908658039	2.17146005099034	0.0298964138097178	0.998983881702804	Zfp46
ENSMUSG00000066037	97.479560545134	-0.178978632854376	0.277276891037148	-0.645487015470025	0.518611630095886	0.998983881702804	Hnrnpr
ENSMUSG00000001089	78.5536483608821	0.174813513349006	0.276943124438702	0.631225323623079	0.527893206255891	0.998983881702804	Luzp1
ENSMUSG00000036940	67.0985531534148	-0.0683098807969964	0.286629882952638	-0.238320862058489	0.811632241850996	0.998983881702804	Kdm1a
ENSMUSG00000028664	22.0264257402325	0.518391356021818	0.346032549392978	1.49809998201383	0.13410727578136	0.998983881702804	Ephb2
ENSMUSG00000006699	218.461255253566	-0.0668222903616455	0.269346863055669	-0.248090100636645	0.804064694786069	0.998983881702804	Cdc42
ENSMUSG00000043411	78.285303765673	-0.093105276919211	0.293950957211255	-0.316737451044592	0.751442828941767	0.998983881702804	Usp48
ENSMUSG00000041351	32.2986393109681	0.175847833285048	0.326862153614097	0.537987746029048	0.590585508514266	0.998983881702804	Rap1gap
ENSMUSG00000057530	56.4574686675226	0.423110493148452	0.296183404398659	1.42854220346171	0.153135856211758	0.998983881702804	Ece1
ENSMUSG00000028760	276.327590813119	0.127409698796608	0.238651913467334	0.533872521470679	0.593429734569068	0.998983881702804	Eif4g3
ENSMUSG00000028759	131.52684547407	0.13553724452179	0.270235046944884	0.501553170301532	0.615981867612337	0.998983881702804	Hp1bp3
ENSMUSG00000028757	19.8744989311641	-0.178779756575366	0.341553490982737	-0.523431208566983	0.600674211013379	0.998983881702804	Ddost
ENSMUSG00000028756	56.4217125202703	-0.174605981351944	0.308793980082603	-0.565444900529591	0.571771191606555	0.998983881702804	Pink1
ENSMUSG00000046447	103.098358069259	0.298170586875591	0.269834479995205	1.10501292081312	0.269153990462317	0.998983881702804	Camk2n1
ENSMUSG00000050608	43.6593168693325	-0.237994062350444	0.307413276586748	-0.774182771131177	0.438822715262525	0.998983881702804	Minos1
ENSMUSG00000028745	105.90236475442	-0.0448635391222436	0.272339899294035	-0.164733626025932	0.86915364880297	0.998983881702804	Capzb
ENSMUSG00000078517	33.1472056659871	0.153647365436165	0.320352467619552	0.479619734406527	0.631497811280461	0.998983881702804	Emc1
ENSMUSG00000066036	181.966138049985	-0.0222897373204636	0.243556154415372	-0.091517857037805	0.927081117913004	0.998983881702804	Ubr4
ENSMUSG00000041025	25.7890346127994	-0.413107352740147	0.335713798551451	-1.23053432573411	0.21849708119341	0.998983881702804	Iffo2
ENSMUSG00000040945	21.017260416016	0.0842089866280273	0.345363402859618	0.243827185888183	0.807364664360125	0.998983881702804	Rcc2
ENSMUSG00000009863	52.7273621105736	-0.19799607220689	0.302691855619888	-0.6541176068362	0.513036038878755	0.998983881702804	Sdhb
ENSMUSG00000036622	69.4812832490078	-0.305439787586885	0.296187585650671	-1.03123764257671	0.302429392383189	0.998983881702804	Atp13a2
ENSMUSG00000028920	25.0167936014407	-0.223185442658912	0.33485792115516	-0.666507878592178	0.505086529530635	0.998983881702804	Fbxo42
ENSMUSG00000040761	69.8670668740096	0.214402896863954	0.282851131166736	0.758006149664528	0.44844730122725	0.998983881702804	Spen
ENSMUSG00000078515	24.7921015518065	-0.224363295119243	0.335728639050279	-0.668287625845475	0.503950010560348	0.998983881702804	Ddi2
ENSMUSG00000040697	23.8516468982622	0.113385951516793	0.337711327946565	0.335748143854782	0.737060797505528	0.998983881702804	Dnajc16
ENSMUSG00000040659	45.6220321791176	-0.0830891347217538	0.314938495122945	-0.263826543939374	0.791913579899451	0.998983881702804	Efhd2
ENSMUSG00000040606	56.2386101118334	0.243681353708652	0.304537616738571	0.80016832179336	0.42361328092968	0.998983881702804	Kazn
ENSMUSG00000057637	29.2903607391111	0.129779227467336	0.32533604772221	0.39890823158382	0.689960823645781	0.998983881702804	Prdm2
ENSMUSG00000020220	116.643098267457	-0.122253715597944	0.27138937077148	-0.450473484832559	0.652369068860703	0.998983881702804	Vps13d
ENSMUSG00000029020	155.116671194496	-0.159534376359209	0.282946734236435	-0.563831834955549	0.572868583964816	0.998983881702804	Mfn2
ENSMUSG00000029016	100.320644967878	0.105579090206137	0.270055594780793	0.390953167594386	0.695831853128183	0.998983881702804	Clcn6
ENSMUSG00000029001	21.2979302647133	0.221437584970756	0.34135876362823	0.648694595144247	0.51653579858783	0.998983881702804	Fbxo44
ENSMUSG00000041544	21.7723375745035	-0.0344908919745866	0.342505130508788	-0.100701825760539	0.919787161996432	0.998983881702804	Ptchd2
ENSMUSG00000028991	104.134879619966	0.0805693528284041	0.262483667673407	0.306949965849501	0.758881456348591	0.998983881702804	Mtor
ENSMUSG00000017264	34.3661486153389	-0.362338319634673	0.330134922618426	-1.09754616918692	0.272402709811393	0.998983881702804	Exosc10
ENSMUSG00000006442	24.7561712133592	-0.226802328507388	0.335342706629366	-0.676329987274953	0.498831157742082	0.998983881702804	Srm
ENSMUSG00000041459	115.812333412669	-0.380334575776922	0.266675111839469	-1.42620949196742	0.153807880564223	0.998983881702804	Tardbp
ENSMUSG00000028974	18.4319035165499	0.0677307194948905	0.343292251048994	0.197297548336516	0.84359469778482	0.998983881702804	Dffa
ENSMUSG00000028961	32.945519679301	-0.202575372676499	0.320401625013753	-0.632254510780973	0.527220582874153	0.998983881702804	Pgd
ENSMUSG00000063077	721.080835893032	0.058679423716709	0.222417322517426	0.263825780530702	0.791914168177686	0.998983881702804	Kif1b
ENSMUSG00000028960	127.134508621096	-0.00456148043113481	0.263499206492662	-0.0173111733118705	0.986188371925758	0.998983881702804	Ube4b
ENSMUSG00000028990	18.628555529442	-0.0656222551827755	0.344916850670053	-0.190255289224908	0.84910908769876	0.998983881702804	Lzic
ENSMUSG00000039953	328.986016879016	0.19630152904685	0.236686443591121	0.829373774300162	0.406892936763357	0.998983881702804	Clstn1
ENSMUSG00000044700	46.0874079287319	0.0776055048209366	0.311702732646286	0.248972808682437	0.803381814763391	0.998983881702804	Tmem201
ENSMUSG00000063524	143.669985199685	0.236558239063237	0.271381708989657	0.871680851093221	0.383382509539892	0.998983881702804	Eno1
ENSMUSG00000039852	153.593344678832	0.275882957958796	0.253650030818704	1.08765197886368	0.276748774725758	0.998983881702804	Rere
ENSMUSG00000039838	36.1435128952208	0.0484303659576423	0.322377127425594	0.150228914639176	0.880584014174383	0.998983881702804	Slc45a1
ENSMUSG00000028967	40.8864446527556	-0.241218389009904	0.314088116487717	-0.767995910534033	0.442489614460326	0.998983881702804	Errfi1
ENSMUSG00000028964	42.6699103570441	-0.122664068625617	0.314661591342969	-0.38982853961327	0.696663338470019	0.998983881702804	Park7
ENSMUSG00000014592	361.263158285868	0.0377647780432157	0.241032198376322	0.156679390959434	0.875497530090455	0.998983881702804	Camta1
ENSMUSG00000028957	25.8714955904872	0.105944441271754	0.346802390589053	0.305489362665018	0.759993470382166	0.998983881702804	Per3
ENSMUSG00000028955	22.076753800103	0.0344190732347876	0.341343093403993	0.100834245367464	0.919682041500843	0.998983881702804	Vamp3
ENSMUSG00000039768	27.9371322975367	0.32744980824324	0.328932526741419	0.995492332385405	0.319496871662881	0.998983881702804	Dnajc11
ENSMUSG00000073700	19.1129176312159	0.26910041584206	0.341414355433156	0.788193031604221	0.430583804524073	0.998983881702804	Klhl21
ENSMUSG00000039713	20.2468972154854	0.509937120185148	0.345966010317512	1.47395150094991	0.140494649814378	0.998983881702804	Plekhg5
ENSMUSG00000028937	159.969009355043	0.0420983781338366	0.269453738806751	0.156236014093792	0.875846990142181	0.998983881702804	Acot7
ENSMUSG00000039662	26.7237641612207	0.113355128134327	0.328878229460665	0.344672033537216	0.730340945202178	0.998983881702804	Icmt
ENSMUSG00000028936	27.6365554097469	0.141394389048086	0.328032088335443	0.431038285813971	0.666440532559908	0.998983881702804	Rpl22
ENSMUSG00000005045	136.749147010535	0.22011467400656	0.259579530145319	0.84796622400593	0.396456781346072	0.998983881702804	Chd5
ENSMUSG00000028931	55.8770518496115	0.443962245954801	0.306699944229241	1.44754589724661	0.14774409146931	0.998983881702804	Kcnab2
ENSMUSG00000039523	18.9259061795764	-0.28410376787863	0.34302585093421	-0.82822844722895	0.407541136261549	0.998983881702804	Cep104
ENSMUSG00000029030	34.6669339767614	-0.00154263697808271	0.321104003619356	-0.00480416612902586	0.996166844763002	0.998983881702804	Tprgl
ENSMUSG00000029059	18.7577027508693	-0.180791637998059	0.344438289930599	-0.524888327701565	0.599660824056986	0.998983881702804	Fam213b
