"AL_26s_A10_R" "AL_26s_A12_R" "AL_26s_A8_R" "AL_26s_B10_R" "AL_26s_B11_R" "AL_26s_B12_R" "AL_26s_B1_R" "AL_26s_B2_R" "AL_26s_B3_R" "AL_26s_B6_R" "AL_26s_B7_R" "AL_26s_B8_R" "AL_26s_B9_R" "AL_26s_C1_R"
"ENSMUSG00000051726" 0.997719363193959 0.997719363193959 0.997719363193959 3.19138590553317 0.997719363193959 0.997719363193959 4.09841544474099 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 4.44079729709788 3.12369491203674 0.997719363193959
"ENSMUSG00000045246" 0.997719363193959 4.90558617861424 0.997719363193959 0.997719363193959 3.4596325120939 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000058248" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.4596325120939 0.997719363193959 0.997719363193959 0.997719363193959 2.79320808359459 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 5.30448698619507
"ENSMUSG00000038319" 0.997719363193959 4.90558617861424 4.48771124630659 3.19138590553317 4.61521430529959 2.97852630849735 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 6.08178553314338 0.997719363193959 4.75552006459585
"ENSMUSG00000034402" 0.997719363193959 6.42500572720774 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000001901" 0.997719363193959 4.90558617861424 3.13909719557376 3.19138590553317 4.85852383389016 2.97852630849735 4.09841544474099 0.997719363193959 4.07050971387661 0.997719363193959 0.997719363193959 3.92068003162486 3.94818088254864 0.997719363193959
"ENSMUSG00000059742" 0.997719363193959 6.42500572720774 0.997719363193959 3.19138590553317 2.7002591154254 0.997719363193959 0.997719363193959 0.997719363193959 6.65383268832279 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000035580" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 5.56666210354966 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000044708" 6.50634737589572 0.997719363193959 3.96556375042923 0.997719363193959 3.4596325120939 4.2965849606758 6.53594566841146 3.87199411174676 6.58133710037985 6.77328860639879 0.997719363193959 0.997719363193959 3.12369491203674 0.997719363193959
"ENSMUSG00000042529" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 2.7002591154254 0.997719363193959 0.997719363193959 0.997719363193959 2.79320808359459 0.997719363193959 0.997719363193959 0.997719363193959 3.94818088254864 0.997719363193959
"ENSMUSG00000079436" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000051497" 4.98341076364451 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 4.67450036283059 6.13121981670712 0.997719363193959 4.07050971387661 0.997719363193959 4.45392816420185 3.09937094495168 0.997719363193959 0.997719363193959
"ENSMUSG00000041695" 0.997719363193959 0.997719363193959 3.13909719557376 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.09937094495168 0.997719363193959 0.997719363193959
"ENSMUSG00000026824" 0.997719363193959 0.997719363193959 0.997719363193959 6.56668366507945 4.32237690676993 0.997719363193959 5.78034493008334 5.3194336503413 4.73720592646176 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 4.75552006459585
"ENSMUSG00000032034" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 4.32237690676993 0.997719363193959 0.997719363193959 3.87199411174676 3.56882843830943 0.997719363193959 5.38666032111347 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000043301" 0.997719363193959 0.997719363193959 5.98442551454232 0.997719363193959 3.4596325120939 7.03854682585084 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 5.12370286765179 7.29040128260848 0.997719363193959
"ENSMUSG00000038026" 0.997719363193959 0.997719363193959 5.82017702745107 0.997719363193959 0.997719363193959 2.97852630849735 6.27910709117859 5.3194336503413 5.68216250274263 0.997719363193959 0.997719363193959 6.82969984225489 0.997719363193959 0.997719363193959
"ENSMUSG00000033998" 0.997719363193959 4.90558617861424 5.98442551454232 7.80268488599557 7.93736497593104 4.97368788133903 8.21473045725497 7.00499233672049 7.36498393283174 7.44145043554388 8.78209248947835 7.12972226399747 6.48136619417816 0.997719363193959
"ENSMUSG00000033854" 0.997719363193959 0.997719363193959 0.997719363193959 4.93305328138388 0.997719363193959 4.97368788133903 3.25749284658798 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.85841283601533
"ENSMUSG00000045404" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 6.05377457509094 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000037624" 0.997719363193959 0.997719363193959 6.26563530699424 5.48623427086611 0.997719363193959 0.997719363193959 3.25749284658798 3.05644200859049 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.12369491203674 6.2675702775411
"ENSMUSG00000049265" 0.997719363193959 0.997719363193959 0.997719363193959 4.54911223425534 5.41000014312618 0.997719363193959 4.09841544474099 5.5314825891563 5.53638008398385 0.997719363193959 0.997719363193959 3.09937094495168 0.997719363193959 0.997719363193959
"ENSMUSG00000024957" 0.997719363193959 0.997719363193959 0.997719363193959 4.93305328138388 3.95455715609153 0.997719363193959 5.01177566453802 0.997719363193959 4.07050971387661 0.997719363193959 4.45392816420185 3.09937094495168 0.997719363193959 0.997719363193959
"ENSMUSG00000063142" 0.997719363193959 0.997719363193959 6.26563530699424 6.04961335271592 4.32237690676993 8.32095836117371 6.53594566841146 6.02724853509478 6.78873297421445 0.997719363193959 0.997719363193959 6.65250050422232 8.58871014013113 6.673229086009
"ENSMUSG00000002908" 0.997719363193959 0.997719363193959 0.997719363193959 3.19138590553317 5.06666009575811 0.997719363193959 0.997719363193959 3.05644200859049 3.56882843830943 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000054477" 0.997719363193959 0.997719363193959 0.997719363193959 5.2359966062126 5.6871346483162 4.97368788133903 4.09841544474099 5.07075665454821 6.91209089739569 5.49033379040047 0.997719363193959 6.4504484871307 3.94818088254864 3.85841283601533
"ENSMUSG00000000794" 0.997719363193959 0.997719363193959 5.42203627815721 0.997719363193959 0.997719363193959 5.92710227831586 0.997719363193959 0.997719363193959 4.73720592646176 0.997719363193959 0.997719363193959 0.997719363193959 5.40302350023489 0.997719363193959
"ENSMUSG00000009545" 0.997719363193959 0.997719363193959 3.96556375042923 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000016346" 0.997719363193959 7.14849768115858 5.42203627815721 5.48623427086611 6.02302636876987 6.67300873119281 6.7538961499797 7.99373414576248 6.72285900128561 0.997719363193959 7.14397098408874 6.82969984225489 4.85170763875519 5.70118420930612
"ENSMUSG00000056258" 0.997719363193959 0.997719363193959 7.3707405016869 7.24693702729468 5.24851983757643 6.49619585473731 6.13121981670712 5.7163210962797 5.19143697409275 4.55303715687297 6.35181245135135 7.31979365887033 7.40922252495258 6.48461091489034
"ENSMUSG00000028631" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 2.79320808359459 6.45792961101415 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000028033" 0.997719363193959 0.997719363193959 3.13909719557376 6.04961335271592 0.997719363193959 0.997719363193959 5.56666210354966 0.997719363193959 4.98212486836983 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000050963" 0.997719363193959 0.997719363193959 0.997719363193959 6.45373683540868 6.45189363635897 0.997719363193959 5.31573346574048 5.07075665454821 0.997719363193959 0.997719363193959 7.33406769508045 5.93450051944405 0.997719363193959 0.997719363193959
"ENSMUSG00000043673" 0.997719363193959 0.997719363193959 7.03827883746966 0.997719363193959 3.4596325120939 5.43267883726112 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 6.86078276553802 0.997719363193959
"ENSMUSG00000058740" 0.997719363193959 5.85671022910634 5.82017702745107 4.54911223425534 3.4596325120939 5.78035027297073 6.27910709117859 4.7701002745508 6.42440740861636 0.997719363193959 6.35181245135135 6.55500882681704 4.85170763875519 4.75552006459585
"ENSMUSG00000052726" 4.07171922706732 0.997719363193959 0.997719363193959 5.2359966062126 4.32237690676993 0.997719363193959 5.31573346574048 0.997719363193959 5.37419339536313 0.997719363193959 0.997719363193959 5.37289971122209 0.997719363193959 0.997719363193959
"ENSMUSG00000031576" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 2.7002591154254 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.09937094495168 4.46954992010369 0.997719363193959
"ENSMUSG00000022342" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 5.07075665454821 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000047298" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 5.61696236789787 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.12369491203674 0.997719363193959
"ENSMUSG00000004567" 4.07171922706732 0.997719363193959 4.48771124630659 6.45373683540868 6.45189363635897 5.78035027297073 3.25749284658798 7.2642837653358 4.98212486836983 0.997719363193959 6.35181245135135 6.82969984225489 5.61565668384256 3.85841283601533
"ENSMUSG00000000197" 0.997719363193959 4.90558617861424 5.42203627815721 5.69941616561424 7.43534497280244 5.92710227831586 7.02928588419828 7.48399667354758 7.60330094034743 8.43313971854764 0.997719363193959 7.73031613531307 6.68351161750152 5.30448698619507
"ENSMUSG00000020787" 0.997719363193959 0.997719363193959 0.997719363193959 3.19138590553317 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000027071" 0.997719363193959 5.85671022910634 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000029470" 6.50634737589572 0.997719363193959 3.13909719557376 4.02440131284661 5.41000014312618 5.43267883726112 0.997719363193959 6.16073093167218 2.79320808359459 4.55303715687297 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000005950" 0.997719363193959 0.997719363193959 5.17237821963118 4.02440131284661 3.4596325120939 4.67450036283059 0.997719363193959 0.997719363193959 4.98212486836983 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000022758" 0.997719363193959 0.997719363193959 0.997719363193959 3.19138590553317 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 4.82228539976321 0.997719363193959 0.997719363193959
"ENSMUSG00000031934" 0.997719363193959 6.42500572720774 5.42203627815721 0.997719363193959 5.24851983757643 3.783118402312 5.01177566453802 4.7701002745508 4.07050971387661 0.997719363193959 0.997719363193959 3.92068003162486 3.94818088254864 0.997719363193959
"ENSMUSG00000058441" 0.997719363193959 4.90558617861424 3.96556375042923 5.48623427086611 4.61521430529959 3.783118402312 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 5.12370286765179 5.40302350023489 6.2675702775411
"ENSMUSG00000032855" 5.5376936298798 8.71985952122858 4.8702849396743 4.93305328138388 5.41000014312618 3.783118402312 4.62620001005264 5.3194336503413 6.58133710037985 0.997719363193959 4.45392816420185 6.91075429360126 6.36857337537434 7.12494162075061
"ENSMUSG00000034462" 0.997719363193959 0.997719363193959 3.13909719557376 0.997719363193959 3.95455715609153 2.97852630849735 0.997719363193959 3.87199411174676 5.37419339536313 0.997719363193959 0.997719363193959 5.12370286765179 4.46954992010369 0.997719363193959
"ENSMUSG00000014503" 0.997719363193959 0.997719363193959 0.997719363193959 3.19138590553317 3.4596325120939 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000030592" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 4.38983316027219 0.997719363193959 0.997719363193959 0.997719363193959 4.82228539976321 0.997719363193959 3.85841283601533
"ENSMUSG00000021313" 0.997719363193959 0.997719363193959 0.997719363193959 6.56668366507945 6.72179352708573 0.997719363193959 5.56666210354966 5.7163210962797 7.8077751551225 0.997719363193959 0.997719363193959 6.3377137620099 3.12369491203674 4.75552006459585
"ENSMUSG00000057378" 0.997719363193959 0.997719363193959 3.96556375042923 0.997719363193959 5.24851983757643 4.97368788133903 4.62620001005264 0.997719363193959 6.33903937110302 0.997719363193959 0.997719363193959 4.44079729709788 5.15354205974634 0.997719363193959
"ENSMUSG00000064329" 0.997719363193959 9.71643922730507 6.13187126015734 9.1444084180186 10.0126719640082 6.39893788513749 6.85165121115275 9.14130344616007 10.0672462359826 8.60213834483679 0.997719363193959 8.53184518773588 7.16090835184423 8.23924929187279
"ENSMUSG00000019194" 0.997719363193959 4.90558617861424 0.997719363193959 7.89210050979607 5.24851983757643 3.783118402312 5.01177566453802 5.07075665454821 4.98212486836983 5.49033379040047 5.38666032111347 5.37289971122209 4.46954992010369 0.997719363193959
"ENSMUSG00000070304" 0.997719363193959 9.45408952926119 9.95108830084967 10.1509469945748 10.0681804799343 10.0754063167671 9.15348484071313 9.53471330794165 9.4466929664888 9.28737962239617 9.07633600787363 10.3039288700829 10.2183437155543 9.85728411295901
"ENSMUSG00000057182" 4.98341076364451 5.85671022910634 7.48487815880306 7.43720942255166 8.03964771868043 7.61618639858049 7.02928588419828 8.62198630704866 7.4890577632329 5.49033379040047 6.92496939822822 8.11939986871981 7.6210077720999 7.65904573226972
"ENSMUSG00000032511" 0.997719363193959 0.997719363193959 3.96556375042923 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 5.3194336503413 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000034810" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.95455715609153 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000023033" 6.50634737589572 6.8316369588667 7.03827883746966 8.2374227933758 8.6209561945951 7.16225045769488 6.64903277167396 8.16240279670829 8.0949422193926 7.03192693603265 5.94848468480321 8.78930099664911 5.40302350023489 7.65904573226972
"ENSMUSG00000075316" 0.997719363193959 6.42500572720774 6.26563530699424 3.19138590553317 5.55521170849007 6.18222404066918 5.01177566453802 3.87199411174676 5.37419339536313 0.997719363193959 0.997719363193959 5.77045150218326 5.61565668384256 4.75552006459585
"ENSMUSG00000030340" 0.997719363193959 0.997719363193959 3.13909719557376 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 4.73720592646176 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000032741" 0.997719363193959 0.997719363193959 0.997719363193959 3.19138590553317 0.997719363193959 2.97852630849735 5.56666210354966 3.05644200859049 3.56882843830943 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000048677" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.56882843830943 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000032769" 0.997719363193959 0.997719363193959 5.82017702745107 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000032839" 0.997719363193959 0.997719363193959 0.997719363193959 4.02440131284661 0.997719363193959 0.997719363193959 4.62620001005264 3.05644200859049 3.56882843830943 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.85841283601533
"ENSMUSG00000070425" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 2.7002591154254 2.97852630849735 0.997719363193959 0.997719363193959 4.07050971387661 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000027716" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.95455715609153 0.997719363193959 0.997719363193959 6.59741178452537 4.44203153248354 0.997719363193959 4.45392816420185 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000027748" 0.997719363193959 0.997719363193959 0.997719363193959 5.48623427086611 2.7002591154254 0.997719363193959 5.78034493008334 6.77447967933352 3.56882843830943 0.997719363193959 0.997719363193959 4.82228539976321 4.46954992010369 6.2675702775411
"ENSMUSG00000041710" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.4596325120939 0.997719363193959 3.25749284658798 0.997719363193959 5.68216250274263 0.997719363193959 0.997719363193959 3.09937094495168 0.997719363193959 0.997719363193959
"ENSMUSG00000031997" 0.997719363193959 0.997719363193959 7.53873018321294 0.997719363193959 0.997719363193959 3.783118402312 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 5.15354205974634 0.997719363193959
"ENSMUSG00000009292" 0.997719363193959 0.997719363193959 0.997719363193959 3.19138590553317 6.2101232580076 4.2965849606758 0.997719363193959 4.7701002745508 5.81455635698791 0.997719363193959 4.45392816420185 4.44079729709788 6.11249511971026 0.997719363193959
"ENSMUSG00000052387" 4.07171922706732 0.997719363193959 6.26563530699424 0.997719363193959 5.41000014312618 3.783118402312 5.96642313170796 0.997719363193959 5.19143697409275 0.997719363193959 0.997719363193959 3.09937094495168 3.12369491203674 0.997719363193959
"ENSMUSG00000038260" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 4.32237690676993 0.997719363193959 3.25749284658798 0.997719363193959 2.79320808359459 0.997719363193959 0.997719363193959 5.93450051944405 0.997719363193959 0.997719363193959
"ENSMUSG00000009246" 4.07171922706732 0.997719363193959 0.997719363193959 0.997719363193959 3.4596325120939 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000024727" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 2.7002591154254 0.997719363193959 0.997719363193959 3.05644200859049 0.997719363193959 0.997719363193959 0.997719363193959 5.58532626464352 0.997719363193959 3.85841283601533
"ENSMUSG00000027365" 6.91344072499013 0.997719363193959 4.48771124630659 4.93305328138388 6.2101232580076 6.67300873119281 6.64903277167396 4.38983316027219 7.02572689749933 0.997719363193959 5.38666032111347 5.58532626464352 6.36857337537434 6.673229086009
"ENSMUSG00000018507" 0.997719363193959 0.997719363193959 5.82017702745107 5.2359966062126 3.95455715609153 5.22136029066883 0.997719363193959 0.997719363193959 4.98212486836983 0.997719363193959 0.997719363193959 5.12370286765179 0.997719363193959 0.997719363193959
"ENSMUSG00000043029" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000014158" 0.997719363193959 6.42500572720774 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000029868" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 2.7002591154254 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.94818088254864 0.997719363193959
