"AL_26s_A10_R" "AL_26s_A12_R" "AL_26s_A8_R" "AL_26s_B10_R" "AL_26s_B11_R" "AL_26s_B12_R" "AL_26s_B1_R" "AL_26s_B2_R" "AL_26s_B3_R" "AL_26s_B6_R" "AL_26s_B7_R" "AL_26s_B8_R" "AL_26s_B9_R" "AL_26s_C1_R"
"ENSMUSG00000027584" 0.997719363193959 5.85671022910634 7.68918314931588 7.75580919236711 8.06412419820217 5.78035027297073 6.41323437108579 7.92032829606201 7.32113582869339 0.997719363193959 8.02762396689957 7.93793505328351 5.61565668384256 6.01199517243339
"ENSMUSG00000000766" 0.997719363193959 4.90558617861424 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 4.44203153248354 0.997719363193959 0.997719363193959 3.92068003162486 0.997719363193959 0.997719363193959
"ENSMUSG00000027765" 0.997719363193959 0.997719363193959 0.997719363193959 6.04961335271592 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000036353" 4.07171922706732 7.14849768115858 3.96556375042923 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 4.7701002745508 4.73720592646176 4.55303715687297 0.997719363193959 5.12370286765179 0.997719363193959 0.997719363193959
"ENSMUSG00000036362" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 2.79320808359459 0.997719363193959 0.997719363193959 0.997719363193959 3.94818088254864 0.997719363193959
"ENSMUSG00000036381" 4.07171922706732 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 4.62620001005264 0.997719363193959 5.19143697409275 0.997719363193959 0.997719363193959 3.09937094495168 0.997719363193959 5.30448698619507
"ENSMUSG00000040543" 0.997719363193959 0.997719363193959 5.98442551454232 0.997719363193959 2.7002591154254 3.783118402312 0.997719363193959 4.38983316027219 2.79320808359459 0.997719363193959 0.997719363193959 3.09937094495168 5.9651108959679 0.997719363193959
"ENSMUSG00000050558" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 5.41000014312618 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000071489" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 4.07050971387661 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000019464" 0.997719363193959 5.85671022910634 0.997719363193959 3.19138590553317 2.7002591154254 0.997719363193959 0.997719363193959 0.997719363193959 3.56882843830943 0.997719363193959 0.997719363193959 5.37289971122209 4.85170763875519 0.997719363193959
"ENSMUSG00000037759" 0.997719363193959 0.997719363193959 5.42203627815721 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.87199411174676 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000040016" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 4.44079729709788 0.997719363193959 0.997719363193959
"ENSMUSG00000039942" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 4.32237690676993 0.997719363193959 0.997719363193959 0.997719363193959 2.79320808359459 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000028036" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 6.65250050422232 0.997719363193959 0.997719363193959
"ENSMUSG00000058400" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 5.30448698619507
"ENSMUSG00000034009" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 5.53638008398385 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000053368" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.95455715609153 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000060735" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 7.12494162075061
"ENSMUSG00000045092" 0.997719363193959 4.90558617861424 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 6.53594566841146 0.997719363193959 5.81455635698791 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000043895" 0.997719363193959 0.997719363193959 0.997719363193959 5.48623427086611 2.7002591154254 0.997719363193959 4.09841544474099 0.997719363193959 0.997719363193959 0.997719363193959 4.45392816420185 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000067586" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 2.7002591154254 4.67450036283059 0.997719363193959 0.997719363193959 2.79320808359459 0.997719363193959 0.997719363193959 3.09937094495168 0.997719363193959 0.997719363193959
"ENSMUSG00000045087" 7.80913550356025 0.997719363193959 5.17237821963118 0.997719363193959 5.06666009575811 3.783118402312 0.997719363193959 4.38983316027219 0.997719363193959 0.997719363193959 0.997719363193959 3.09937094495168 0.997719363193959 0.997719363193959
"ENSMUSG00000035431" 0.997719363193959 0.997719363193959 3.13909719557376 4.02440131284661 5.24851983757643 4.67450036283059 4.09841544474099 6.16073093167218 6.50500496410306 0.997719363193959 0.997719363193959 3.09937094495168 3.94818088254864 4.75552006459585
"ENSMUSG00000047904" 0.997719363193959 0.997719363193959 0.997719363193959 6.04961335271592 4.61521430529959 0.997719363193959 0.997719363193959 5.3194336503413 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000044933" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.05644200859049 4.07050971387661 0.997719363193959 0.997719363193959 0.997719363193959 3.94818088254864 0.997719363193959
"ENSMUSG00000030043" 0.997719363193959 5.85671022910634 4.48771124630659 0.997719363193959 5.06666009575811 0.997719363193959 0.997719363193959 0.997719363193959 6.91209089739569 0.997719363193959 0.997719363193959 7.5396077976316 0.997719363193959 0.997719363193959
"ENSMUSG00000028172" 0.997719363193959 0.997719363193959 5.82017702745107 3.19138590553317 0.997719363193959 0.997719363193959 0.997719363193959 3.05644200859049 2.79320808359459 0.997719363193959 0.997719363193959 5.58532626464352 0.997719363193959 0.997719363193959
