s11+s12	s13+s14	s15+s16	s1	s2	s3	s4	s5	s6	s7	s8	s9
ENSMUST00000145164	8.50112803580849	8.50652625613233	8.44791831417828	8.38209618560041	8.19635600028959	8.3211140161031	8.18523304351209	8.3955750498162	8.52140387355598	8.55573583120463	8.55338385570594	8.30612397957027
ENSMUST00000020734	10.573909061944	10.636945496763	10.4686329418796	10.8260208164158	10.6664042426245	10.6272578373756	10.6256833609742	10.6511496758565	10.67637767224	10.5387063983793	10.7083233002591	10.7447795918986
ENSMUST00000142561	9.84887584493913	9.86920880231516	9.80866212871628	9.75285209408306	9.8168955793796	9.93905996793521	9.66330278487941	9.90952862953783	9.92026872441811	9.7748600302025	9.77801912838056	9.91446437626874
ENSMUST00000045153	10.6119963245978	10.6624886137951	10.7761473543003	10.7845573434234	10.7728258234714	10.6070833010163	10.65437772563	10.9700883493086	10.7438890799839	10.3990030037515	10.6189433274827	10.3595365750218
ENSMUST00000136038	6.59094470257672	6.53618526957553	6.46641931414664	6.46954801907571	6.4409283465355	6.48086215012973	6.46613873131593	6.40240114064206	6.42080779618564	6.38990506351643	6.41054957285773	6.5757254778298
ENSMUST00000123677	11.7855510637015	12.009907788017	11.9419397648869	11.8250263112836	11.8197196584517	12.0071503530941	12.2189002583256	12.2992511471467	12.1313024189423	11.7749410563892	11.8178219075906	11.9086834352192
ENSMUST00000128806	9.25640941346547	9.33264160774204	9.05835321255655	9.23922123750356	9.18856306769613	9.27468479738748	9.32827846413203	9.22529414915007	9.2915321606915	9.25565593443098	9.03928683735322	9.48300654185996
ENSMUST00000093389	11.2786889486491	11.2211827736245	11.1536435988957	11.3641287134902	11.2562475657278	11.2755615221316	11.1964067032285	11.1671282850855	11.3153532952984	11.1837498596854	11.3022656511566	11.2346273133988
ENSMUST00000109996	7.23734089147115	7.12480649731252	7.36305849808851	7.09948049487496	7.2156455467017	7.17215428595412	7.09242914452336	7.12211282202225	7.07998617020974	7.15616098421439	7.00666857103799	7.29059847392871
ENSMUST00000122352	7.36122456270128	7.17553350828253	7.36584525867418	7.26580426000358	7.41784737757237	7.2603316640934	7.40929776502133	7.20339415411414	7.20282005211188	7.29040509343057	7.4422972448135	7.28272754743623
ENSMUST00000109985	11.7049232791166	11.6123304678727	11.5696286727847	11.5546507711495	11.5947496815344	11.5005647801062	11.5700939149835	11.5368080731273	11.5196781749492	11.7455185216539	11.6771215625891	11.6662373860583
ENSMUST00000129689	6.8163557283821	6.58954675072457	7.26443433219524	6.80642777637233	7.1100579905516	6.84871282563203	7.07039929093748	6.98663878951112	6.74802219992699	6.85870690038833	6.74932797864113	6.66673790005008
ENSMUST00000119801	7.12883475201723	7.02199584253796	7.11289819270491	6.78468526334224	6.99437912654215	7.0281957864358	7.1325599970656	7.21779992973183	7.00009453290941	7.01560011794486	6.9171737235985	6.95279582519479
ENSMUST00000003677	11.6747402375259	11.7571327838309	11.7745099935981	11.8101056087923	11.8950175070527	11.9631813383986	11.8584025467709	12.219021415133	12.060492283288	11.6945295010558	11.7433725455079	11.7759524505207
ENSMUST00000002198	11.3357586334385	11.3783069612306	11.3592018655051	11.4514050906258	11.3208303902529	11.206743966583	11.231559330127	11.303979150595	11.4136288550588	11.315419176546	11.4103506566324	11.5202980046755
ENSMUST00000147485	11.189725306368	11.2507763776612	11.2464097544369	11.2233347326803	11.0685824065827	11.0834878768556	11.171710493238	11.4308801148112	11.4003193371233	11.3305059976631	11.3397847216944	11.4175643324488
ENSMUST00000020699	10.1861581210169	10.4780080935225	10.6209271062947	10.5876027670867	10.4088566564502	10.4385887715586	10.484832525296	10.7016899483411	10.57777639323	10.2918606667149	10.3865466741905	10.4267707855124
ENSMUST00000181063	9.13628908481604	8.83869644193384	8.92883329177013	8.89789811954778	8.90448244025733	8.92758462310513	8.89480048765448	8.73766487626106	8.81732581979832	8.85685394611825	8.90538768307175	8.9001250821718
ENSMUST00000070257	10.9953747584528	11.0240597120706	10.8896534558043	10.920286476458	10.9411382333934	10.9701054198757	10.8754083347408	10.9636264992372	10.9742823879256	10.9750364146652	11.0786833726419	10.9885889792144
ENSMUST00000009220	9.74332419235561	9.69723580320031	9.60364906856795	9.59600719945304	9.69671772005898	9.75126355304694	9.88134716083894	9.7699427970987	9.72103530333401	9.54967662359683	9.60691564563506	9.76686499798122
ENSMUST00000038570	10.1041184065163	9.99611013476151	10.1895453584989	10.2743292329083	10.3254196013959	10.3034900285229	10.3769043253444	10.2045345378474	10.0620856157963	9.96890346770915	10.0436698704368	9.98960750388795
ENSMUST00000101615	11.0159523959295	10.9498519386147	10.7770728640282	11.0671135918124	10.9299750594224	10.8087405076416	10.9217123791052	10.8154701210172	10.8064079362766	11.0080467250387	11.0480179071972	10.9140152798839
ENSMUST00000109897	11.8778536405631	11.8677527427971	11.8000548154053	11.7613902288964	11.7138296863773	11.6374275203016	11.8540478183419	11.7003266875115	11.678691051422	11.9688227301939	11.8159949541415	11.9213649721398
ENSMUST00000101610	8.86694086789304	8.63393212285742	8.68128759829253	8.54423356331571	8.64844561775984	8.57392211291301	8.71788227974925	8.61651849215323	8.57905273992106	8.79096152844587	8.62028349666612	8.82066191921857
ENSMUST00000063084	12.9483857514717	13.3661755462687	13.1694256518235	12.9546716568671	12.8165327613574	13.1575974701758	13.0573733204587	12.940932589193	13.1730431459189	13.1725863566903	13.3187101382262	13.1628689784131
ENSMUST00000137510	9.5965167607446	9.67274814680653	9.73963576330887	9.75188031623114	9.79984264049851	9.75337345830434	9.83494729024422	9.79843926934454	9.58869942088548	9.75338213485001	9.74078307584908	9.50552604116129
ENSMUST00000109845	12.0048699162588	11.9425894478863	11.7423655523465	11.6360702580404	11.6242926166899	11.7289542980843	11.8037520234095	11.8955830304289	11.8776276536123	11.9215216660639	11.9974841808143	11.9806241965456
ENSMUST00000102923	12.1628052292083	11.9948119132768	12.1151020552333	12.4496663383628	12.0962321276701	12.2622194248115	12.2316123937389	12.2112890334459	12.1919018848184	12.1600008339172	11.8916575121271	12.4459846784167
ENSMUST00000002818	11.8894875022763	11.7577804187241	11.7121509885456	11.6500474580138	11.7512991658236	11.6282800856856	11.6477070471413	11.691007747845	11.7169028024129	11.8956864068368	11.8625405458658	11.8022092056736
ENSMUST00000003461	14.650431099724	14.6113396931468	15.1172732246521	14.9395802799695	15.0324553010957	14.663025828463	15.2117663733989	14.595645759344	14.5309700661495	14.6813981888747	14.7006221509154	14.5425489172583
ENSMUST00000109787	9.50028905959077	9.51950776240033	9.47696336541629	9.45667465314073	9.26406811317986	9.24912961870075	9.57650281130016	9.57061846869993	9.50389690399261	9.4374194059118	9.34136263075859	9.69451499643087
ENSMUST00000132846	16.2080851955252	16.2051986465666	16.2732767979122	16.3119954927459	16.3416181218027	16.3786257479775	16.5306774855461	16.4648759435694	16.2777147192989	16.2747693295701	16.3373507355157	16.2452527805532
ENSMUST00000000388	10.7289439053235	10.9017272653241	10.8624575352434	10.6835106754689	10.7520359066024	10.7314006000432	10.8540882771705	10.8229098850443	10.8532034592801	10.8211442274852	10.7449260760965	10.8187643530648
ENSMUST00000045374	7.26549307023964	7.46475701320196	7.39384924709295	7.46436752472499	7.58811152159885	7.83648333049499	7.72125000557558	7.90924203089294	7.73731100509526	7.33064963915463	7.47330785963691	7.59627628119496
ENSMUST00000020677	9.29479162193674	9.02129516212883	8.92695754351786	8.42710524447367	8.11985463443843	8.35383098140838	8.51532240915268	8.67559050007843	8.68615929779325	9.03778097767487	9.2401708445911	8.83576154459485
ENSMUST00000141233	8.27872942627705	8.55041815460769	8.57754226750806	8.18497546994416	8.2198400441392	8.53309880486475	8.23308868494869	8.28909635596763	8.64136037821494	8.54481977180247	8.45360940909449	8.3667226595509
ENSMUST00000121099	6.81484290314727	6.69471251564147	6.81576266160372	6.77334652430615	6.64757717362095	6.69501914534521	6.73760880733263	6.5931351497681	6.74622618669394	6.69284614719643	6.83661716947292	6.77692765527695
ENSMUST00000109681	8.93699249888075	8.91213673977365	9.09327092351822	8.73671245169154	8.94256229959535	9.16871526698778	9.00563960547815	9.18258998282979	9.30252203228008	8.94526767481691	8.99245295345584	9.09384041402368
ENSMUST00000141436	8.97840096887252	8.58840089179613	8.49194202660793	8.20865115448003	7.91950052141397	8.04963452528961	8.3982768708007	8.07141024292922	8.19125436479468	9.02038400491564	8.90032336460076	8.78407401167206
ENSMUST00000102884	9.44647724448151	9.32978525407257	10.1007143084107	9.91495402283587	9.39812036056336	9.79567247642653	9.72965243850343	9.41193554008814	9.72676756882104	9.49195797730534	9.36878903717717	9.62341015335021
ENSMUST00000131515	8.87925977385453	8.9674080018367	8.43604958452362	8.14159263549338	8.0954860579517	8.14113470209449	8.13359491685258	8.00778009817024	8.15602547295687	9.21062155694332	9.06601624073431	8.78738671507277
ENSMUST00000102880	11.7909129695882	11.7032077496274	11.7485266267714	11.6162349035881	11.6749933605749	11.6309981394893	11.6430778198835	11.6108786401203	11.6938483054717	11.8734168495724	11.7750122626461	11.6856367157187
ENSMUST00000131227	11.7004448140808	11.6131273122262	11.5717159380556	11.8412976010155	11.7031475305573	11.8367098370737	11.8841054710953	11.7943209713898	11.5785196117082	11.6621223689354	11.6467518489286	11.6946180074239
ENSMUST00000120291	7.15336201400435	7.3722449507013	7.86291161787892	7.41987857811858	7.49716847736757	7.34662725171718	7.40828969241815	7.39270618844524	7.18361055852939	7.2508365068842	7.32123667735748	7.28754797840376
ENSMUST00000093299	8.52558970165169	8.89325763307232	8.95072353108486	8.84272998628208	8.83676511217562	8.71355711374019	9.00170211517107	8.93641707439467	8.7531021627052	8.74177041037699	8.56087212300512	8.8906765672801
ENSMUST00000020358	13.2035194312009	13.1868619870529	13.122735169515	12.9420150368415	13.0362507365101	13.0641927702253	13.115990852743	13.0463246890388	13.0988966824896	13.2697310251096	13.2011578094646	13.084623378217
ENSMUST00000145328	9.97468899975003	10.1309308625164	10.1138808513665	10.1113578875889	10.1155121204832	10.0097177612973	10.0420875195256	10.2552454190738	10.1362474686904	9.92795752077524	10.0210066338055	9.98189363276362
ENSMUST00000156122	10.3221007195526	10.2213156650451	10.3397681892173	10.2264092833393	10.1963479553747	10.1819689987389	10.1150235467679	10.3018069681305	10.3535243883591	10.2518445161552	10.3461807493405	10.3688251924607
ENSMUST00000109578	12.081343282262	11.9939755414112	12.0199941659572	11.8933254649813	12.0793642163757	12.1309125798311	11.9646236373799	12.0204486826644	12.0837628692864	12.127536721582	12.0927837261768	11.8162808385237
ENSMUST00000131135	9.57076887403899	9.50557661292807	9.50245585188511	9.69496279300059	9.57524261452491	9.49366875792683	9.50249729085943	9.49491505634242	9.46541724833922	9.68249833260232	9.49251296088596	9.69548333086749
ENSMUST00000059319	6.37858788560656	6.31275014065184	6.39288680564964	6.2730360523547	6.32390120563383	6.37746813585195	6.45094785195837	6.18694228498394	6.18886347722832	6.29483962341206	6.2197441432196	6.17355875089363
ENSMUST00000049506	9.90877403872467	10.0947988837792	10.0682489551632	10.2915540654445	10.2884327065115	10.1837363679159	10.0673510368507	10.1168350270971	10.1663016451849	9.9362336249078	10.1192694091966	10.0378724258789
ENSMUST00000173867	13.4903044734604	13.633668038597	13.5378259422173	13.562365716221	13.4584417111569	13.6057885932799	13.5742357528419	13.4917211364923	13.5427864848536	13.6619980405153	13.6339789457378	13.5465444302173
ENSMUST00000173923	7.55805922487987	7.57212686910192	7.58046611275961	7.68585256926864	7.83076882064766	7.71729816542064	7.65119526863487	7.59609019724548	7.54456180896869	7.44003492312818	7.58080417538314	7.59605566473427
ENSMUST00000109551	12.6382603544439	12.7798065893103	12.6751470279396	12.5157703473059	12.6452143826083	12.7082979000274	12.4893185139971	12.5180945082668	12.7148843858595	12.7659183040119	12.6136966506561	12.5213718136059
ENSMUST00000180046	12.7687005114736	12.6292303826801	12.6987039880105	12.814746775946	12.8096140166545	12.7755187589008	12.7416018878773	12.748332653066	12.7415037180722	12.8516804725403	12.6000603610024	12.624824734767
ENSMUST00000144783	6.44450485291633	6.72202746525685	6.7298591940484	6.42404086740882	6.30147119979814	6.45298330541752	6.57554260673563	6.39560031732982	6.56538130243496	6.61362125608189	6.55219642769639	6.56290315216481
ENSMUST00000109525	10.5454394281238	10.5325659652648	10.6911603366597	10.5444180176661	10.6917708013217	10.6069608359596	10.576736546656	10.4832795405116	10.4874747162343	10.6467240568981	10.6306907102548	10.5205701863935
ENSMUST00000004120	9.99032103826818	9.94145945179127	9.89029302213321	10.1635516683207	10.070136757146	10.1444092190391	10.159127530022	10.126723652169	10.0036604586894	9.97677758910823	10.0854005433442	9.94829294206053
ENSMUST00000119551	12.2568026263154	12.2602412058216	12.6322851073644	12.1599174884085	12.5390641237387	12.12548597742	12.7417031110905	12.2197282573114	12.1316292435537	12.3252737481919	12.4496248399818	12.3038151016279
ENSMUST00000020759	12.2420072242854	12.5448670536278	12.6247969371295	12.5676794690565	12.6596800813155	12.6877840401336	12.3857260460645	12.4501963798881	12.6125082031361	12.1986963929826	12.4911090741476	12.5092549426814
ENSMUST00000121462	8.76338032711228	8.83869695872624	8.89892306426775	8.73857879736922	8.70957654895652	8.81483445936503	8.99857630518237	9.07871753802752	8.84482892321149	8.82684024839545	8.7165605206919	8.74430849352274
ENSMUST00000154924	11.6024948923978	11.2642540836535	11.3928290400367	11.4636781822938	11.4312123508833	11.5715246809889	11.5230677532525	11.3492868297433	11.4598291834361	11.6354954341114	11.5066428951375	11.1337269325534
ENSMUST00000102856	12.56396571335	12.4391535852818	12.5115982332352	12.2514154405887	12.3900761179605	12.5080091961642	12.2665832672729	12.3741990746548	12.5189374354153	12.5204443743265	12.3605422401949	12.2113675682005
ENSMUST00000040182	11.6133855676848	11.2735025872913	11.1610093399701	11.2701469600706	11.240191632037	11.2226089116069	11.2001464590695	11.1263447120937	11.2482823385313	11.6020637929833	11.5222904766128	11.0531733953974
ENSMUST00000133452	10.6945358390757	10.6863125052721	10.7925632912494	10.8250607803626	10.8742514972467	10.793787316785	10.8919836344135	10.6339545062051	10.6429069999762	10.7615722487422	10.7223027851178	10.647249373799
ENSMUST00000102843	14.0629285418126	13.7006926053242	13.762882247687	13.4575659167117	13.6737135469188	13.6322126640556	13.6254574032419	13.5122799159359	13.6093697604659	14.0792212748812	13.9090671255622	13.6412285479863
ENSMUST00000186216	6.96438660158831	6.9326968665271	6.87008375114419	7.0385524625234	7.11320345045189	6.97286647816927	7.0429191405697	7.03177638193986	7.07136233776243	7.03329061214146	6.97127573797407	7.08368915522303
ENSMUST00000041231	12.8747056719616	12.7258053093912	12.7979864607644	12.6831344830735	12.8810983488491	12.7818303209475	12.8586609757444	12.6905889001387	12.6972783280692	12.9838919320153	12.7355656174849	12.6593730434299
ENSMUST00000020551	10.1955025528324	10.1555165081245	10.2091885163316	10.4367964256628	10.1789209638753	10.3223354890228	10.3071339681719	10.2643407077081	10.275767834397	10.1868553358164	10.1541502142646	10.1010062592141
ENSMUST00000020543	11.4097381436967	11.0387768900353	11.0078245013569	10.6633707028911	10.8174367038758	10.6965361129651	10.7323261850055	10.6831700290759	10.8433290359752	11.6233416657271	11.420860373881	10.9844533357135
ENSMUST00000039601	8.87553202884646	8.70084777039956	8.62391639730313	8.57558415652165	8.70734580489921	8.58070143798849	9.07020500205793	8.82977129117777	8.69919094421405	8.85080697232088	8.74605951537958	8.60674659042646
ENSMUST00000142964	9.32398953177945	9.11167440026509	9.0663380774325	9.05602945842436	9.00032294796367	9.13914661607999	9.05826453355953	9.12287741099962	9.08000186094455	9.16805248549733	9.04362032393438	9.06227332886863
ENSMUST00000093209	15.8938091757272	17.0171152871916	17.7000975027676	17.3065055479374	18.0353246888903	16.6745111232435	17.4720102188004	17.9580427092897	16.5229495991937	17.1299565907641	16.7884209831349	16.1616944029694
ENSMUST00000093207	15.7950279937803	16.9026356725606	17.5108521101218	17.2088247919533	17.8608051701206	16.5886229999928	17.3116380231441	17.7730570184471	16.4208937566964	17.0270782824353	16.6733853203603	16.0740588804635
ENSMUST00000038753	10.8997195432876	10.806235467293	10.6226554398845	10.2038879857013	9.94050940444731	10.1022034526805	10.2767452971698	10.0848352418399	10.3314694550587	11.1184219792084	11.0799126176884	10.9864069178676
ENSMUST00000051053	8.67956068181561	8.85310016990479	8.60875031580396	8.79865491729559	8.74496252906708	8.94745524545178	8.74993624164927	8.8024040177179	8.87239693399485	8.60424802881919	8.7475239138762	8.82926094261072
ENSMUST00000102821	12.375195791159	12.6094323559999	12.2785359038409	12.185722327132	12.2614786966267	12.299661187387	12.2817983542878	12.3743717963347	12.5525894417876	12.3469346946061	12.5561121540566	12.4246116769004
ENSMUST00000109366	11.9451180047072	12.0229586517609	11.9557423711345	12.1179280715286	12.0620022555658	12.0743249451614	11.9719781121024	12.0471455508578	12.1015000339899	12.0621536611737	12.0268345781799	12.0757807463511
ENSMUST00000020362	7.28276284165746	7.42608216348143	7.43367371752391	7.15562948009606	7.18109533252989	7.1059057774591	7.13581058491081	7.18729880896984	7.0580132009184	7.46205236108657	7.43165939780702	7.85133778170389
ENSMUST00000052413	10.881877699986	10.3860203492543	10.0533912023997	9.22766994903068	9.11224643064391	9.4638594693262	9.94952149108533	9.73038823813256	9.85228658165333	10.7296676549359	10.6848123865919	10.4603912748924
ENSMUST00000069837	10.4187323804392	10.2512800764205	10.5541116353279	10.8328825846101	10.5256025958287	10.8716239775252	10.8091062221507	10.5934666406761	10.5661498539691	10.3905718155299	10.3033817563825	10.7095720593317
ENSMUST00000018990	12.1598636392052	12.1061221868796	12.4850046617037	12.0456297194714	12.3702386903098	12.2283821600928	12.1687463968429	12.0889725555569	12.2273612229682	12.2232272657632	12.1152417756747	12.0547739732595
ENSMUST00000020578	9.6085849392332	9.48878715551328	9.4664143980664	9.50996813618203	9.51964185833549	9.51265700616911	9.65981496036659	9.56178859899055	9.55112668249364	9.64955588158049	9.52207743469503	9.46376091497838
ENSMUST00000119350	6.75871462828639	6.56213940785834	6.549952170408	6.57864809303868	6.61352716457116	6.7287962698999	6.67175974427587	6.67694917866577	6.56358592516998	6.54323937405523	6.69015924865699	6.8276419882615
ENSMUST00000119713	8.14754714030136	8.32076132176641	8.20921411470998	8.16946604414676	8.30410253193812	8.07277918383366	8.33029119746156	7.8757546367938	8.07556704850905	8.28395051492186	8.21250808312954	8.0945859722862
ENSMUST00000155032	7.57964171692735	7.56415391414549	7.70369474307718	7.27851420395979	7.30227552375453	7.31366491061798	7.48056741700395	7.49280974404388	7.57366495190838	7.32801699007393	7.32836199574896	7.34884669282517
ENSMUST00000126128	12.2031034158731	12.2292317374501	12.2369913170625	12.3797094989723	12.3230674002212	12.3789153145567	12.1749676444762	12.2538524523125	12.333854207402	12.3005789808149	12.3028675350666	12.2481078749196
ENSMUST00000173002	8.48187904097585	8.4103756283676	8.48916959290232	8.73217315573173	8.69674982425819	9.02537510452193	8.71958893203375	8.83400759699228	8.68264089270434	8.59653130033657	8.17009998883016	8.65023726661169
ENSMUST00000061070	9.13994416997208	9.17247515546938	9.1371478234072	9.14997050838972	9.24936053123311	9.15238271092069	9.14481025314043	9.04104415473608	9.24646123433027	9.21896189976405	9.11479885038479	9.09178887522458
ENSMUST00000019333	11.53924981426	11.5362293838527	11.4016206037042	11.4673989215229	11.6128129976849	11.4716288060587	11.4152647547139	11.6775136841431	11.4995055048798	11.4799211054123	11.4809044938468	11.5488176750492
ENSMUST00000109268	10.5512772210407	10.6865593748026	11.1144960621833	10.8270516397517	10.8810566814548	10.8635186646716	11.034365501308	10.6166637602854	10.6192154331516	10.640639928829	10.6179934132209	10.7600422141668
ENSMUST00000109261	11.8763770120802	11.7809289303738	11.7854218977511	11.6956874513125	11.6236141986708	11.7283132636001	11.682011298811	11.7074380991083	11.847143575655	11.9520083630263	11.96677760349	11.8636835790555
ENSMUST00000011400	9.36843152036047	9.45999742709477	9.40030904980444	9.0387668619228	9.04696844168562	8.97865849466193	9.14349733854786	8.99988574472803	9.01712837910495	9.56028241685052	9.24008646249383	9.77495397980751
ENSMUST00000152119	9.71744704042539	9.54678409672034	9.69695079047321	9.62953515175709	9.6364271424109	9.7314134945797	9.68016508071001	9.7109896132783	9.6209428497636	9.59468049592896	9.56919547705693	9.58633461360647
ENSMUST00000020668	9.37293084488735	9.26122733580629	8.92426691210834	8.35523925966958	7.88800195974849	8.24434201366462	8.30625196349306	8.49010466140123	8.3706221081091	9.69657373843816	9.60493407852724	9.33270391239099
ENSMUST00000119853	10.7648699168276	10.8881156551001	10.8460754399443	11.166058789155	10.9481213540007	11.0095682631811	11.1556152523882	11.1217952573211	10.8669199388007	10.8058279342718	10.9666094866469	10.8120284701433
ENSMUST00000068877	6.19358635557576	6.10530440322105	6.41826776660307	6.27871454207471	6.40489339864661	6.43049441108252	6.39241264768343	6.1347660803061	6.16342048121128	6.47667615837411	6.21309931045908	6.54053463562735
ENSMUST00000118506	6.95849269936261	6.90282736958456	6.95621222978085	7.05024210316409	6.66859458304133	6.9780103027001	6.78968911931083	6.76608313108486	7.02151115030211	7.0040002685575	6.9997606703939	7.02376948839805
ENSMUST00000142269	15.7493179678489	15.8018274657937	15.7257948013897	15.8635160758948	15.6784222625617	15.8298221252977	16.0518164537269	16.0566961463122	15.8002156953612	15.7834700565766	15.8531706675499	15.7698854386056
ENSMUST00000109213	6.77125963530614	6.87549436385071	6.69997829627257	6.83259861989614	6.81111647435845	6.86603686219823	6.78672852234221	6.67790511698281	6.84100685944863	6.81821821334471	6.73682454711189	6.852622025713
ENSMUST00000179282	12.0034707359253	10.9127702448989	10.7450235729327	11.1590531948706	10.9960210506275	11.1761833900548	11.1119619799716	11.0652322692554	11.2118833073679	11.3490088709711	10.9792733527205	10.9770030013515
ENSMUST00000109198	11.2328896606486	11.2800633921187	11.2314587072201	11.2274645370069	11.3174849594054	11.3731005218877	11.125553118166	11.1416136084013	11.3335193032542	11.1803867390172	11.2102242054376	11.1430823004336
ENSMUST00000167400	11.2353653354241	11.3653875708583	11.2893372271564	11.0646783455109	11.0242232054947	11.1070526716099	11.0778688769871	11.2658121602908	11.2848395897658	11.3645476001964	11.2998065315585	11.3289548497674
ENSMUST00000152253	10.578334775553	10.6532836233734	10.5492844175674	10.5778910193355	10.5439205715743	10.3829316080356	10.4128393782944	10.738924836433	10.7266139608519	10.4461572433687	10.4849956896766	10.6607323243639
ENSMUST00000076006	6.26588494488678	6.22515582173517	6.09970068117807	6.28492262055699	6.33331199796562	6.3470973374956	6.35468945817337	6.50833982741962	6.04603880387159	6.15031843623155	6.34850207423897	6.47533747521161
ENSMUST00000130129	10.3295061791652	10.8461732568882	11.3963142985975	10.5989449808042	10.6789509263351	10.8198730775853	10.5405303221047	10.3393233523356	10.6875427240816	10.5622388888006	10.756819643974	10.8158826074552
ENSMUST00000178543	11.8013466712244	11.6765340208772	11.6300610233087	11.7678973106754	11.836461278057	11.8007342277415	11.6606442305148	11.6949194040529	11.646811326996	11.8609402407304	11.7290650377471	11.7191511981207
ENSMUST00000054684	12.6619834061412	12.5295862680595	12.4637111860218	12.3436527182283	12.3297154926703	12.4320650440363	12.4603383425054	12.4880346334551	12.4185807228182	12.7469927130529	12.6281130356019	12.5279597682805
ENSMUST00000093138	12.2636718683715	12.3051310428006	12.2480622354325	12.178406286698	12.1542927183164	12.1569330489817	12.2130230194463	12.2603201085578	12.3598420839643	12.2607272348759	12.2918012959313	12.3090182829666
ENSMUST00000143480	6.84523527659326	6.96324749480379	7.02358426285901	7.12602522672171	7.06716137994059	7.02214552490384	7.06684217158464	6.93389590200224	7.05078965756687	6.9049242095257	6.96454514997261	6.93854983963664
ENSMUST00000147468	10.61303448741	10.4601611630414	10.5710242065808	10.568627380626	10.6909554801026	10.4560594488942	10.8348395525382	10.5880857185577	10.4862729382254	10.7480496772531	10.7073457075598	10.6728436338007
ENSMUST00000180443	6.54391524269888	6.84435481269845	7.06562472582246	6.61995981798729	6.72550950243891	6.84523852789278	6.90188581523129	6.78356173723526	6.77562626998389	6.70696930690531	6.73675222335905	6.75304316980729
ENSMUST00000109142	13.327431340707	13.4503599463824	13.3176375367604	13.3903504565687	13.325531164897	13.3753945403527	13.3810939199698	13.3128244152902	13.4898299810415	13.3587221980483	13.3732606458576	13.4165458695639
ENSMUST00000040523	10.4624226345253	10.2739561086759	10.7915628017924	10.6370825322937	10.5181705989501	10.8441367476991	10.5540582405716	10.5950131808623	10.6398662833574	10.7747914510589	10.421193363513	10.6981329720363
ENSMUST00000102766	8.18737263126791	8.32165237809195	8.26680040472721	8.49406651428162	8.54430174974492	8.50540485612543	8.36760014114837	8.35513514203523	8.5863485170895	8.29263456115695	8.34111472503004	8.27687196641009
ENSMUST00000153414	12.1478390583122	11.9750513845277	12.0114609693963	11.9847959679712	11.9851906924505	12.1428915087187	11.9643697626813	12.0057066654904	12.0648334434431	12.0055510854678	12.0299865213184	12.0052353544958
ENSMUST00000102765	11.8371262731834	11.9535221021298	11.8059691032742	11.8266712559055	11.7597727486759	11.831979773742	11.5392211373574	11.9335351952153	11.9703121259232	11.6553300006532	11.6189746956588	11.9769047096424
ENSMUST00000101250	11.6434619965218	11.571905134893	11.5076493863697	11.5793980810383	11.5284853848683	11.6007953714475	11.5592724432306	11.5718859742725	11.6071473923445	11.6753438350952	11.6170674452893	11.6070780245454
ENSMUST00000127405	10.169824536142	9.88627430597167	9.93207372358506	9.81203746182103	9.66446517136986	9.77876569706176	10.03744202396	10.0325298815762	9.71206963060914	10.1020016813069	10.0378602003963	9.75365870695731
ENSMUST00000020653	11.5242531713502	11.3923277870612	11.5660000447953	11.4490825730732	11.6259612647819	11.5343729265429	11.7312089711368	11.4260290452351	11.3837190844429	11.5333506076208	11.4741142515283	11.4879247585841
ENSMUST00000102763	10.0842343209307	10.2115137021839	10.0641516329563	10.1415942630791	10.004392681365	10.1358103767576	9.99968496991566	10.0353588479641	10.2089916982792	10.1512101608666	10.303362395873	10.2736465535122
ENSMUST00000109079	7.34638975632104	7.55080020826046	7.58599824413112	7.58787339527859	7.42722957230709	7.47757000090428	7.65484155781829	7.50378304615659	7.38087974224294	7.4608770303767	7.49533106523535	7.3933733671629
ENSMUST00000020608	13.342867038262	13.3198819236909	13.3431567389422	13.2758551611866	13.3519918684835	13.3916578077645	13.3390288833197	13.2211346799258	13.3208355064097	13.4611703334678	13.3702399550399	13.289229978054
ENSMUST00000147684	13.7790393259558	13.8199369369037	13.8952728766028	13.8523220802038	13.954804555161	13.9957006364909	14.0308220842425	13.8060262427945	13.7773883086856	13.8580211690112	13.8499751067006	13.7805788365005
ENSMUST00000102758	12.5382774303469	12.5018825730593	12.7679068178744	12.5646702262273	12.7481980797975	12.5375401587027	12.7282734537474	12.5130942347498	12.4097225778807	12.7349040183323	12.6995340839022	12.5123726389946
ENSMUST00000153855	12.3278266526595	12.2895044065879	12.2725372138826	12.1109236933164	12.1601936974042	12.250475766402	12.1252720762547	12.234913720311	12.280258522349	12.3496832566701	12.2448135640933	12.2485123048489
ENSMUST00000018383	7.06928737080858	7.03003202305402	7.06191253502551	7.08886748753313	7.01497498444053	6.96479583765766	7.15320303881159	7.04685377053726	6.99794692971557	7.02361778679355	7.06146528905032	6.98239413876668
ENSMUST00000060945	13.1741801450824	13.2037880707358	13.3118554403615	13.2299492799693	13.1998583377823	13.1658540160669	13.050709490858	13.1582857274192	13.2356617143836	13.1905426596463	13.1763607402442	13.2160944505676
ENSMUST00000109013	8.51573107850266	8.73851831642503	8.59011134804299	8.81228493002559	8.61571421192338	8.71084063177302	8.69018669893997	8.93870055827756	8.92943300958841	8.43320043344977	8.44764737868972	8.59023446868681
ENSMUST00000142800	11.2077900174835	11.3290904875787	11.3151736468375	11.0679460564309	11.069712450387	11.1788506821737	11.0906700837212	11.0867810702187	11.1702254191353	11.4935411442603	11.3166000828097	11.3946613836456
