id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	entrezgene	description	xloc
ENSMUST00000047903	5618.80292107481	-0.973457617636066	0.107161010433437	-9.08406531161564	1.04593473074611e-19	2.99548161063981e-18	Colgalt1	234407	collagen beta(1-O)galactosyltransferase 1	XLOC_032793
ENSMUST00000144146	51.0876806569407	-3.21420430075262	0.35439845086137	-9.0694648719272	1.19602960391576e-19	3.41849181391203e-18	NA	NA	NA	XLOC_030482
ENSMUST00000051310	1846.27700643154	-1.50403665791699	0.165990417144021	-9.06098486765064	1.29277943807702e-19	3.68764689611949e-18	Ddhd1	114874	DDHD domain containing 1	XLOC_010933
ENSMUST00000041110	982.00525433678	-1.2306364421552	0.136061729675311	-9.04469203127076	1.50087640890447e-19	4.27271409554856e-18	Ttc7	225049	tetratricopeptide repeat domain 7	XLOC_014427
ENSMUST00000098461	366.600947563762	-2.17746587819058	0.241134580636737	-9.03008549184769	1.7153773207012e-19	4.87364956066418e-18	Cd37	12493	CD37 antigen	XLOC_031229
ENSMUST00000106702	4751.79522303911	-0.982564721605786	0.108854091882499	-9.026438093539	1.77350422723121e-19	5.02879938717485e-18	Gna13	14674	guanine nucleotide binding protein, alpha 13	XLOC_005317
ENSMUST00000044503	2022.91992809657	-1.44384108390658	0.160075640459554	-9.01974266516456	1.88531641628219e-19	5.33525879308689e-18	Rftn1	76438	raftlin lipid raft linker 1	XLOC_015050
ENSMUST00000107712	5508.72485680511	-1.91437848732804	0.212638482168005	-9.00297287588565	2.19686634714787e-19	6.20462785910874e-18	Gngt2	14710	guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 2	XLOC_005060
ENSMUST00000022124	316.32400380255	-2.40711013897429	0.267957752550516	-8.98317035451512	2.63074759641476e-19	7.41538735707365e-18	Cd180	17079	CD180 antigen	XLOC_008890
ENSMUST00000030051	15091.9484340473	-1.09012944136992	0.121557336579115	-8.9680267110855	3.01873849769385e-19	8.49228186428007e-18	Txn1	22166	thioredoxin 1	XLOC_024048
ENSMUST00000075062	121.205477382632	-2.12018094502327	0.23651629728472	-8.96420656573606	3.12522714413818e-19	8.77458175184258e-18	Hcst	23900	hematopoietic cell signal transducer	XLOC_030998
ENSMUST00000171058	6257.57249686165	-0.79031553712807	0.0882186839024289	-8.9585958684463	3.28838995707778e-19	9.21458448560757e-18	Arpc4	68089	actin related protein 2/3 complex, subunit 4	XLOC_027708
ENSMUST00000112554	981.179383988253	-1.98211154029994	0.221544858655667	-8.94677291239065	3.66026226419092e-19	1.02365573419868e-17	Clec4n	56620	C-type lectin domain family 4, member n	XLOC_027804
ENSMUST00000021011	128.554688119553	-2.55716716931985	0.28685785100321	-8.91440537665896	4.90440926960159e-19	1.36892407952883e-17	Ccl7	20306	chemokine (C-C motif) ligand 7	XLOC_004909
ENSMUST00000169754	4142.793166561	-1.21839009943112	0.136740249495954	-8.91025213075375	5.09166403104286e-19	1.41842048085056e-17	Inpp5d	16331	inositol polyphosphate-5-phosphatase D	XLOC_000591
ENSMUST00000020484	4488.32425515664	-1.06566093522474	0.119920245977135	-8.88641385398698	6.31129467037455e-19	1.75476093646542e-17	Txnrd1	50493	thioredoxin reductase 1	XLOC_003037
ENSMUST00000026170	388.45619899624	-1.24590776964613	0.140227304604132	-8.88491562440988	6.39692999814901e-19	1.77511702142811e-17	Ubtd1	226122	ubiquitin domain containing 1	XLOC_016423
ENSMUST00000107409	22512.0012077069	-1.84353689365221	0.207527764583037	-8.88332651467735	6.48901425261374e-19	1.79718028457564e-17	Mfge8	17304	milk fat globule-EGF factor 8 protein	XLOC_031642
ENSMUST00000097325	110.339631047971	-2.94605175746529	0.331712687322781	-8.88133577657995	6.60622111869772e-19	1.8261026307023e-17	Olfr111	545205	olfactory receptor 111	XLOC_014146
ENSMUST00000054002	568.208859258779	-2.06568901854926	0.233324505272408	-8.85328789677517	8.49780923099241e-19	2.34444385560063e-17	Socs3	12702	suppressor of cytokine signaling 3	XLOC_006856
ENSMUST00000113440	251.66289773055	-1.70890314610802	0.193092885373184	-8.85016111704626	8.73930384874856e-19	2.40642372451764e-17	Ccdc88b	78317	coiled-coil domain containing 88B	XLOC_016641
ENSMUST00000045802	149.165822226079	-2.08748512062817	0.23623002614423	-8.83666295390261	9.86200955648752e-19	2.71034574176468e-17	2810417H13Rik	68026	RIKEN cDNA 2810417H13 gene	XLOC_034395
ENSMUST00000098792	198.684088982272	-1.67375769627045	0.189443891653361	-8.83511039423242	9.99994578492276e-19	2.74297937067814e-17	C5ar2	319430	complement component 5a receptor 2	XLOC_030737
ENSMUST00000028175	996.012636807459	-1.82553451687737	0.206643309715108	-8.83422995592828	1.00790126532575e-18	2.75937106949622e-17	Cytip	227929	cytohesin 1 interacting protein	XLOC_019299
ENSMUST00000027697	465.238020087081	-2.32720213053893	0.263497689322929	-8.83196409243206	1.02853466693011e-18	2.81047589390022e-17	Cdk18	18557	cyclin-dependent kinase 18	XLOC_002094
ENSMUST00000109491	1019.48510269491	-1.64283622531294	0.186228181190954	-8.82163061899004	1.12804835360818e-18	3.07651508042261e-17	Lbp	16803	lipopolysaccharide binding protein	XLOC_018596
ENSMUST00000132895	81.3721029077584	-2.69902337082241	0.306314895310449	-8.81127040226681	1.23735495645261e-18	3.36819803479319e-17	Rims3	242662	regulating synaptic membrane exocytosis 3	XLOC_023133
ENSMUST00000012847	268.847974222668	-2.27705620407346	0.258492295934553	-8.80899059618389	1.26277778660498e-18	3.43086641604025e-17	Cd209a	170786	CD209a antigen	XLOC_033179
ENSMUST00000071973	1024.41010908086	-1.10372473706175	0.125303723316816	-8.80839537601852	1.26949975800201e-18	3.44258463787603e-17	Ero1lb	67475	ERO1-like beta (S. cerevisiae)	XLOC_008305
ENSMUST00000069686	135.694815555376	-2.12980239165064	0.242268389501558	-8.79108659628475	1.48120341121201e-18	4.00906779349069e-17	Rnf180	71816	ring finger protein 180	XLOC_009637
ENSMUST00000118163	1878.02679653472	-1.02944480400278	0.117113210659993	-8.7901680621796	1.49336402484222e-18	4.03434126257471e-17	Dmxl2	235380	Dmx-like 2	XLOC_035244
ENSMUST00000139840	425.17908800326	-1.50325819774716	0.171081403902081	-8.78680068938155	1.53879437485284e-18	4.14922837943811e-17	Pqlc2	212555	PQ loop repeat containing 2	XLOC_024795
ENSMUST00000026262	21751.0605107116	-1.19486618381173	0.136015440289866	-8.78478341330459	1.56666101778822e-18	4.21641292000216e-17	Hexa	15211	hexosaminidase A	XLOC_034336
ENSMUST00000156637	466.84926479685	-1.37123207456687	0.156095997863456	-8.78454344336458	1.57000895070632e-18	4.21748081100451e-17	Pak1	18479	p21 protein (Cdc42/Rac)-activated kinase 1	XLOC_029973
ENSMUST00000125209	1608.00444443671	-1.38384467178713	0.157958312552313	-8.76082207657689	1.93831541775683e-18	5.19708548502116e-17	Mctp1	78771	multiple C2 domains, transmembrane 1	XLOC_008788
ENSMUST00000145331	1985.76587184037	-0.914310394179706	0.10440150825202	-8.75763587603168	1.9938805217129e-18	5.33605740370768e-17	Kpna2	16647	karyopherin (importin) alpha 2	XLOC_006739
ENSMUST00000095050	277.296391140539	-1.27493835013918	0.145973419949449	-8.73404453071452	2.45724304220516e-18	6.56382435815962e-17	NA	NA	NA	XLOC_000138
ENSMUST00000121430	15906.32378375	-0.918970241638889	0.105280879055594	-8.72874780190259	2.57507719936197e-18	6.86575154031378e-17	NA	NA	NA	XLOC_022943
ENSMUST00000102745	9591.04312130072	-1.42316841179694	0.163214314291662	-8.71962988034098	2.79112656057072e-18	7.42793103856911e-17	Tnfaip2	21928	tumor necrosis factor, alpha-induced protein 2	XLOC_007521
ENSMUST00000084828	740.600353355812	-1.19823816665455	0.137558572637997	-8.71074876451262	3.01874059958806e-18	8.01874013173103e-17	Ncapg2	76044	non-SMC condensin II complex, subunit G2	XLOC_007563
ENSMUST00000023693	9202.80667657552	-0.90934805597028	0.104518283898217	-8.70037300704083	3.30795048493714e-18	8.77067168464501e-17	Ifnar2	15976	interferon (alpha and beta) receptor 2	XLOC_013031
ENSMUST00000039174	93.9875415824799	-2.20570316821173	0.25372728976207	-8.69320430719179	3.52357918766042e-18	9.32508706867685e-17	Prdm1	12142	PR domain containing 1, with ZNF domain	XLOC_003533
ENSMUST00000113976	171.117034362908	-2.26098641509654	0.261052914544189	-8.66102728270369	4.67531615720229e-18	1.23502667657261e-16	5430427O19Rik	71398	RIKEN cDNA 5430427O19 gene	XLOC_036817
ENSMUST00000029297	436.975365597795	-1.74284509531048	0.201491052134846	-8.64973941445346	5.16171589592117e-18	1.36099782045405e-16	Slc7a11	26570	solute carrier family 7 (cationic amino acid transporter, y+ system), member 11	XLOC_021545
ENSMUST00000018315	4330.29612667691	-0.990554937559638	0.11464916933535	-8.6398788870616	5.62726428419185e-18	1.48101719862589e-16	Vmp1	75909	vacuole membrane protein 1	XLOC_006374
ENSMUST00000176499	979.045238866073	-1.71948657865226	0.199222110254971	-8.631002735849	6.08164292473305e-18	1.59766101171618e-16	Cdca7l	217946	cell division cycle associated 7 like	XLOC_007569
ENSMUST00000135803	2426.41320549411	-1.07872579065281	0.124990359831966	-8.63047191881854	6.1099352304471e-18	1.60214833721687e-16	Ralgds	19730	ral guanine nucleotide dissociation stimulator	XLOC_017392
ENSMUST00000168038	114.885030671339	-2.58232301016293	0.299303289308475	-8.62778025637224	6.25541150215446e-18	1.637290948302e-16	Tmem144	70652	transmembrane protein 144	XLOC_021672
ENSMUST00000100303	252.810632531315	-2.09689881202886	0.243144244616525	-8.62409396256113	6.46020618732884e-18	1.68780268049573e-16	Card9	332579	caspase recruitment domain family, member 9	XLOC_019059
ENSMUST00000102636	2737.73835703874	-1.18811079578953	0.13788732055997	-8.61653407263649	6.90112670995588e-18	1.7997080622624e-16	Akirin1	68050	akirin 1	XLOC_024555
ENSMUST00000080322	1179.52663370971	-1.65245968840891	0.191981758664281	-8.60737863798079	7.47502223419295e-18	1.94582045079875e-16	Oas1a	246730	2'-5' oligoadenylate synthetase 1A	XLOC_026705
ENSMUST00000171719	783.759704167497	-1.71992627397697	0.199938582580504	-8.60227301693736	7.8152611255669e-18	2.03068903173594e-16	Ccr2	12772	chemokine (C-C motif) receptor 2	XLOC_034888
ENSMUST00000139367	1097.28828804369	-1.03982608745644	0.121076624021361	-8.58816551800274	8.8368903933839e-18	2.29197823251995e-16	Vps18	228545	vacuolar protein sorting 18 (yeast)	XLOC_018182
ENSMUST00000022169	15563.2827075735	-1.3626383328189	0.158704506114175	-8.5860090944021	9.00425443361221e-18	2.33115579910783e-16	Hexb	15212	hexosaminidase B	XLOC_009581
ENSMUST00000126975	846.067934415054	-1.35467731197397	0.157859992352404	-8.58151132397003	9.36346678953222e-18	2.41977041390967e-16	Amz1	231842	archaelysin family metallopeptidase 1	XLOC_025952
ENSMUST00000051504	5031.73739641114	0.982806168883749	0.114550082047021	8.5797072452582	9.5114904864505e-18	2.45358683288563e-16	Ecm2	407800	extracellular matrix protein 2, female organ and adipocyte specific	XLOC_008608
ENSMUST00000165630	1673.40771248142	-1.0737511016521	0.125209343197351	-8.57564678667537	9.85314997798553e-18	2.53714173577281e-16	Tom1	21968	target of myb1 homolog (chicken)	XLOC_032820
ENSMUST00000154473	843.760874895236	-1.06316595209642	0.124188802808803	-8.56088413810735	1.12005222822206e-17	2.87889683336716e-16	AI413582	106672	expressed sequence AI413582	XLOC_014693
ENSMUST00000049789	919.314571390453	-1.47804635765203	0.17292453927633	-8.54734882531706	1.25948098094833e-17	3.23146188487121e-16	Naip5	17951	NLR family, apoptosis inhibitory protein 5	XLOC_009608
ENSMUST00000019064	4751.50865260286	-1.68972185138626	0.197794844828312	-8.54280025777696	1.31007736985869e-17	3.35525370836031e-16	Cxcl16	66102	chemokine (C-X-C motif) ligand 16	XLOC_006135
ENSMUST00000124112	2025.39167111287	-1.21476427522681	0.142396268225063	-8.53087156263694	1.45249225431127e-17	3.71333932135284e-16	Arrb2	216869	arrestin, beta 2	XLOC_004722
ENSMUST00000072451	178.70249928587	-1.90964524843311	0.223863536897999	-8.53039880855281	1.45844056718885e-17	3.72188824030282e-16	Slc9a7	236727	solute carrier family 9 (sodium/hydrogen exchanger), member 7	XLOC_037633
ENSMUST00000056071	455.711946485396	-1.97916727013875	0.232040807611429	-8.52939312921641	1.47117435479328e-17	3.74769210416235e-16	Pyhin1	236312	pyrin and HIN domain family, member 1	XLOC_001164
ENSMUST00000041388	2276.0113826212	-1.70747618404988	0.200230745695539	-8.52754245167817	1.49489476453264e-17	3.80134182917009e-16	Serpine1	18787	serine (or cysteine) peptidase inhibitor, clade E, member 1	XLOC_026837
ENSMUST00000130865	1827.05905108316	-1.533145186734	0.179838196235971	-8.52513658846042	1.52629603898398e-17	3.8742978140533e-16	Fuca2	66848	fucosidase, alpha-L- 2, plasma	XLOC_002593
ENSMUST00000042135	2012.93392443743	-1.35510026886858	0.158996329771401	-8.52283993483934	1.55687878978527e-17	3.94492106113852e-16	Rasa4	54153	RAS p21 protein activator 4	XLOC_025878
ENSMUST00000154745	3356.21631475332	-0.92880281094142	0.109023423731817	-8.51929593796425	1.60526178751666e-17	4.06031791246027e-16	Gsr	14782	glutathione reductase	XLOC_032600
ENSMUST00000033419	2776.96687442731	-0.752967882400096	0.0883960192815093	-8.51811980358714	1.62164407252574e-17	4.09450802835076e-16	Dock11	75974	dedicator of cytokinesis 11	XLOC_036416
ENSMUST00000045521	851.241760253223	-1.71357351874993	0.201256608921381	-8.51437141832854	1.67496359813798e-17	4.22167632821691e-16	Dtx4	207521	deltex 4 homolog (Drosophila)	XLOC_016751
ENSMUST00000185188	1895.64901993513	-0.958291361222589	0.112923320136483	-8.4862131228905	2.13479768214708e-17	5.37119606964155e-16	Vav2	22325	vav 2 oncogene	XLOC_019081
ENSMUST00000066778	1400.93162889113	-1.53763184981984	0.181295196759157	-8.48137114113682	2.22555455285671e-17	5.58970125041743e-16	Pi4k2a	84095	phosphatidylinositol 4-kinase type 2 alpha	XLOC_016426
ENSMUST00000099678	124.299427368412	-2.70574436726603	0.319356740426996	-8.47248241464489	2.40217948819063e-17	6.02272755539164e-16	Fjx1	14221	four jointed box 1 (Drosophila)	XLOC_019755
ENSMUST00000020677	472.293018082589	-1.71866302392852	0.203189714470026	-8.4584154685746	2.71034982703221e-17	6.78346924310285e-16	Upp1	22271	uridine phosphorylase 1	XLOC_004156
ENSMUST00000174861	170.288515565405	-2.13391208213309	0.252570966039363	-8.44876240367437	2.94406924112526e-17	7.35554082603516e-16	NA	NA	NA	XLOC_027824
ENSMUST00000046864	723.285776149109	-1.69730289635557	0.201009253092365	-8.44390429915009	3.06910492949905e-17	7.65455122992513e-16	Vav3	57257	vav 3 oncogene	XLOC_021188
ENSMUST00000038753	1629.3620419038	-1.49376130563234	0.176930629011226	-8.44263830395111	3.10253993158366e-17	7.72445961015019e-16	Sh3pxd2b	268396	SH3 and PX domains 2B	XLOC_004296
ENSMUST00000001304	2102.01829152532	-1.82245215074311	0.215882936859727	-8.44185361405969	3.12344375190821e-17	7.76297994061222e-16	Ckb	12709	creatine kinase, brain	XLOC_008085
ENSMUST00000036031	932.814183835914	-1.07096274998616	0.127125405870282	-8.42445884561394	3.62421357743223e-17	8.97847060847136e-16	Gsap	212167	gamma-secretase activating protein	XLOC_025108
ENSMUST00000039522	356.294724429335	-1.69615264798541	0.201337344511846	-8.42443140440652	3.62506300544956e-17	8.97847060847136e-16	Apobr	171504	apolipoprotein B receptor	XLOC_030269
ENSMUST00000087122	560.934354115659	-1.66354905415523	0.197503132233872	-8.42289960336099	3.6727918538926e-17	9.08094608719362e-16	Speg	11790	SPEG complex locus	XLOC_000483
ENSMUST00000117513	1010.54014318301	-1.69930673942749	0.201796641902531	-8.42088710399983	3.73644193578211e-17	9.22236471576201e-16	Slc29a3	71279	solute carrier family 29 (nucleoside transporters), member 3	XLOC_003585
ENSMUST00000116280	2065.46672951288	-0.925515276073089	0.109910440335503	-8.42063113611357	3.74461513205805e-17	9.22660256073131e-16	Knop1	66356	lysine rich nucleolar protein 1	XLOC_032079
ENSMUST00000143692	682.107932626318	-1.4997789763469	0.178417435872523	-8.40601126797087	4.24190407997933e-17	1.04339158703932e-15	Prkcb	18751	protein kinase C, beta	XLOC_030244
ENSMUST00000115052	1251.73562391211	-1.01729683033311	0.121270124198966	-8.38868465792985	4.91611411460719e-17	1.20715097614865e-15	Fam107b	66540	family with sequence similarity 107, member B	XLOC_017058
ENSMUST00000154999	24328.7429213222	-1.85642185315708	0.221420934516688	-8.38412978975643	5.11023841714209e-17	1.25266581851419e-15	Plin2	11520	perilipin 2	XLOC_024193
ENSMUST00000068564	421.377001863487	-1.44754035680362	0.172828777943629	-8.37557479736249	5.49549867403961e-17	1.34479745805993e-15	Rassf5	54354	Ras association (RalGDS/AF-6) domain family member 5	XLOC_002086
ENSMUST00000053612	81.14591013667	-2.82934439144914	0.33812457210115	-8.36775740333576	5.87251396262945e-17	1.43459994940064e-15	A530064D06Rik	328830	RIKEN cDNA A530064D06 gene	XLOC_015040
ENSMUST00000031539	1072.05958415904	-1.24830199395041	0.149196831151962	-8.36681305033196	5.91975068096437e-17	1.44367162084747e-15	Snx8	231834	sorting nexin 8	XLOC_026887
ENSMUST00000115028	6919.24928875265	-1.09702381007751	0.131163661953056	-8.36377845618655	6.07409298141402e-17	1.47878812261308e-15	Itgb5	16419	integrin beta 5	XLOC_012801
ENSMUST00000082429	24138.677669595	-0.843645437368508	0.100920261717607	-8.35952486656421	6.29713522197603e-17	1.53048230369489e-15	Gpx1	14775	glutathione peroxidase 1	XLOC_034731
ENSMUST00000181227	270.7421478927	-1.78601367201552	0.213773508206983	-8.35470066892592	6.55988430108736e-17	1.59163508568488e-15	NA	NA	NA	XLOC_024653
ENSMUST00000147989	590.400834685729	-1.21381050617812	0.145343677873395	-8.35131272263139	6.75084193934404e-17	1.63519122296891e-15	NA	NA	NA	XLOC_034754
ENSMUST00000147326	383.193320747614	-1.74950251460126	0.209622534840808	-8.3459658377372	7.06342251445468e-17	1.70800966419749e-15	Milr1	380732	mast cell immunoglobulin like receptor 1	XLOC_005287
ENSMUST00000071555	69566.7692191196	-0.871826243183632	0.104501116918019	-8.34274569397743	7.25851511298761e-17	1.75222026148152e-15	Actg1	11465	actin, gamma, cytoplasmic 1	XLOC_006893
ENSMUST00000079324	7073.02367209682	-0.712443037795577	0.0857957086223999	-8.30394723972906	1.00708376926824e-16	2.4270209353478e-15	Ubl3	24109	ubiquitin-like 3	XLOC_026961
ENSMUST00000106051	571.297209253399	-1.55544390844157	0.187663398307204	-8.2884777877427	1.14706978683205e-16	2.75972631710721e-15	C77080	97130	expressed sequence C77080	XLOC_024622
ENSMUST00000160115	1361.42731778647	-0.760682825797641	0.0918572699696821	-8.28113905463016	1.22002624882954e-16	2.93031850790301e-15	Wdr41	218460	WD repeat domain 41	XLOC_008849
ENSMUST00000045970	423.465916365865	-2.19332896612934	0.264881298940398	-8.28042211701353	1.22739421405222e-16	2.94306891158059e-15	Gpc1	14733	glypican 1	XLOC_000657
ENSMUST00000056946	907.77776637683	-1.81457967367702	0.219146724515987	-8.28020440499279	1.22964031168103e-16	2.94351586168067e-15	Neurl3	214854	neuralized homolog 3 homolog (Drosophila)	XLOC_001466
ENSMUST00000137035	2626.86921436968	0.896964689826849	0.108358060547057	8.27778464563163	1.25487903704721e-16	2.99890908335144e-15	St3gal6	54613	ST3 beta-galactoside alpha-2,3-sialyltransferase 6	XLOC_013461
ENSMUST00000062356	286.245391521285	-1.86349641512818	0.225229264686248	-8.27377569128991	1.29782218392131e-16	3.09635673295818e-15	Marcksl1	17357	MARCKS-like 1	XLOC_023249
ENSMUST00000021939	402.66522950074	-1.77627805287621	0.215201710884288	-8.25401455024349	1.5316069596654e-16	3.64803251009637e-15	Cdk20	105278	cyclin-dependent kinase 20	XLOC_008713
ENSMUST00000171481	348.194565455769	-1.37469122689992	0.166566904496211	-8.25308743689354	1.54354035848792e-16	3.67033864611494e-15	Dok2	13449	docking protein 2	XLOC_010439
ENSMUST00000020695	2473.15575606916	-1.32368206913221	0.160433802871011	-8.25064322757751	1.5754423292769e-16	3.73997447303924e-15	Tns3	319939	tensin 3	XLOC_005571
ENSMUST00000106499	2762.2854344435	-1.35748509501457	0.164725588520943	-8.24088781350432	1.70937452621968e-16	4.05118927930439e-15	Grb2	14784	growth factor receptor bound protein 2	XLOC_006813
ENSMUST00000064667	10066.3724519549	-0.682503995125909	0.0828851708627508	-8.23433176310952	1.80562661788574e-16	4.27222019804719e-15	Rap1b	215449	RAS related protein 1b	XLOC_003951
ENSMUST00000053355	119.239273543292	-2.53635684206393	0.308074201792065	-8.23294137357158	1.8267160885781e-16	4.31497514411069e-15	Creg2	263764	cellular repressor of E1A-stimulated genes 2	XLOC_001498
ENSMUST00000025078	986.589621092188	-1.37474976478383	0.167663495016537	-8.19945787631491	2.41473515535965e-16	5.69455117248264e-15	Map3k8	26410	mitogen-activated protein kinase kinase kinase 8	XLOC_015692
ENSMUST00000109533	620.159303629884	-1.32127771465505	0.161286694387118	-8.19210611064875	2.56694169579428e-16	6.04351956747876e-15	Src	20779	Rous sarcoma oncogene	XLOC_018586
ENSMUST00000130657	183.499965764662	-2.10026728567183	0.25683806815543	-8.17739870399905	2.90037073008072e-16	6.81730231966834e-15	NA	NA	NA	XLOC_027424
ENSMUST00000002284	1541.29714367955	-1.35181711237952	0.165501315074078	-8.16801432529075	3.13506698047831e-16	7.35685422299107e-15	Plaur	18793	plasminogen activator, urokinase receptor	XLOC_029316
ENSMUST00000111286	62.7977713794283	-2.70202893125936	0.33087838357784	-8.16622984566683	3.1817679123384e-16	7.45420413692264e-15	Pvrl4	71740	poliovirus receptor-related 4	XLOC_001132
ENSMUST00000047275	5847.41083841832	0.947072928488292	0.11638029043439	8.13774329788435	4.0271355857309e-16	9.41927899438303e-15	Bace2	56175	beta-site APP-cleaving enzyme 2	XLOC_013076
ENSMUST00000032457	1993.43599337815	-0.723423899917389	0.0889137745456965	-8.13624102242552	4.07739694071882e-16	9.52125484964258e-15	Atg7	74244	autophagy related 7	XLOC_027724
ENSMUST00000036074	705.122677026793	-1.20958677819456	0.148683238135912	-8.1353271112435	4.10827541529936e-16	9.57771027080638e-15	Gmip	78816	Gem-interacting protein	XLOC_032748
ENSMUST00000023747	276.416358103731	-1.44346317315404	0.178813536072871	-8.07244912692621	6.89018840096169e-16	1.60370818303165e-14	Nckap5l	380969	NCK-associated protein 5-like	XLOC_012469
ENSMUST00000111315	101.620433852556	-2.68263009144094	0.333487078503712	-8.04418001284291	8.68248134731341e-16	2.01758277942205e-14	Adamts4	240913	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4	XLOC_001127
ENSMUST00000027431	211.754767536501	-2.42120159424139	0.301067979175464	-8.04204286643949	8.83529709372624e-16	2.04976023971496e-14	Htr2b	15559	5-hydroxytryptamine (serotonin) receptor 2B	XLOC_001836
ENSMUST00000023453	1294.28056521646	-1.44441347487153	0.179838139592398	-8.03174164359843	9.60985725736689e-16	2.22584230251265e-14	Sdf2l1	64136	stromal cell-derived factor 2-like 1	XLOC_013188
ENSMUST00000179505	4157.03330074846	-1.21805174879804	0.151693371159317	-8.02969661422299	9.77139979345901e-16	2.25959667392108e-14	NA	NA	NA	XLOC_035987
ENSMUST00000034000	10902.0085429685	-0.990351658687938	0.12336179445091	-8.02802571976233	9.90537178859399e-16	2.28687670809042e-14	Asah1	11886	N-acylsphingosine amidohydrolase 1	XLOC_033394
ENSMUST00000003642	1843.28776735215	-0.977196987686356	0.121752553156292	-8.02609031477102	1.0062815252069e-15	2.31947891560191e-14	Klc4	74764	kinesin light chain 4	XLOC_015013
ENSMUST00000042771	4009.18758579336	-1.34678411760582	0.168039258471291	-8.01469924265297	1.10406847122096e-15	2.54077979423813e-14	Sbno2	216161	strawberry notch homolog 2 (Drosophila)	XLOC_003730
ENSMUST00000002678	784.342800728031	-1.32016002944308	0.164781062365517	-8.01160042599256	1.1322522196756e-15	2.60144959347009e-14	Tgfb1	21803	transforming growth factor, beta 1	XLOC_029345
ENSMUST00000040536	264.72012908877	-1.85706452829362	0.231884331081	-8.00858134586476	1.16039197118373e-15	2.66182370147458e-14	Batf	53314	basic leucine zipper transcription factor, ATF-like	XLOC_007294
ENSMUST00000150403	4273.54383042607	-1.08422556654493	0.135393240256374	-8.00797413882622	1.16613418232087e-15	2.6707089101839e-14	Acp2	11432	acid phosphatase 2, lysosomal	XLOC_017981
ENSMUST00000161305	3423.56763766427	-0.83272933034874	0.104280079294815	-7.98550726063881	1.39945625680648e-15	3.19994069856343e-14	Mroh1	223658	maestro heat-like repeat family member 1	XLOC_011636
ENSMUST00000001327	240.735647956168	-1.87702805827169	0.235223553141129	-7.97976237160875	1.466152763972e-15	3.34709091851819e-14	Itgb7	16421	integrin beta 7	XLOC_012525
ENSMUST00000049149	24217.7864352394	-0.930010564590921	0.116672310755213	-7.97113349835123	1.57225555189195e-15	3.58358916939199e-14	Lrp1	16971	low density lipoprotein receptor-related protein 1	XLOC_004007
ENSMUST00000033591	738.605243670069	1.22411097891765	0.153997695975394	7.94889151532006	1.88187755343084e-15	4.28247008217836e-14	Itm2a	16431	integral membrane protein 2A	XLOC_038317
ENSMUST00000018437	9164.46742105322	-1.07712436598186	0.135845439661132	-7.92904324700747	2.20840636883967e-15	5.01754140176275e-14	Pfn1	18643	profilin 1	XLOC_006143
ENSMUST00000100222	411.862817404903	-2.84208939490225	0.358848157301763	-7.92003340987558	2.37446770146523e-15	5.38627268597454e-14	Mefv	54483	Mediterranean fever	XLOC_013082
ENSMUST00000079772	257.345201976901	-2.5033504933436	0.316332081122853	-7.91367882908904	2.49892458523687e-15	5.65960875556578e-14	Tnfrsf11b	18383	tumor necrosis factor receptor superfamily, member 11b (osteoprotegerin)	XLOC_012079
ENSMUST00000086368	393.639212133486	-1.7245893231928	0.217940094671324	-7.9131346886568	2.50987562731705e-15	5.67541654904873e-14	Oas1g	23960	2'-5' oligoadenylate synthetase 1G	XLOC_026704
ENSMUST00000176060	1172.85232648176	-1.301771289536	0.164631885685413	-7.90716381651303	2.63319023883852e-15	5.94485334964317e-14	Arhgap18	73910	Rho GTPase activating protein 18	XLOC_002671
ENSMUST00000109207	6120.2955492743	-0.696624721101813	0.0881410800293372	-7.90351923155407	2.71137300673817e-15	6.11170846045666e-14	Ube2v1	66589	ubiquitin-conjugating enzyme E2 variant 1	XLOC_020417
ENSMUST00000043893	2592.50465802616	-0.915836525384302	0.115900008766208	-7.9019538922703	2.74564989543329e-15	6.17922561506097e-14	Tbc1d1	57915	TBC1 domain family, member 1	XLOC_025331
ENSMUST00000177817	638.31689247022	-2.40901149969653	0.30493330015463	-7.90012602255945	2.78621582680649e-15	6.26066200957414e-14	NA	NA	NA	XLOC_010697
ENSMUST00000163336	15979.2435486761	-0.767740036865901	0.0972324842697042	-7.8959212307724	2.88178654051499e-15	6.46524512566714e-14	Ncoa4	27057	nuclear receptor coactivator 4	XLOC_009912
ENSMUST00000111442	348.8189020248	-1.6890889594037	0.214326573794157	-7.88091242958016	3.24999026333916e-15	7.27987630930719e-14	Ccr5	12774	chemokine (C-C motif) receptor 5	XLOC_034889
ENSMUST00000022881	523.646307646552	-1.09796833287282	0.139365588385482	-7.87833170004539	3.31780992696671e-15	7.40856588535645e-14	Fam134b	66270	family with sequence similarity 134, member B	XLOC_011443
ENSMUST00000097843	158.178084520001	-2.21426545985262	0.28105628659699	-7.87837015376097	3.31678923741636e-15	7.40856588535645e-14	Cnr2	12802	cannabinoid receptor 2 (macrophage)	XLOC_023338
