baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
ENSG00000140320	437.622116591922	-0.375587798814857	0.23308331471107	-1.61138861132311	0.10709504792087	0.564802130514708	BAHD1
ENSG00000004975	320.722438638092	-0.358761305593916	0.222549362906915	-1.61205271903643	0.106950468167663	0.564802130514708	DVL2
ENSG00000175155	618.903527489206	0.360599229458003	0.223724605572941	1.61179959859371	0.10700555557315	0.564802130514708	YPEL2
ENSG00000142541	11222.1042494439	-0.364455778295914	0.22598468608726	-1.61274546787292	0.106799817941735	0.564802130514708	RPL13A
ENSG00000180884	139.064351411152	-0.402206067874266	0.249829204078363	-1.60992414540979	0.107414417087527	0.565838577830089	ZNF792
ENSG00000127463	280.727503345854	-0.413304699912609	0.256866248054643	-1.60902688867355	0.107610462243121	0.565982999510006	EMC1
ENSG00000068784	327.137521209785	0.416755988506462	0.259041004968669	1.60884176834038	0.107650945151759	0.565982999510006	SRBD1
ENSG00000043093	521.969770292366	0.421895901488404	0.262154160678956	1.60934276379871	0.107541413152257	0.565982999510006	DCUN1D1
ENSG00000129933	2815.61834340522	0.337911629924603	0.209969036230143	1.60934029127145	0.107541953500951	0.565982999510006	MAU2
ENSG00000134830	2196.08202592483	0.398684845741685	0.24777257145394	1.60907578834165	0.107599770667014	0.565982999510006	C5AR2
ENSG00000119969	49.9833584967995	-0.500559270710694	0.311180153471011	-1.60858353313116	0.107707437279063	0.566060096581578	HELLS
ENSG00000269227	26.6071670869945	-0.591521371770821	0.368522191692715	-1.60511737177567	0.108467976949528	0.566105251317134	RP11-345P4.6
ENSG00000143549	8943.38669960662	0.346509434908684	0.215790135103321	1.60577050819665	0.108324342780406	0.566105251317134	TPM3
ENSG00000116903	563.568287332795	0.394809307175638	0.245797084136266	1.60624080860439	0.108221010147502	0.566105251317134	EXOC8
ENSG00000236790	34.7445360215782	-0.55256013199602	0.343832106544003	-1.60706380084753	0.108040373118469	0.566105251317134	LINC00299
ENSG00000115145	588.34156589775	0.384746569040621	0.239251786393442	1.60812412245866	0.10780799703779	0.566105251317134	STAM2
ENSG00000171596	122.627421236794	-0.537664824931462	0.334400723213014	-1.60784587953468	0.107868937376409	0.566105251317134	NMUR1
ENSG00000114127	1377.75808131392	0.363692535044904	0.2264230218546	1.60625245642403	0.108218451922825	0.566105251317134	XRN1
ENSG00000168394	2999.68726131769	0.345677967384742	0.215254236439335	1.60590552410412	0.108294669606976	0.566105251317134	TAP1
ENSG00000187210	148.443664669479	0.40452652450707	0.251978939674242	1.60539815363158	0.108406210491639	0.566105251317134	GCNT1
ENSG00000272914	39.0812415057245	0.535422921766472	0.333071616477359	1.60753091911351	0.107937952429607	0.566105251317134	RP11-330O11.3
ENSG00000257727	79.5627011263106	-0.46471266121399	0.289143813642395	-1.60720250369505	0.108009953004871	0.566105251317134	CNPY2
ENSG00000157350	1903.49329998755	0.415285994519631	0.258302584089728	1.60775005787542	0.10788993040145	0.566105251317134	ST3GAL2
ENSG00000171940	2814.16145467206	0.392730746361158	0.244674866738807	1.6051127424559	0.108468995541663	0.566105251317134	ZNF217
ENSG00000130816	871.574369851794	-0.398070781180404	0.247933956100238	-1.6055516857863	0.108372448224836	0.566105251317134	DNMT1
ENSG00000130300	103.805900108382	0.573417211507318	0.357158986925793	1.60549568258927	0.108384762562857	0.566105251317134	PLVAP
ENSG00000254415	1049.62849484953	0.490116838069559	0.305241495367845	1.60566910301275	0.108346633374815	0.566105251317134	SIGLEC14
ENSG00000088053	53.0569094004542	0.54523991496563	0.339557734231998	1.60573552005475	0.108332033362515	0.566105251317134	GP6
ENSG00000100395	434.243928183828	-0.382148002667032	0.237830662635948	-1.6068071224777	0.108096685345313	0.566105251317134	L3MBTL2
ENSG00000138030	30.199183119251	-0.521513581657549	0.325062328794156	-1.6043494907335	0.108637037818501	0.566108984519741	KHK
ENSG00000106009	947.295846588779	-0.343735790463829	0.214240146106076	-1.60444154240651	0.108616760230359	0.566108984519741	BRAT1
ENSG00000183784	34.3940874819346	0.545405651882378	0.339874162392785	1.60472819717336	0.108553633712079	0.566108984519741	C9orf66
ENSG00000172992	179.598849076239	-0.419276532060701	0.261317337878441	-1.60447269004301	0.108609899556302	0.566108984519741	DCAKD
ENSG00000112039	94.7886976910296	-0.468906435115598	0.292339263769966	-1.6039803516936	0.108718383641315	0.56631481363276	FANCE
ENSG00000084110	2683.4959447537	0.461274597281288	0.287663363419452	1.60352222750273	0.108819405798222	0.566622939079393	HAL
ENSG00000158417	497.355371019544	-0.340681811627096	0.21254683474897	-1.60285525789862	0.108966613728341	0.566750483871996	EIF5B
ENSG00000070882	368.56686810597	-0.42812246573991	0.26705546774341	-1.6031218883384	0.108907746411272	0.566750483871996	OSBPL3
ENSG00000165055	176.826666312716	-0.407871661755605	0.254467787739586	-1.60284201540278	0.108969538094653	0.566750483871996	METTL2B
ENSG00000257702	29.9112513368886	-0.546627737594332	0.341117767425975	-1.6024604690606	0.109053822383162	0.56675321747747	LBX2-AS1
ENSG00000112511	781.128918948274	-0.339325085107574	0.211749297125844	-1.60248505999012	0.109048388647725	0.56675321747747	PHF1
ENSG00000143436	191.972998490169	-0.424724700691085	0.265267827302272	-1.60111652065183	0.109351113755067	0.56715091560255	MRPL9
ENSG00000197329	3355.25972450082	0.422428635359847	0.264007211434364	1.60006475984036	0.109584217712302	0.56715091560255	PELI1
ENSG00000203644	314.718672537673	0.456868109223317	0.28580621052227	1.59852407821529	0.109926391135263	0.56715091560255	RP11-332M2.1
ENSG00000260244	25.2070187924142	0.563609790891903	0.352747835147477	1.59776966641416	0.110094247785997	0.56715091560255	RP11-588K22.2
ENSG00000228223	117.214820161374	0.444696869004937	0.278087451819493	1.59912598031784	0.109792612996693	0.56715091560255	HCG11
ENSG00000118496	354.471398114177	0.429563116379061	0.268249837433482	1.60135461959256	0.109298397846509	0.56715091560255	FBXO30
ENSG00000153814	596.44064613374	0.446808602399707	0.279376974879382	1.59930360257001	0.109753159456133	0.56715091560255	JAZF1
ENSG00000211699	40.1041567833886	-0.518916109591582	0.324234766514843	-1.60043327607753	0.109502498022835	0.56715091560255	TRGV3
ENSG00000104687	936.63329584851	0.362072576106429	0.226460305569759	1.59883461781736	0.109857354848542	0.56715091560255	GSR
ENSG00000168300	796.123445493411	0.443930823918258	0.277700280860709	1.5985969569146	0.109910186340212	0.56715091560255	PCMTD1
ENSG00000108100	2489.69416127108	0.330823035416155	0.206992227529419	1.59823892599608	0.10998981372352	0.56715091560255	CCNY
ENSG00000197746	36411.1716067321	0.337232361466131	0.210906627270426	1.59896521901954	0.109828331036564	0.56715091560255	PSAP
ENSG00000269290	56.3247694176867	-0.452664878987764	0.283090946078699	-1.59900867639166	0.109818674746488	0.56715091560255	NA
ENSG00000151065	134.737799505542	-0.413260887435605	0.258479464847984	-1.59881516188782	0.109861679104176	0.56715091560255	DCP1B
ENSG00000167566	526.407056656998	0.397339485841909	0.248297394074192	1.60025636726249	0.109541722120953	0.56715091560255	NCKAP5L
ENSG00000183283	13230.6181425713	0.361763473028309	0.225926928240666	1.60124105543959	0.109323538826095	0.56715091560255	DAZAP2
ENSG00000137824	242.694709518632	-0.397677575572301	0.248684474810594	-1.59912505947621	0.109792817563683	0.56715091560255	RMDN3
ENSG00000134278	22.8172059365218	0.560275579038049	0.350093003509422	1.60036211355755	0.109518274791682	0.56715091560255	SPIRE1
ENSG00000104872	459.964454366409	-0.381874023448973	0.238985478790687	-1.59789634659533	0.110066047301972	0.56715091560255	PIH1D1
ENSG00000187474	26.1108120057515	0.578259572535738	0.36178898484479	1.59833382650888	0.109968703064351	0.56715091560255	FPR3
ENSG00000230149	66.1928025287436	0.449084914566546	0.281068289883622	1.59777865639874	0.110092246322533	0.56715091560255	RP3-508I15.19
ENSG00000079974	302.894454935296	-0.376454306128157	0.235570535585985	-1.59805344582556	0.110031083111446	0.56715091560255	RABL2B
ENSG00000184441	44.0289444836702	-0.497218591960648	0.310781360019546	-1.59989837205609	0.109621130544895	0.56715091560255	AP001062.7
ENSG00000269728	251.010557413162	0.411026054922822	0.257366307418053	1.59704686695905	0.110255260591765	0.567764247179741	NA
ENSG00000111817	699.335083947923	0.461471097164308	0.289043491249426	1.59654554119016	0.110367046524999	0.5679076960543	DSE
ENSG00000130703	2304.01587976369	0.412256648221741	0.258204628618069	1.59662764539958	0.110348732749066	0.5679076960543	OSBPL2
ENSG00000186891	46.2697724315816	-0.521505046030793	0.327040615513961	-1.59461859259047	0.110797552332861	0.568470349294	TNFRSF18
ENSG00000137936	17.1942458408844	-0.580043620508074	0.363853288833351	-1.5941689640017	0.110898195854411	0.568470349294	BCAR3
ENSG00000138032	913.30642677699	0.406181568232662	0.254730419911009	1.59455462121313	0.110811867092941	0.568470349294	PPM1B
ENSG00000173402	180.854121068913	-0.378710108751145	0.237414591071198	-1.59514251858924	0.110680369296896	0.568470349294	DAG1
ENSG00000132394	167.1954091988	-0.434469745525872	0.272403917062943	-1.59494676218434	0.11072414136947	0.568470349294	EEFSEC
ENSG00000181744	233.156515974972	0.359669654294461	0.225484544580231	1.59509670591407	0.110690612006168	0.568470349294	C3orf58
ENSG00000180769	27.6870025812802	0.561319533082589	0.352145154683639	1.59400044446691	0.110935935354874	0.568470349294	WDFY3-AS2
ENSG00000073464	181.844110131819	-0.489285501893691	0.307001263708157	-1.59375728941239	0.110990407150387	0.568470349294	CLCN4
ENSG00000118181	1853.01458745887	-0.382617125492925	0.240093949349284	-1.59361419365175	0.111022473448906	0.568470349294	RPS25
ENSG00000165355	541.896221184056	0.41958365858379	0.263082404544853	1.59487541293266	0.110740098803673	0.568470349294	FBXO33
ENSG00000103540	277.668234393156	0.38896682896032	0.243974367149016	1.59429383301872	0.110870238309777	0.568470349294	CCP110
ENSG00000105640	3341.13228585933	-0.328650147549889	0.206205703538548	-1.59379756190135	0.110981383815512	0.568470349294	RPL18A
ENSG00000105497	111.147810527918	-0.406403420272978	0.254729381868879	-1.59543205142379	0.110615653417626	0.568470349294	ZNF175
ENSG00000131355	3492.61408461462	0.393597911291516	0.24709427344709	1.59290584035246	0.111181315912836	0.569068361667326	EMR3
ENSG00000075336	83.574253170547	-0.454445396450652	0.285481805303073	-1.59185414975292	0.111417479784836	0.570061532676064	TIMM21
ENSG00000109756	1300.45544198765	0.410489266164158	0.25796549784017	1.59125646491877	0.11155187006481	0.57033819072962	RAPGEF2
ENSG00000136738	257.076080444347	0.375797749983979	0.236166781770763	1.59123881507074	0.111555840601589	0.57033819072962	STAM
ENSG00000176597	209.437011433563	0.465870460041135	0.292836328483923	1.59089025071803	0.111634277020829	0.57052366726695	B3GNT5
ENSG00000196290	158.388785267897	-0.445739477063357	0.28021553287943	-1.59070224438682	0.111676601598	0.570524518469512	NIF3L1
ENSG00000163508	273.680717206047	-0.577487537101463	0.363133127024319	-1.59029153256731	0.111769106374541	0.570588168239554	EOMES
ENSG00000178202	88.9381200206893	-0.41906475335508	0.263519285026409	-1.59026218256885	0.111775719199236	0.570588168239554	KDELC2
ENSG00000153896	39.1703259518126	-0.48946075825643	0.307820415061173	-1.59008543393446	0.111815548819279	0.570588168239554	ZNF599
ENSG00000107679	336.602973774298	-0.444730989020231	0.279748673671936	-1.58975191261057	0.111890737053856	0.570756631944903	PLEKHA1
ENSG00000145416	663.993925195574	0.380053837448003	0.239126966509873	1.58933909878504	0.11198385602233	0.570873615037379	MARCH1
ENSG00000166523	2180.12501036461	0.483125590319806	0.303990945518292	1.58927625129129	0.111998037975633	0.570873615037379	CLEC4E
ENSG00000054267	1158.3122132575	0.428014264597597	0.269422554892157	1.58863560910452	0.112142683962816	0.570981143456973	ARID4B
ENSG00000260661	17.841014138051	0.573198212311805	0.36079346680228	1.58871560893847	0.112124613330231	0.570981143456973	RP11-152L20.3
ENSG00000132470	125.884541497082	0.545468937916063	0.343359756427006	1.58862221825936	0.112145708956524	0.570981143456973	ITGB4
ENSG00000136560	1066.07941195223	0.408278882433032	0.257074308743067	1.58817458045209	0.11224686743309	0.571152601800513	TANK
ENSG00000166401	411.836020665348	0.343435796859542	0.216255814768187	1.5880997106491	0.112263793747829	0.571152601800513	SERPINB8
ENSG00000147050	1215.06858763086	0.340612432521994	0.214537748833645	1.58765734409803	0.11236384358068	0.571370963739151	KDM6A
ENSG00000139890	598.240484686728	0.454990791984455	0.28660175803226	1.58753664006918	0.11239115535902	0.571370963739151	REM2
ENSG00000204536	80.3175979986245	-0.46253447143426	0.29145291818009	-1.5869955062466	0.112513662397116	0.571564336794358	CCHCR1
ENSG00000006530	345.597834719149	-0.407233110813064	0.256582055764355	-1.58714571679583	0.112479645748933	0.571564336794358	AGK
ENSG00000214425	227.164929735144	-0.374950813893701	0.236339512444371	-1.5864922882159	0.112627680143062	0.571572200837329	LRRC37A4P
ENSG00000101265	19870.4452411881	0.429515462930076	0.270706265493377	1.58664766087797	0.112592466520601	0.571572200837329	RASSF2
ENSG00000184162	96.6277446352349	-0.435627621461118	0.274596271774519	-1.58642948298595	0.112641916768873	0.571572200837329	NR2C2AP
ENSG00000123159	222.668300850344	-0.423087371640433	0.266756422862091	-1.58604380393556	0.112729373210561	0.571801577083406	GIPC1
ENSG00000101391	349.219355026673	-0.391085530324884	0.246698080486497	-1.58527998901998	0.112902733558094	0.572466351907714	CDK5RAP1
ENSG00000109787	2840.50198732491	0.393143437577043	0.248225219018708	1.58381746677969	0.113235263275743	0.572766563630742	KLF3
ENSG00000109270	456.094582593585	0.411811512955417	0.259995300816834	1.5839190618508	0.113212138968405	0.572766563630742	LAMTOR3
ENSG00000237702	54.0105957739734	-0.481996671248098	0.304345264428042	-1.58371667833872	0.113258207660967	0.572766563630742	TRBV3-1
ENSG00000147224	389.162686043832	-0.349337007693067	0.220561498593842	-1.58385307463095	0.113227158060433	0.572766563630742	PRPS1
ENSG00000130592	16761.7823390946	0.350685501686808	0.221402098256316	1.58393034415067	0.113209571205565	0.572766563630742	LSP1
ENSG00000140526	6182.00273077442	0.380469559275884	0.240090891054865	1.58468968816039	0.11303685592089	0.572766563630742	ABHD2
ENSG00000185156	56.4486427544258	0.468519647850858	0.295805647339563	1.58387661650365	0.113221799607105	0.572766563630742	MFSD6L
ENSG00000158006	348.763525651171	-0.395310178099074	0.24967797526839	-1.58328013383694	0.113357628861877	0.573015636237843	PAFAH2
ENSG00000133895	436.186684922194	-0.355719088254863	0.224722872019821	-1.58292338050703	0.113438928995399	0.573015636237843	MEN1
ENSG00000123096	17.3573444105631	0.573695661444481	0.362466005877305	1.58275714726935	0.113476827393588	0.573015636237843	SSPN
ENSG00000129925	2578.85898681357	0.383478538452676	0.242275007773081	1.58282334598808	0.113461733997946	0.573015636237843	TMEM8A
ENSG00000114480	339.610327265856	0.389067992326486	0.245900395903941	1.58221783619442	0.113599849968294	0.573209086361267	GBE1
ENSG00000125731	211.633710395003	-0.432009151631914	0.273009359739349	-1.58239685278324	0.113559002744432	0.573209086361267	SH2D3A
ENSG00000152078	18.3975853793766	0.581988265888323	0.367984903564628	1.58155473295418	0.113751254801072	0.573720383769228	TMEM56
ENSG00000106211	290.708642731542	-0.386087005393362	0.244142103548593	-1.58140279690232	0.11378596837631	0.573720383769228	HSPB1
ENSG00000080546	368.028417362024	-0.406103999513088	0.256965608685031	-1.5803826885288	0.114019253620677	0.573722755033074	SESN1
ENSG00000176595	376.388221687107	0.386021868497099	0.244279472867537	1.58024685400571	0.114050345561972	0.573722755033074	KBTBD11
ENSG00000110583	351.278862492016	-0.395637596988157	0.2503445243465	-1.58037248076798	0.114021589901535	0.573722755033074	NAA40
ENSG00000239306	866.677838703971	-0.334677686908996	0.211830336295016	-1.57993275544297	0.114122266942747	0.573722755033074	RBM14
ENSG00000111684	792.155565041174	0.403128770000122	0.255012237364135	1.58082127417473	0.113918908800526	0.573722755033074	LPCAT3
ENSG00000169592	1103.96442863789	-0.353144951504485	0.223573401203623	-1.57954814661898	0.114210382181268	0.573722755033074	INO80E
ENSG00000065268	145.800751740926	-0.412912979355103	0.261373855029288	-1.57977919906654	0.114157440829973	0.573722755033074	WDR18
ENSG00000176619	224.890269771595	-0.379100173270498	0.239997860645863	-1.57959813579294	0.114198926457993	0.573722755033074	LMNB2
ENSG00000104964	3554.84043327784	-0.37746631690462	0.238952617783294	-1.57967014718769	0.114182425622689	0.573722755033074	AES
ENSG00000100092	1495.11217052634	-0.354255096266206	0.224231239343385	-1.57986504156856	0.114137776547313	0.573722755033074	SH3BP1
ENSG00000231365	42.3136650153513	-0.480789730700081	0.304487804981561	-1.57901145081721	0.114333430582119	0.574127761064127	RP11-418J17.1
ENSG00000184371	357.605851982919	0.459909188324925	0.291399052308404	1.57827962953763	0.114501383575754	0.574198812471792	CSF1
ENSG00000182983	36.0535289419076	-0.539605302694725	0.341847175057487	-1.57849864520303	0.114451099131264	0.574198812471792	ZNF662
ENSG00000205038	25.399369368167	0.577867211471385	0.366153484615386	1.57821032914213	0.114517298075916	0.574198812471792	PKHD1L1
ENSG00000103187	17277.3224628854	0.357177534419103	0.226258098871989	1.57862872621936	0.114421241679399	0.574198812471792	COTL1
ENSG00000131116	77.8404067798108	-0.467462874028905	0.296238619756044	-1.57799436958579	0.114566903306757	0.574234778685314	ZNF428
ENSG00000180229	31.8594866545332	0.579937298819482	0.36761395908681	1.57757148357506	0.114664087865803	0.574509108140657	HERC2P3
ENSG00000132669	139.737749879782	0.393801665115214	0.249692601536801	1.57714590937599	0.114761955680997	0.574786656636172	RIN2
ENSG00000083720	213.59829361435	-0.387186091816868	0.245556581399592	-1.57676935234248	0.114848605982055	0.575007837497281	OXCT1
ENSG00000114853	238.868940284972	0.424655643566591	0.269476941010526	1.5758515069013	0.115060028889011	0.575815735068808	ZBTB47
ENSG00000031691	17.4241079017699	-0.549565593215667	0.34878790643768	-1.57564406068036	0.115107855884576	0.575815735068808	CENPQ
ENSG00000076944	2620.82473255059	0.389492190137224	0.247215792152317	1.57551500551893	0.115137617608527	0.575815735068808	STXBP2
ENSG00000157240	80.3395287423711	0.446542508774398	0.283485447312562	1.57518670890381	0.115213354168799	0.575968407086945	FZD1
ENSG00000187134	20.6118677492903	0.567608190689781	0.360383001715029	1.57501377142814	0.115253265823649	0.575968407086945	AKR1C1
ENSG00000144152	34.1328166260248	-0.505196293063923	0.321380541475933	-1.57195669266042	0.115960595190076	0.577086189968448	FBLN7
ENSG00000173226	206.040528364925	-0.39005231862545	0.248077446750172	-1.57230060102261	0.115880853730467	0.577086189968448	IQCB1
ENSG00000137261	227.862034746973	0.471045149011103	0.299682885309636	1.57181197893371	0.115994162610237	0.577086189968448	KIAA0319
ENSG00000124507	51.6288379554462	-0.490700903761749	0.312081886151042	-1.57234663572963	0.115870183011133	0.577086189968448	PACSIN1
ENSG00000171044	21.448147029754	-0.555862531911815	0.353512659993409	-1.57239780867305	0.115858322169105	0.577086189968448	XKR6
ENSG00000175768	17.5620077916299	-0.552902788264439	0.351788393783769	-1.57169138616974	0.116022140827559	0.577086189968448	TOMM5
ENSG00000067057	470.891052766976	-0.438328242406834	0.278696469852582	-1.57278003068604	0.115769761102978	0.577086189968448	PFKP
ENSG00000235027	75.4790849656391	0.433477935939899	0.27556770935352	1.57303603153227	0.115710475317958	0.577086189968448	AC068580.6
ENSG00000111641	487.226207584822	-0.354510502141149	0.225512639848248	-1.57202054119763	0.115945787476773	0.577086189968448	NOP2
ENSG00000141098	497.983040623923	0.358718512737938	0.227998431678351	1.57333763262021	0.115640659856785	0.577086189968448	GFOD2
ENSG00000127804	308.611406489336	-0.384553794371555	0.244681272318655	-1.57165193203156	0.1160312955667	0.577086189968448	METTL16
ENSG00000161405	243.625433629787	-0.520532998397528	0.331072907347826	-1.57226093360353	0.115890049149368	0.577086189968448	IKZF3
ENSG00000235568	14831.8538122293	0.386251677417162	0.245532027455467	1.57312136188513	0.115690719449534	0.577086189968448	NFAM1
ENSG00000137441	302.597846560154	-0.512677736105582	0.326274380310664	-1.57130858885528	0.116110987152834	0.577166068730648	FGFBP2
ENSG00000167552	9940.02768391753	0.428116547479834	0.27250663841297	1.57103162687378	0.116175302683979	0.577166068730648	TUBA1A
ENSG00000124181	2347.18703160305	-0.371924020222814	0.236716880222956	-1.57117658813563	0.116141636592697	0.577166068730648	PLCG1
ENSG00000167702	234.118085965726	-0.413716307311201	0.263455000200727	-1.57034904251576	0.116333930508634	0.577318328409735	KIFC2
ENSG00000189050	248.114938019019	0.439358967345178	0.279752101795046	1.5705296386551	0.116291944684026	0.577318328409735	RNFT1
ENSG00000205670	82.2546142514382	-0.443037323515051	0.282086408483128	-1.57057309459683	0.116281843623298	0.577318328409735	SMIM11
ENSG00000151623	113.633691731206	-0.494414685162465	0.314970993011142	-1.56971497735658	0.116481435223384	0.577626699478948	NR3C2
ENSG00000119403	624.176723726087	-0.370396116783474	0.235937859941859	-1.56988843110957	0.116441069501186	0.577626699478948	PHF19
ENSG00000163468	1227.74354336286	-0.344015510366262	0.219217222856863	-1.56929052326735	0.116580259477738	0.577905000553932	CCT3
ENSG00000160654	702.929350163884	-0.379409286951578	0.241824133743355	-1.5689471562596	0.116660252671771	0.578089783744809	CD3G
ENSG00000135596	4327.89298576379	0.398188661739109	0.253850358095672	1.56859602139714	0.116742100099699	0.578283616635883	MICAL1
ENSG00000113163	1351.85082775616	0.401843136137721	0.256217350581804	1.56836816564233	0.116795236031761	0.578335136925656	COL4A3BP
ENSG00000064989	26.7243395704576	0.538937729601669	0.343907739510103	1.5670997412544	0.117091379681709	0.579165548477577	CALCRL
ENSG00000187796	297.175892449599	0.354282486232665	0.226109671780894	1.56686126445742	0.117147123511117	0.579165548477577	CARD9
ENSG00000188690	213.595484966201	-0.392013662056938	0.250210760648467	-1.56673382488012	0.117176920988074	0.579165548477577	UROS
ENSG00000132824	2936.30611697524	0.382392028897414	0.244057595338796	1.56681060618738	0.117158967538461	0.579165548477577	SERINC3
ENSG00000159885	45.3895338603079	0.524803323040304	0.334855751808988	1.56725192924166	0.117055816705077	0.579165548477577	ZNF222
ENSG00000155903	1065.96661939511	0.386296150525513	0.246593838016854	1.56652799450371	0.117225060094032	0.579191945327685	RASA2
ENSG00000120265	659.093345057241	0.386254788430197	0.246641377199717	1.56605835085582	0.117334957331076	0.57931192176631	PCMT1
ENSG00000185950	738.857087220075	0.472748779783986	0.301867320469547	1.56608134676068	0.11732957437644	0.57931192176631	IRS2
ENSG00000130529	29.2050529711536	0.554097274483537	0.353874914983844	1.5657998095424	0.117395490847994	0.579399408331838	TRPM4
ENSG00000128191	370.14687130125	-0.414235785009628	0.264626488191516	-1.56536024734544	0.117498463915236	0.579696212965691	DGCR8
ENSG00000012232	1994.67979908291	0.371885547838827	0.237684095353571	1.56462108785875	0.11767178129821	0.580128311952157	EXTL3
ENSG00000136167	57841.984865271	0.363112017781789	0.232069101980346	1.56467196487252	0.117659845280861	0.580128311952157	LCP1
ENSG00000158104	21.5500576782706	0.554558579749035	0.35464261145306	1.56371107655921	0.117885435311732	0.580969991286843	HPD
ENSG00000114648	616.542866431836	0.357398435910975	0.228626924607156	1.56323861034777	0.117996481708395	0.581305564965311	KLHL18
ENSG00000197579	935.953400307265	0.41689416543474	0.266770963541797	1.56274191126285	0.118113312161412	0.581587613252474	TOPORS
ENSG00000134152	1174.35021912633	0.412429357428106	0.263963697649264	1.56244726491183	0.118182659901301	0.581587613252474	KATNBL1
ENSG00000105185	150.741530377246	-0.396555414334824	0.253798724272572	-1.56247993551353	0.11817496899955	0.581587613252474	PDCD5
ENSG00000180712	21.8005126974042	0.551539005566591	0.353060013829567	1.56216785804817	0.118248450385178	0.581699846987501	RP11-290F5.2
ENSG00000153208	35.8722701891608	0.544161319023074	0.348600301311663	1.56098923889504	0.118526289930543	0.582011060854676	MERTK
ENSG00000120696	468.934594335116	0.458304485090458	0.293551404206033	1.56124099058573	0.118466900771754	0.582011060854676	KBTBD7
ENSG00000186395	130.267425165762	-0.410714908457703	0.263112268345382	-1.56098729656561	0.118526748224007	0.582011060854676	KRT10
ENSG00000105612	647.552155270774	0.389631132253649	0.249524436223872	1.56149489064099	0.118407028443386	0.582011060854676	DNASE2
ENSG00000198453	47.4125925602137	-0.482120949333567	0.308722620159755	-1.56166382976434	0.118367203954043	0.582011060854676	ZNF568
ENSG00000131626	1047.49956242756	0.36964516987373	0.236835263912186	1.56076913449337	0.118578232502318	0.582052673360128	PPFIA1
ENSG00000114859	27.0326807849875	-0.52556679232482	0.336891568285715	-1.56004733214068	0.118748696327105	0.58223010350462	CLCN2
ENSG00000065029	607.161898891975	-0.372734669779147	0.238881172698443	-1.56033506353252	0.118680721479874	0.58223010350462	ZNF76
ENSG00000149260	115.230013288761	-0.408745791361328	0.262035431388408	-1.55988749000686	0.118786471275863	0.58223010350462	CAPN5
ENSG00000118707	451.280422075135	-0.364502462035699	0.233646274870098	-1.56006108909014	0.118745445634155	0.58223010350462	TGIF2
ENSG00000204316	79.0649847300326	-0.459197165683411	0.294415131794337	-1.55969281498813	0.118832490884821	0.582244786076858	MRPL38
ENSG00000114784	928.804292400676	0.37449626107668	0.240148156501925	1.55943841723257	0.118892649532744	0.582281987721738	EIF1B
ENSG00000161204	637.952888170182	-0.321590974945574	0.206283080634595	-1.55897892331379	0.119001368745467	0.582281987721738	ABCF3
ENSG00000112078	1723.08025874945	0.341678170784572	0.219199904705875	1.55875145677203	0.119055217618122	0.582281987721738	KCTD20
ENSG00000121749	666.65614345321	0.408117859088661	0.26181276796014	1.55881572265718	0.119040001816919	0.582281987721738	TBC1D15
ENSG00000197841	61.3466608511596	-0.460812306251948	0.295591141668432	-1.55895167781735	0.119007817651328	0.582281987721738	ZNF181
ENSG00000143740	189.534074751195	-0.362077802815096	0.232490641028557	-1.55738657355512	0.119378731938102	0.583164849335034	SNAP47
ENSG00000170248	2156.14829901229	0.342514958273944	0.219963704979293	1.55714306733553	0.119436521852844	0.583164849335034	PDCD6IP
ENSG00000169891	1344.06866131992	0.471513494018702	0.30267901450515	1.55780041371411	0.119280567921184	0.583164849335034	REPS2
ENSG00000241170	89.5977196623298	0.443224549791308	0.284684060350786	1.5568997760014	0.119494282657655	0.583164849335034	RP11-147I3.1
ENSG00000211777	40.4571641031903	-0.511224443999398	0.328325379279006	-1.55706648423595	0.119454701404491	0.583164849335034	TRAV3
ENSG00000072110	8934.5849016295	0.422955199660619	0.271565403345648	1.5574708502993	0.11935873613296	0.583164849335034	ACTN1
ENSG00000227232	176.797181373737	0.357930211398396	0.230001787399734	1.55620621667748	0.119659063578559	0.583758510241038	WASH7P
ENSG00000163602	1615.55765328189	0.409173279662694	0.263098203468597	1.5552112263341	0.119895771486436	0.584411561536946	RYBP
ENSG00000036054	525.126376443941	0.376981316665987	0.242416272000065	1.55509905979367	0.119922478858206	0.584411561536946	TBC1D23
ENSG00000160410	7637.72640567895	0.392297232836461	0.252258693569257	1.55513860507946	0.119913062411152	0.584411561536946	SHKBP1
ENSG00000121897	99.1478547499154	-0.399089569284799	0.256729126786151	-1.55451613255098	0.120061351562528	0.584438845936289	LIAS
ENSG00000112130	109.933220845144	-0.423735139914683	0.272635758020609	-1.55421703664657	0.120132655046193	0.584438845936289	RNF8
ENSG00000104388	988.904111983189	0.366789550427844	0.23603078831664	1.55399027831821	0.120186735584136	0.584438845936289	RAB2A
ENSG00000053918	821.461858503684	0.360707481554983	0.232089265123087	1.55417563739402	0.120142527104237	0.584438845936289	KCNQ1
ENSG00000111647	811.963230230504	0.415027764722531	0.267128497577117	1.55366338105771	0.120264732218672	0.584438845936289	UHRF1BP1L
ENSG00000206190	285.694119319699	-0.421929996950118	0.271609150333952	-1.55344544331935	0.120316753475098	0.584438845936289	ATP10A
ENSG00000090487	1880.04023486132	0.325566693369957	0.209566532917922	1.55352426189857	0.12029793762133	0.584438845936289	SPG21
